lang,field,filter,filter_value,mean,pstdev,number of packages
fr,summary,type,desktop,40.98,49.18,1059
fr,description,type,desktop,10.29,30.39,1059
fr,package stats,type,desktop,15.01,35.72,1059
fr_CA,name,,,0.07,2.59,1490
fr_CA,summary,,,0.07,2.59,1490
fr_CA,description,,,0,0.0,1490
fr_CA,package stats,,,0,0.0,1490
fr_CA,name,type,desktop,0.09,3.07,1059
fr_CA,summary,type,desktop,0.09,3.07,1059
fr_CA,description,type,desktop,0,0.0,1059
fr_CA,package stats,type,desktop,0,0.0,1059
fr_FR,name,,,0.34,5.78,1490
fr_FR,summary,,,0.47,6.84,1490
fr_FR,description,,,0,0.0,1490
fr_FR,package stats,,,0.13,3.66,1490
fr_FR,name,type,desktop,0.47,6.86,1059
fr_FR,summary,type,desktop,0.66,8.1,1059
fr_FR,description,type,desktop,0,0.0,1059
fr_FR,package stats,type,desktop,0.19,4.34,1059
fur,name,,,1.88,13.58,1490
fur,summary,,,2.15,14.5,1490
fur,description,,,0.54,7.31,1490
fur,package stats,,,0.27,5.17,1490
fur,name,type,desktop,1.98,13.94,1059
fur,summary,type,desktop,2.36,15.18,1059
fur,description,type,desktop,0.76,8.66,1059
fur,package stats,type,desktop,0.38,6.13,1059
fy,name,,,0.34,5.78,1490
fy,summary,,,0.67,8.16,1490
fy,description,,,0,0.0,1490
fy,package stats,,,0,0.0,1490
fy,name,type,desktop,0.47,6.86,1059
fy,summary,type,desktop,0.94,9.67,1059
fy,description,type,desktop,0,0.0,1059
fy,package stats,type,desktop,0,0.0,1059
ga,name,,,4.3,20.28,1490
ga,summary,,,7.05,25.59,1490
ga,description,,,0.07,2.59,1490
ga,package stats,,,0.13,3.66,1490
ga,name,type,desktop,5.38,22.57,1059
ga,summary,type,desktop,9.92,29.89,1059
ga,description,type,desktop,0.09,3.07,1059
ga,package stats,type,desktop,0.19,4.34,1059
gd,name,,,1.68,12.84,1490
gd,summary,,,2.48,15.56,1490
gd,description,,,1.41,11.79,1490
gd,package stats,,,0.4,6.33,1490
gd,name,type,desktop,1.79,13.27,1059
gd,summary,type,desktop,2.83,16.59,1059
gd,description,type,desktop,1.98,13.94,1059
gd,package stats,type,desktop,0.57,7.51,1059
gl,name,,,8.32,27.62,1490
gl,summary,,,18.79,39.06,1490
gl,description,,,4.09,19.82,1490
gl,package stats,,,4.23,20.12,1490
gl,name,type,desktop,10.29,30.39,1059
gl,summary,type,desktop,25.21,43.42,1059
gl,description,type,desktop,5.76,23.3,1059
gl,package stats,type,desktop,5.95,23.65,1059
gl_ES,name,,,0,0.0,1490
gl_ES,summary,,,0.13,3.66,1490
gl_ES,description,,,0,0.0,1490
gl_ES,package stats,,,0,0.0,1490
gl_ES,name,type,desktop,0,0.0,1059
gl_ES,summary,type,desktop,0.19,4.34,1059
gl_ES,description,type,desktop,0,0.0,1059
gl_ES,package stats,type,desktop,0,0.0,1059
gu,name,,,5.97,23.7,1490
gu,summary,,,8.52,27.92,1490
gu,description,,,1.48,12.06,1490
gu,package stats,,,2.08,14.27,1490
gu,name,type,desktop,7.27,25.97,1059
gu,summary,type,desktop,10.86,31.11,1059
gu,description,type,desktop,2.08,14.26,1059
gu,package stats,type,desktop,2.74,16.32,1059
gv,name,,,0.13,3.66,1490
gv,summary,,,0.13,3.66,1490
gv,description,,,0,0.0,1490
gv,package stats,,,0,0.0,1490
gv,name,type,desktop,0.19,4.34,1059
gv,summary,type,desktop,0.19,4.34,1059
gv,description,type,desktop,0,0.0,1059
gv,package stats,type,desktop,0,0.0,1059
he,name,,,7.92,27.0,1490
he,summary,,,13.56,34.23,1490
he,description,,,3.02,17.11,1490
he,package stats,,,2.15,14.5,1490
he,name,type,desktop,9.82,29.76,1059
he,summary,type,desktop,18.13,38.53,1059
he,description,type,desktop,4.25,20.17,1059
he,package stats,type,desktop,3.02,17.12,1059
hi,name,,,8.59,28.02,1490
hi,summary,,,8.93,28.51,1490
hi,description,,,1.61,12.59,1490
hi,package stats,,,0.87,9.3,1490
hi,name,type,desktop,11.33,31.7,1059
hi,summary,type,desktop,11.8,32.27,1059
hi,description,type,desktop,2.27,14.88,1059
hi,package stats,type,desktop,1.23,11.01,1059
hi_IN,name,,,0,0.0,1490
hi_IN,summary,,,0.07,2.59,1490
hi_IN,description,,,0,0.0,1490
hi_IN,package stats,,,0,0.0,1490
hi_IN,name,type,desktop,0,0.0,1059
hi_IN,summary,type,desktop,0.09,3.07,1059
hi_IN,description,type,desktop,0,0.0,1059
hi_IN,package stats,type,desktop,0,0.0,1059
hne,name,,,3.29,17.83,1490
hne,summary,,,2.75,16.36,1490
hne,description,,,0,0.0,1490
hne,package stats,,,0,0.0,1490
hne,name,type,desktop,4.63,21.01,1059
hne,summary,type,desktop,3.87,19.29,1059
hne,description,type,desktop,0,0.0,1059
hne,package stats,type,desktop,0,0.0,1059
hr,name,,,3.42,18.18,1490
hr,summary,,,7.32,26.04,1490
hr,description,,,0,0.0,1490
hr,package stats,,,0.54,7.31,1490
hr,name,type,desktop,4.82,21.41,1059
hr,summary,type,desktop,10.29,30.39,1059
hr,description,type,desktop,0,0.0,1059
hr,package stats,type,desktop,0.76,8.66,1059
hr_HR,name,,,0.07,2.59,1490
hr_HR,summary,,,0.07,2.59,1490
hr_HR,description,,,0,0.0,1490
hr_HR,package stats,,,0,0.0,1490
hr_HR,name,type,desktop,0.09,3.07,1059
hr_HR,summary,type,desktop,0.09,3.07,1059
hr_HR,description,type,desktop,0,0.0,1059
hr_HR,package stats,type,desktop,0,0.0,1059
hsb,name,,,0.13,3.66,1490
hsb,summary,,,0.13,3.66,1490
hsb,description,,,0,0.0,1490
hsb,package stats,,,0,0.0,1490
hsb,name,type,desktop,0.19,4.34,1059
hsb,summary,type,desktop,0.19,4.34,1059
hsb,description,type,desktop,0,0.0,1059
hsb,package stats,type,desktop,0,0.0,1059
hu,name,,,10.27,30.35,1490
hu,summary,,,22.75,41.92,1490
hu,description,,,5.91,23.57,1490
hu,package stats,,,5.57,22.94,1490
hu,name,type,desktop,12.56,33.14,1059
hu,summary,type,desktop,29.84,45.76,1059
hu,description,type,desktop,8.31,27.6,1059
hu,package stats,type,desktop,7.18,25.81,1059
hu_HU,name,,,0,0.0,1490
hu_HU,summary,,,0.07,2.59,1490
hu_HU,description,,,0,0.0,1490
hu_HU,package stats,,,0,0.0,1490
hu_HU,name,type,desktop,0,0.0,1059
hu_HU,summary,type,desktop,0.09,3.07,1059
hu_HU,description,type,desktop,0,0.0,1059
hu_HU,package stats,type,desktop,0,0.0,1059
hy,name,,,0.47,6.84,1490
hy,summary,,,1.14,10.62,1490
hy,description,,,0.13,3.66,1490
hy,package stats,,,0.13,3.66,1490
hy,name,type,desktop,0.66,8.1,1059
hy,summary,type,desktop,1.61,12.57,1059
hy,description,type,desktop,0.19,4.34,1059
hy,package stats,type,desktop,0.19,4.34,1059
ia,name,,,0.4,6.33,1490
ia,summary,,,1.88,13.58,1490
ia,description,,,0.81,8.94,1490
ia,package stats,,,0.13,3.66,1490
ia,name,type,desktop,0.57,7.51,1059
ia,summary,type,desktop,2.64,16.04,1059
ia,description,type,desktop,1.13,10.58,1059
ia,package stats,type,desktop,0.19,4.34,1059
id,name,,,6.38,24.43,1490
id,summary,,,12.89,33.5,1490
id,description,,,4.36,20.43,1490
id,package stats,,,3.69,18.85,1490
id,name,type,desktop,7.08,25.65,1059
id,summary,type,desktop,16.05,36.71,1059
id,description,type,desktop,6.14,24.0,1059
id,package stats,type,desktop,4.72,21.21,1059
ig,name,,,0.07,2.59,1490
ig,summary,,,0.07,2.59,1490
ig,description,,,0,0.0,1490
ig,package stats,,,0,0.0,1490
ig,name,type,desktop,0.09,3.07,1059
ig,summary,type,desktop,0.09,3.07,1059
ig,description,type,desktop,0,0.0,1059
ig,package stats,type,desktop,0,0.0,1059
io,name,,,0.13,3.66,1490
io,summary,,,0.07,2.59,1490
io,description,,,0,0.0,1490
io,package stats,,,0,0.0,1490
io,name,type,desktop,0.19,4.34,1059
io,summary,type,desktop,0.09,3.07,1059
io,description,type,desktop,0,0.0,1059
io,package stats,type,desktop,0,0.0,1059
is,name,,,2.35,15.15,1490
is,summary,,,4.83,21.44,1490
is,description,,,0.27,5.17,1490
is,package stats,,,0.47,6.84,1490
is,name,type,desktop,3.31,17.88,1059
is,summary,type,desktop,6.8,25.17,1059
is,description,type,desktop,0.38,6.13,1059
is,package stats,type,desktop,0.66,8.1,1059
it,name,,,8.79,28.32,1490
it,summary,,,24.7,43.13,1490
it,description,,,6.71,25.02,1490
it,package stats,,,8.39,27.72,1490
it,name,type,desktop,11.05,31.35,1059
it,summary,type,desktop,33.62,47.24,1059
it,description,type,desktop,9.44,29.24,1059
it,package stats,type,desktop,11.61,32.04,1059
it_IT,name,,,0.47,6.84,1490
it_IT,summary,,,0.47,6.84,1490
it_IT,description,,,0.27,5.17,1490
it_IT,package stats,,,0.2,4.48,1490
it_IT,name,type,desktop,0.66,8.1,1059
it_IT,summary,type,desktop,0.66,8.1,1059
it_IT,description,type,desktop,0.38,6.13,1059
it_IT,package stats,type,desktop,0.28,5.31,1059
ja,name,,,8.19,27.42,1490
ja,summary,,,18.26,38.63,1490
ja,description,,,2.01,14.05,1490
ja,package stats,,,4.23,20.12,1490
ja,name,type,desktop,10.39,30.51,1059
ja,summary,type,desktop,24.74,43.15,1059
ja,description,type,desktop,2.83,16.59,1059
ja,package stats,type,desktop,5.38,22.57,1059
ja_JP,name,,,0.27,5.17,1490
ja_JP,summary,,,0.47,6.84,1490
ja_JP,description,,,0.13,3.66,1490
ja_JP,package stats,,,0,0.0,1490
ja_JP,name,type,desktop,0.38,6.13,1059
ja_JP,summary,type,desktop,0.66,8.1,1059
ja_JP,description,type,desktop,0.19,4.34,1059
ja_JP,package stats,type,desktop,0,0.0,1059
jv,name,,,0.07,2.59,1490
jv,summary,,,0.07,2.59,1490
jv,description,,,0,0.0,1490
jv,package stats,,,0.07,2.59,1490
jv,name,type,desktop,0.09,3.07,1059
jv,summary,type,desktop,0.09,3.07,1059
jv,description,type,desktop,0,0.0,1059
jv,package stats,type,desktop,0.09,3.07,1059
ka,name,,,2.21,14.72,1490
ka,summary,,,2.62,15.97,1490
ka,description,,,0,0.0,1490
ka,package stats,,,0.13,3.66,1490
ka,name,type,desktop,2.74,16.32,1059
ka,summary,type,desktop,3.68,18.83,1059
ka,description,type,desktop,0,0.0,1059
ka,package stats,type,desktop,0.19,4.34,1059
kk,name,,,3.09,17.3,1490
kk,summary,,,7.65,26.58,1490
kk,description,,,1.01,9.98,1490
kk,package stats,,,0.81,8.94,1490
kk,name,type,desktop,3.78,19.06,1059
kk,summary,type,desktop,10.1,30.14,1059
kk,description,type,desktop,1.42,11.82,1059
kk,package stats,type,desktop,1.13,10.58,1059
kk_KZ,name,,,0,0.0,1490
kk_KZ,summary,,,0.07,2.59,1490
kk_KZ,description,,,0,0.0,1490
kk_KZ,package stats,,,0,0.0,1490
kk_KZ,name,type,desktop,0,0.0,1059
kk_KZ,summary,type,desktop,0.09,3.07,1059
kk_KZ,description,type,desktop,0,0.0,1059
kk_KZ,package stats,type,desktop,0,0.0,1059
km,name,,,3.15,17.48,1490
km,summary,,,7.38,26.15,1490
km,description,,,0.34,5.78,1490
km,package stats,,,0.2,4.48,1490
km,name,type,desktop,3.78,19.06,1059
km,summary,type,desktop,10.39,30.51,1059
km,description,type,desktop,0.47,6.86,1059
km,package stats,type,desktop,0.28,5.31,1059
kn,name,,,6.04,23.82,1490
kn,summary,,,6.98,25.48,1490
kn,description,,,1.74,13.09,1490
kn,package stats,,,1.14,10.62,1490
kn,name,type,desktop,7.18,25.81,1059
kn,summary,type,desktop,8.69,28.17,1059
kn,description,type,desktop,2.46,15.48,1059
kn,package stats,type,desktop,1.23,11.01,1059
ko,name,,,10.47,30.62,1490
ko,summary,,,16.78,37.37,1490
ko,description,,,4.56,20.87,1490
ko,package stats,,,3.29,17.83,1490
ko,name,type,desktop,12.84,33.46,1059
ko,summary,type,desktop,21.91,41.36,1059
ko,description,type,desktop,6.42,24.51,1059
ko,package stats,type,desktop,4.44,20.59,1059
ko_KR,name,,,0.07,2.59,1490
ko_KR,summary,,,0.13,3.66,1490
ko_KR,description,,,0,0.0,1490
ko_KR,package stats,,,0.07,2.59,1490
ko_KR,name,type,desktop,0.09,3.07,1059
ko_KR,summary,type,desktop,0.19,4.34,1059
ko_KR,description,type,desktop,0,0.0,1059
ko_KR,package stats,type,desktop,0.09,3.07,1059
kok,name,,,0,0.0,1490
kok,summary,,,0.07,2.59,1490
kok,description,,,0.07,2.59,1490
kok,package stats,,,0,0.0,1490
kok,name,type,desktop,0,0.0,1059
kok,summary,type,desktop,0.09,3.07,1059
kok,description,type,desktop,0.09,3.07,1059
kok,package stats,type,desktop,0,0.0,1059
kok@latin,name,,,0,0.0,1490
kok@latin,summary,,,0.07,2.59,1490
kok@latin,description,,,0,0.0,1490
kok@latin,package stats,,,0,0.0,1490
kok@latin,name,type,desktop,0,0.0,1059
kok@latin,summary,type,desktop,0.09,3.07,1059
kok@latin,description,type,desktop,0,0.0,1059
kok@latin,package stats,type,desktop,0,0.0,1059
ks,name,,,0.54,7.31,1490
ks,summary,,,0.27,5.17,1490
ks,description,,,0.07,2.59,1490
ks,package stats,,,0,0.0,1490
ks,name,type,desktop,0.38,6.13,1059
ks,summary,type,desktop,0.38,6.13,1059
ks,description,type,desktop,0.09,3.07,1059
ks,package stats,type,desktop,0,0.0,1059
ku,name,,,1.61,12.59,1490
ku,summary,,,1.74,13.09,1490
ku,description,,,0,0.0,1490
ku,package stats,,,0.07,2.59,1490
ku,name,type,desktop,1.79,13.27,1059
ku,summary,type,desktop,2.46,15.48,1059
ku,description,type,desktop,0,0.0,1059
ku,package stats,type,desktop,0.09,3.07,1059
ky,name,,,1.01,9.98,1490
ky,summary,,,1.21,10.92,1490
ky,description,,,0,0.0,1490
ky,package stats,,,0.13,3.66,1490
ky,name,type,desktop,1.42,11.82,1059
ky,summary,type,desktop,1.7,12.93,1059
ky,description,type,desktop,0,0.0,1059
ky,package stats,type,desktop,0.19,4.34,1059
la,name,,,0.13,3.66,1490
la,summary,,,0.07,2.59,1490
la,description,,,0,0.0,1490
la,package stats,,,0,0.0,1490
la,name,type,desktop,0.19,4.34,1059
la,summary,type,desktop,0.09,3.07,1059
la,description,type,desktop,0,0.0,1059
la,package stats,type,desktop,0,0.0,1059
lb,name,,,0,0.0,1490
lb,summary,,,0.27,5.17,1490
lb,description,,,0,0.0,1490
lb,package stats,,,0.07,2.59,1490
lb,name,type,desktop,0,0.0,1059
lb,summary,type,desktop,0.38,6.13,1059
lb,description,type,desktop,0,0.0,1059
lb,package stats,type,desktop,0.09,3.07,1059
lg,name,,,0.13,3.66,1490
lg,summary,,,0.27,5.17,1490
lg,description,,,0,0.0,1490
lg,package stats,,,0.07,2.59,1490
lg,name,type,desktop,0.19,4.34,1059
lg,summary,type,desktop,0.38,6.13,1059
lg,description,type,desktop,0,0.0,1059
lg,package stats,type,desktop,0.09,3.07,1059
li,name,,,0.27,5.17,1490
li,summary,,,0.34,5.78,1490
li,description,,,0,0.0,1490
li,package stats,,,0,0.0,1490
li,name,type,desktop,0.38,6.13,1059
li,summary,type,desktop,0.47,6.86,1059
li,description,type,desktop,0,0.0,1059
li,package stats,type,desktop,0,0.0,1059
lo,name,,,0,0.0,1490
lo,summary,,,0.07,2.59,1490
lo,description,,,0,0.0,1490
lo,package stats,,,0,0.0,1490
lo,name,type,desktop,0,0.0,1059
lo,summary,type,desktop,0.09,3.07,1059
lo,description,type,desktop,0,0.0,1059
lo,package stats,type,desktop,0,0.0,1059
lt,name,,,7.32,26.04,1490
lt,summary,,,16.78,37.37,1490
lt,description,,,4.63,21.02,1490
lt,package stats,,,2.95,16.93,1490
lt,name,type,desktop,8.5,27.89,1059
lt,summary,type,desktop,21.44,41.04,1059
lt,description,type,desktop,6.52,24.68,1059
lt,package stats,type,desktop,3.87,19.29,1059
lv,name,,,6.98,25.48,1490
lv,summary,,,14.3,35.0,1490
lv,description,,,4.16,19.97,1490
lv,package stats,,,2.35,15.15,1490
lv,name,type,desktop,8.5,27.89,1059
lv,summary,type,desktop,18.79,39.06,1059
lv,description,type,desktop,5.85,23.48,1059
lv,package stats,type,desktop,3.12,17.38,1059
mai,name,,,3.22,17.66,1490
mai,summary,,,2.95,16.93,1490
mai,description,,,0,0.0,1490
mai,package stats,,,0,0.0,1490
mai,name,type,desktop,4.15,19.96,1059
mai,summary,type,desktop,4.15,19.96,1059
mai,description,type,desktop,0,0.0,1059
mai,package stats,type,desktop,0,0.0,1059
mg,name,,,1.14,10.62,1490
mg,summary,,,0.94,9.65,1490
mg,description,,,0,0.0,1490
mg,package stats,,,0,0.0,1490
mg,name,type,desktop,1.23,11.01,1059
mg,summary,type,desktop,1.32,11.42,1059
mg,description,type,desktop,0,0.0,1059
mg,package stats,type,desktop,0,0.0,1059
mhr,name,,,0.07,2.59,1490
mhr,summary,,,0.07,2.59,1490
mhr,description,,,0,0.0,1490
mhr,package stats,,,0,0.0,1490
mhr,name,type,desktop,0.09,3.07,1059
mhr,summary,type,desktop,0.09,3.07,1059
mhr,description,type,desktop,0,0.0,1059
mhr,package stats,type,desktop,0,0.0,1059
mi,name,,,0.13,3.66,1490
mi,summary,,,0,0.0,1490
mi,description,,,0,0.0,1490
mi,package stats,,,0,0.0,1490
mi,name,type,desktop,0.19,4.34,1059
mi,summary,type,desktop,0,0.0,1059
mi,description,type,desktop,0,0.0,1059
mi,package stats,type,desktop,0,0.0,1059
mk,name,,,3.96,19.5,1490
mk,summary,,,6.04,23.82,1490
mk,description,,,0,0.0,1490
mk,package stats,,,0.27,5.17,1490
mk,name,type,desktop,5.1,22.0,1059
mk,summary,type,desktop,8.5,27.89,1059
mk,description,type,desktop,0,0.0,1059
mk,package stats,type,desktop,0.38,6.13,1059
ml,name,,,8.52,27.92,1490
ml,summary,,,8.19,27.42,1490
ml,description,,,0.27,5.17,1490
ml,package stats,,,0.81,8.94,1490
ml,name,type,desktop,10.86,31.11,1059
ml,summary,type,desktop,11.43,31.81,1059
ml,description,type,desktop,0.38,6.13,1059
ml,package stats,type,desktop,1.13,10.58,1059
mn,name,,,2.28,14.93,1490
mn,summary,,,1.21,10.92,1490
mn,description,,,0,0.0,1490
mn,package stats,,,0.07,2.59,1490
mn,name,type,desktop,2.74,16.32,1059
mn,summary,type,desktop,1.7,12.93,1059
mn,description,type,desktop,0,0.0,1059
mn,package stats,type,desktop,0.09,3.07,1059
mni,name,,,0.07,2.59,1490
mni,summary,,,0.13,3.66,1490
mni,description,,,0,0.0,1490
mni,package stats,,,0,0.0,1490
mni,name,type,desktop,0.09,3.07,1059
mni,summary,type,desktop,0.19,4.34,1059
mni,description,type,desktop,0,0.0,1059
mni,package stats,type,desktop,0,0.0,1059
mni@bengali,name,,,0,0.0,1490
mni@bengali,summary,,,0.07,2.59,1490
mni@bengali,description,,,0,0.0,1490
mni@bengali,package stats,,,0,0.0,1490
mni@bengali,name,type,desktop,0,0.0,1059
mni@bengali,summary,type,desktop,0.09,3.07,1059
mni@bengali,description,type,desktop,0,0.0,1059
mni@bengali,package stats,type,desktop,0,0.0,1059
mr,name,,,10.47,30.62,1490
mr,summary,,,10.47,30.62,1490
mr,description,,,1.74,13.09,1490
mr,package stats,,,1.74,13.09,1490
mr,name,type,desktop,13.79,34.48,1059
mr,summary,type,desktop,13.88,34.57,1059
mr,description,type,desktop,2.46,15.48,1059
mr,package stats,type,desktop,2.46,15.48,1059
ms,name,,,3.29,17.83,1490
ms,summary,,,4.5,20.72,1490
ms,description,,,0.13,3.66,1490
ms,package stats,,,1.74,13.09,1490
ms,name,type,desktop,4.15,19.96,1059
ms,summary,type,desktop,6.33,24.34,1059
ms,description,type,desktop,0.19,4.34,1059
ms,package stats,type,desktop,2.46,15.48,1059
my,name,,,0.94,9.65,1490
my,summary,,,0.54,7.31,1490
my,description,,,0,0.0,1490
my,package stats,,,0.07,2.59,1490
my,name,type,desktop,0.94,9.67,1059
my,summary,type,desktop,0.76,8.66,1059
my,description,type,desktop,0,0.0,1059
my,package stats,type,desktop,0.09,3.07,1059
my_MM,name,,,0.07,2.59,1490
my_MM,summary,,,0.07,2.59,1490
my_MM,description,,,0,0.0,1490
my_MM,package stats,,,0,0.0,1490
my_MM,name,type,desktop,0.09,3.07,1059
my_MM,summary,type,desktop,0.09,3.07,1059
my_MM,description,type,desktop,0,0.0,1059
my_MM,package stats,type,desktop,0,0.0,1059
nah,name,,,0,0.0,1490
nah,summary,,,0.07,2.59,1490
nah,description,,,0,0.0,1490
nah,package stats,,,0,0.0,1490
nah,name,type,desktop,0,0.0,1059
nah,summary,type,desktop,0.09,3.07,1059
nah,description,type,desktop,0,0.0,1059
nah,package stats,type,desktop,0,0.0,1059
nap,name,,,0,0.0,1490
nap,summary,,,0.07,2.59,1490
nap,description,,,0,0.0,1490
nap,package stats,,,0,0.0,1490
nap,name,type,desktop,0,0.0,1059
nap,summary,type,desktop,0.09,3.07,1059
nap,description,type,desktop,0,0.0,1059
nap,package stats,type,desktop,0,0.0,1059
nb,name,,,7.18,25.82,1490
nb,summary,,,17.58,38.07,1490
nb,description,,,3.36,18.01,1490
nb,package stats,,,3.09,17.3,1490
nb,name,type,desktop,9.44,29.24,1059
nb,summary,type,desktop,23.8,42.58,1059
nb,description,type,desktop,4.72,21.21,1059
nb,package stats,type,desktop,4.15,19.96,1059
nb_NO,name,,,0.07,2.59,1490
nb_NO,summary,,,0.07,2.59,1490
nb_NO,description,,,0,0.0,1490
nb_NO,package stats,,,0.13,3.66,1490
nb_NO,name,type,desktop,0.09,3.07,1059
nb_NO,summary,type,desktop,0.09,3.07,1059
nb_NO,description,type,desktop,0,0.0,1059
nb_NO,package stats,type,desktop,0.19,4.34,1059
nds,name,,,2.08,14.27,1490
nds,summary,,,6.31,24.31,1490
nds,description,,,1.81,13.34,1490
nds,package stats,,,0.47,6.84,1490
nds,name,type,desktop,2.55,15.76,1059
nds,summary,type,desktop,8.88,28.44,1059
nds,description,type,desktop,2.55,15.76,1059
nds,package stats,type,desktop,0.66,8.1,1059
ne,name,,,7.85,26.9,1490
ne,summary,,,6.31,24.31,1490
ne,description,,,0.2,4.48,1490
ne,package stats,,,0.13,3.66,1490
ne,name,type,desktop,10.67,30.87,1059
ne,summary,type,desktop,8.88,28.44,1059
ne,description,type,desktop,0.28,5.31,1059
ne,package stats,type,desktop,0.19,4.34,1059
nl,name,,,8.12,27.32,1490
nl,summary,,,21.28,40.93,1490
nl,description,,,5.57,22.94,1490
nl,package stats,,,7.11,25.71,1490
nl,name,type,desktop,10.76,30.99,1059
nl,summary,type,desktop,29.27,45.5,1059
nl,description,type,desktop,7.84,26.88,1059
nl,package stats,type,desktop,9.82,29.76,1059
nl_BE,name,,,0,0.0,1490
nl_BE,summary,,,0.07,2.59,1490
nl_BE,description,,,0,0.0,1490
nl_BE,package stats,,,0,0.0,1490
nl_BE,name,type,desktop,0,0.0,1059
nl_BE,summary,type,desktop,0.09,3.07,1059
nl_BE,description,type,desktop,0,0.0,1059
nl_BE,package stats,type,desktop,0,0.0,1059
nl_NL,name,,,0.34,5.78,1490
nl_NL,summary,,,0.47,6.84,1490
nl_NL,description,,,0,0.0,1490
nl_NL,package stats,,,0.07,2.59,1490
nl_NL,name,type,desktop,0.47,6.86,1059
nl_NL,summary,type,desktop,0.66,8.1,1059
nl_NL,description,type,desktop,0,0.0,1059
nl_NL,package stats,type,desktop,0.09,3.07,1059
nn,name,,,4.3,20.28,1490
nn,summary,,,9.87,29.82,1490
nn,description,,,0.34,5.78,1490
nn,package stats,,,0.47,6.84,1490
nn,name,type,desktop,5.57,22.94,1059
nn,summary,type,desktop,13.88,34.57,1059
nn,description,type,desktop,0.47,6.86,1059
nn,package stats,type,desktop,0.66,8.1,1059
nn_NO,name,,,0,0.0,1490
nn_NO,summary,,,0.07,2.59,1490
nn_NO,description,,,0,0.0,1490
nn_NO,package stats,,,0,0.0,1490
nn_NO,name,type,desktop,0,0.0,1059
nn_NO,summary,type,desktop,0.09,3.07,1059
nn_NO,description,type,desktop,0,0.0,1059
nn_NO,package stats,type,desktop,0,0.0,1059
no,name,,,0.2,4.48,1490
no,summary,,,0.81,8.94,1490
no,description,,,0,0.0,1490
no,package stats,,,0,0.0,1490
no,name,type,desktop,0.28,5.31,1059
no,summary,type,desktop,1.13,10.58,1059
no,description,type,desktop,0,0.0,1059
no,package stats,type,desktop,0,0.0,1059
no_NY,name,,,0,0.0,1490
no_NY,summary,,,0.07,2.59,1490
no_NY,description,,,0,0.0,1490
no_NY,package stats,,,0,0.0,1490
no_NY,name,type,desktop,0,0.0,1059
no_NY,summary,type,desktop,0.09,3.07,1059
no_NY,description,type,desktop,0,0.0,1059
no_NY,package stats,type,desktop,0,0.0,1059
nqo,name,,,0.07,2.59,1490
nqo,summary,,,0.07,2.59,1490
nqo,description,,,0,0.0,1490
nqo,package stats,,,0,0.0,1490
nqo,name,type,desktop,0.09,3.07,1059
nqo,summary,type,desktop,0.09,3.07,1059
nqo,description,type,desktop,0,0.0,1059
nqo,package stats,type,desktop,0,0.0,1059
nr,name,,,0.07,2.59,1490
nr,summary,,,0.34,5.78,1490
nr,description,,,0,0.0,1490
nr,package stats,,,0,0.0,1490
nr,name,type,desktop,0.09,3.07,1059
nr,summary,type,desktop,0.47,6.86,1059
nr,description,type,desktop,0,0.0,1059
nr,package stats,type,desktop,0,0.0,1059
nso,name,,,0.34,5.78,1490
nso,summary,,,0.47,6.84,1490
nso,description,,,0,0.0,1490
nso,package stats,,,0,0.0,1490
nso,name,type,desktop,0.47,6.86,1059
nso,summary,type,desktop,0.66,8.1,1059
nso,description,type,desktop,0,0.0,1059
nso,package stats,type,desktop,0,0.0,1059
oc,name,,,2.55,15.76,1490
oc,summary,,,2.89,16.74,1490
oc,description,,,0.2,4.48,1490
oc,package stats,,,0.4,6.33,1490
oc,name,type,desktop,3.31,17.88,1059
oc,summary,type,desktop,4.06,19.74,1059
oc,description,type,desktop,0.28,5.31,1059
oc,package stats,type,desktop,0.57,7.51,1059
or,name,,,5.03,21.86,1490
or,summary,,,5.84,23.45,1490
or,description,,,1.07,10.31,1490
or,package stats,,,0.81,8.94,1490
or,name,type,desktop,6.04,23.83,1059
or,summary,type,desktop,8.03,27.17,1059
or,description,type,desktop,1.51,12.2,1059
or,package stats,type,desktop,1.13,10.58,1059
pa,name,,,10.94,31.21,1490
pa,summary,,,10.67,30.87,1490
pa,description,,,2.35,15.15,1490
pa,package stats,,,1.41,11.79,1490
pa,name,type,desktop,14.26,34.97,1059
pa,summary,type,desktop,14.26,34.97,1059
pa,description,type,desktop,3.31,17.88,1059
pa,package stats,type,desktop,1.98,13.94,1059
pa_IN,name,,,0,0.0,1490
pa_IN,summary,,,0.34,5.78,1490
pa_IN,description,,,0,0.0,1490
pa_IN,package stats,,,0,0.0,1490
pa_IN,name,type,desktop,0,0.0,1059
pa_IN,summary,type,desktop,0.47,6.86,1059
pa_IN,description,type,desktop,0,0.0,1059
pa_IN,package stats,type,desktop,0,0.0,1059
pl,name,,,11.28,31.63,1490
pl,summary,,,26.51,44.14,1490
pl,description,,,8.93,28.51,1490
pl,package stats,,,9.93,29.91,1490
pl,name,type,desktop,14.07,34.77,1059
pl,summary,type,desktop,35.13,47.74,1059
pl,description,type,desktop,12.56,33.14,1059
pl,package stats,type,desktop,13.22,33.87,1059
pl_PL,name,,,0.07,2.59,1490
pl_PL,summary,,,0.13,3.66,1490
pl_PL,description,,,0,0.0,1490
pl_PL,package stats,,,0,0.0,1490
pl_PL,name,type,desktop,0.09,3.07,1059
pl_PL,summary,type,desktop,0.19,4.34,1059
