lang,field,filter,filter_value,mean,pstdev,number of packages
ast,description,type,desktop,5.66,23.11,848
ast,package stats,type,desktop,1.42,11.81,848
az,name,,,1.89,13.61,1483
az,summary,,,1.82,13.37,1483
az,description,,,0.07,2.6,1483
az,package stats,,,0.27,5.19,1483
az,name,type,desktop,3.3,17.87,848
az,summary,type,desktop,3.18,17.56,848
az,description,type,desktop,0.12,3.43,848
az,package stats,type,desktop,0.47,6.85,848
be,name,,,6.14,24.0,1483
be,summary,,,8.7,28.18,1483
be,description,,,3.44,18.22,1483
be,package stats,,,1.35,11.53,1483
be,name,type,desktop,9.2,28.9,848
be,summary,type,desktop,13.92,34.61,848
be,description,type,desktop,6.01,23.77,848
be,package stats,type,desktop,2.36,15.18,848
be@latin,name,,,2.56,15.8,1483
be@latin,summary,,,2.29,14.97,1483
be@latin,description,,,0,0.0,1483
be@latin,package stats,,,0.13,3.67,1483
be@latin,name,type,desktop,2.95,16.92,848
be@latin,summary,type,desktop,3.3,17.87,848
be@latin,description,type,desktop,0,0.0,848
be@latin,package stats,type,desktop,0.24,4.85,848
bg,name,,,9.91,29.88,1483
bg,summary,,,15.37,36.07,1483
bg,description,,,5.66,23.12,1483
bg,package stats,,,2.83,16.59,1483
bg,name,type,desktop,14.15,34.85,848
bg,summary,type,desktop,23.94,42.67,848
bg,description,type,desktop,9.91,29.87,848
bg,package stats,type,desktop,4.6,20.95,848
bg_BG,name,,,0.13,3.67,1483
bg_BG,summary,,,0.13,3.67,1483
bg_BG,description,,,0,0.0,1483
bg_BG,package stats,,,0,0.0,1483
bg_BG,name,type,desktop,0.24,4.85,848
bg_BG,summary,type,desktop,0.24,4.85,848
bg_BG,description,type,desktop,0,0.0,848
bg_BG,package stats,type,desktop,0,0.0,848
bho,name,,,0.07,2.6,1483
bho,summary,,,0.07,2.6,1483
bho,description,,,0,0.0,1483
bho,package stats,,,0,0.0,1483
bho,name,type,desktop,0.12,3.43,848
bho,summary,type,desktop,0.12,3.43,848
bho,description,type,desktop,0,0.0,848
bho,package stats,type,desktop,0,0.0,848
bm,name,,,0.07,2.6,1483
bm,summary,,,0.07,2.6,1483
bm,description,,,0,0.0,1483
bm,package stats,,,0,0.0,1483
bm,name,type,desktop,0.12,3.43,848
bm,summary,type,desktop,0.12,3.43,848
bm,description,type,desktop,0,0.0,848
bm,package stats,type,desktop,0,0.0,848
bn,name,,,5.93,23.63,1483
bn,summary,,,6.54,24.72,1483
bn,description,,,0.07,2.6,1483
bn,package stats,,,0.27,5.19,1483
bn,name,type,desktop,8.84,28.39,848
bn,summary,type,desktop,11.32,31.68,848
bn,description,type,desktop,0.12,3.43,848
bn,package stats,type,desktop,0.47,6.85,848
bn_BD,name,,,0.13,3.67,1483
bn_BD,summary,,,0.13,3.67,1483
bn_BD,description,,,0.07,2.6,1483
bn_BD,package stats,,,0.07,2.6,1483
bn_BD,name,type,desktop,0.24,4.85,848
bn_BD,summary,type,desktop,0.24,4.85,848
bn_BD,description,type,desktop,0.12,3.43,848
bn_BD,package stats,type,desktop,0.12,3.43,848
bn_IN,name,,,5.46,22.72,1483
bn_IN,summary,,,5.6,22.99,1483
bn_IN,description,,,1.62,12.62,1483
bn_IN,package stats,,,0.2,4.49,1483
bn_IN,name,type,desktop,6.96,25.44,848
bn_IN,summary,type,desktop,8.61,28.05,848
bn_IN,description,type,desktop,2.83,16.58,848
bn_IN,package stats,type,desktop,0.35,5.94,848
bo,name,,,0.07,2.6,1483
bo,summary,,,0.13,3.67,1483
bo,description,,,0,0.0,1483
bo,package stats,,,0,0.0,1483
bo,name,type,desktop,0.12,3.43,848
bo,summary,type,desktop,0.24,4.85,848
bo,description,type,desktop,0,0.0,848
bo,package stats,type,desktop,0,0.0,848
br,name,,,2.9,16.78,1483
br,summary,,,3.1,17.34,1483
br,description,,,0.61,7.77,1483
br,package stats,,,0.13,3.67,1483
br,name,type,desktop,4.25,20.16,848
br,summary,type,desktop,5.31,22.42,848
br,description,type,desktop,1.06,10.25,848
br,package stats,type,desktop,0.24,4.85,848
brx,name,,,0.2,4.49,1483
brx,summary,,,0.13,3.67,1483
brx,description,,,0,0.0,1483
brx,package stats,,,0.07,2.6,1483
brx,name,type,desktop,0.35,5.94,848
brx,summary,type,desktop,0.24,4.85,848
brx,description,type,desktop,0,0.0,848
brx,package stats,type,desktop,0.12,3.43,848
bs,name,,,9.31,29.05,1483
bs,summary,,,16.18,36.83,1483
bs,description,,,9.71,29.61,1483
bs,package stats,,,1.75,13.12,1483
bs,name,type,desktop,11.32,31.68,848
bs,summary,type,desktop,23.0,42.08,848
bs,description,type,desktop,16.98,37.55,848
bs,package stats,type,desktop,1.65,12.74,848
ca,name,,,12.61,33.2,1483
ca,summary,,,26.57,44.17,1483
ca,description,,,14.43,35.14,1483
ca,package stats,,,7.28,25.98,1483
ca,name,type,desktop,14.39,35.1,848
ca,summary,type,desktop,37.74,48.47,848
ca,description,type,desktop,25.12,43.37,848
ca,package stats,type,desktop,12.5,33.07,848
ca-valencia,name,,,0.74,8.58,1483
ca-valencia,summary,,,6.95,25.42,1483
ca-valencia,description,,,6.2,24.12,1483
ca-valencia,package stats,,,0,0.0,1483
ca-valencia,name,type,desktop,0.59,7.66,848
ca-valencia,summary,type,desktop,10.26,30.34,848
ca-valencia,description,type,desktop,10.85,31.1,848
ca-valencia,package stats,type,desktop,0,0.0,848
ca@valencia,name,,,8.5,27.88,1483
ca@valencia,summary,,,14.7,35.41,1483
ca@valencia,description,,,4.72,21.21,1483
ca@valencia,package stats,,,3.17,17.52,1483
ca@valencia,name,type,desktop,9.43,29.23,848
ca@valencia,summary,type,desktop,20.87,40.64,848
ca@valencia,description,type,desktop,8.25,27.52,848
ca@valencia,package stats,type,desktop,5.54,22.88,848
ca_ES,name,,,0.07,2.6,1483
ca_ES,summary,,,0.13,3.67,1483
ca_ES,description,,,0,0.0,1483
ca_ES,package stats,,,0,0.0,1483
ca_ES,name,type,desktop,0.12,3.43,848
ca_ES,summary,type,desktop,0.24,4.85,848
ca_ES,description,type,desktop,0,0.0,848
ca_ES,package stats,type,desktop,0,0.0,848
cgg,name,,,0,0.0,1483
cgg,summary,,,0.07,2.6,1483
cgg,description,,,0,0.0,1483
cgg,package stats,,,0,0.0,1483
cgg,name,type,desktop,0,0.0,848
cgg,summary,type,desktop,0.12,3.43,848
cgg,description,type,desktop,0,0.0,848
cgg,package stats,type,desktop,0,0.0,848
ckb,name,,,0.27,5.19,1483
ckb,summary,,,0.27,5.19,1483
ckb,description,,,0,0.0,1483
ckb,package stats,,,0,0.0,1483
ckb,name,type,desktop,0.47,6.85,848
ckb,summary,type,desktop,0.47,6.85,848
ckb,description,type,desktop,0,0.0,848
ckb,package stats,type,desktop,0,0.0,848
cmn,name,,,0.4,6.35,1483
cmn,summary,,,0.88,9.32,1483
cmn,description,,,0,0.0,1483
cmn,package stats,,,0.07,2.6,1483
cmn,name,type,desktop,0.71,8.38,848
cmn,summary,type,desktop,1.53,12.29,848
cmn,description,type,desktop,0,0.0,848
cmn,package stats,type,desktop,0.12,3.43,848
crh,name,,,0.94,9.67,1483
crh,summary,,,1.42,11.82,1483
crh,description,,,0,0.0,1483
crh,package stats,,,0.13,3.67,1483
crh,name,type,desktop,1.65,12.74,848
crh,summary,type,desktop,2.48,15.54,848
crh,description,type,desktop,0,0.0,848
crh,package stats,type,desktop,0.24,4.85,848
cs,name,,,14.03,34.73,1483
cs,summary,,,29.06,45.41,1483
cs,description,,,13.35,34.01,1483
cs,package stats,,,8.83,28.38,1483
cs,name,type,desktop,15.57,36.25,848
cs,summary,type,desktop,40.33,49.06,848
cs,description,type,desktop,23.35,42.31,848
cs,package stats,type,desktop,14.62,35.33,848
cs-CZ,name,,,0,0.0,1483
cs-CZ,summary,,,0.07,2.6,1483
cs-CZ,description,,,0,0.0,1483
cs-CZ,package stats,,,0,0.0,1483
cs-CZ,name,type,desktop,0,0.0,848
cs-CZ,summary,type,desktop,0,0.0,848
cs-CZ,description,type,desktop,0,0.0,848
cs-CZ,package stats,type,desktop,0,0.0,848
cs_CZ,name,,,0.27,5.19,1483
cs_CZ,summary,,,0.61,7.77,1483
cs_CZ,description,,,0.2,4.49,1483
cs_CZ,package stats,,,0.07,2.6,1483
cs_CZ,name,type,desktop,0.47,6.85,848
cs_CZ,summary,type,desktop,1.06,10.25,848
cs_CZ,description,type,desktop,0.35,5.94,848
cs_CZ,package stats,type,desktop,0.12,3.43,848
csb,name,,,0.74,8.58,1483
csb,summary,,,1.55,12.36,1483
csb,description,,,0,0.0,1483
csb,package stats,,,0,0.0,1483
csb,name,type,desktop,0.47,6.85,848
csb,summary,type,desktop,2.0,14.02,848
csb,description,type,desktop,0,0.0,848
csb,package stats,type,desktop,0,0.0,848
cv,name,,,0,0.0,1483
cv,summary,,,0.07,2.6,1483
cv,description,,,0.07,2.6,1483
cv,package stats,,,0,0.0,1483
cv,name,type,desktop,0,0.0,848
cv,summary,type,desktop,0.12,3.43,848
cv,description,type,desktop,0.12,3.43,848
cv,package stats,type,desktop,0,0.0,848
cy,name,,,3.44,18.22,1483
cy,summary,,,3.71,18.9,1483
cy,description,,,0.07,2.6,1483
cy,package stats,,,0.07,2.6,1483
cy,name,type,desktop,5.42,22.65,848
cy,summary,type,desktop,6.49,24.63,848
cy,description,type,desktop,0.12,3.43,848
cy,package stats,type,desktop,0.12,3.43,848
cz,name,,,0,0.0,1483
cz,summary,,,0.13,3.67,1483
cz,description,,,0,0.0,1483
cz,package stats,,,0,0.0,1483
cz,name,type,desktop,0,0.0,848
cz,summary,type,desktop,0.24,4.85,848
cz,description,type,desktop,0,0.0,848
cz,package stats,type,desktop,0,0.0,848
da,name,,,11.73,32.18,1483
da,summary,,,23.26,42.25,1483
da,description,,,10.92,31.19,1483
da,package stats,,,6.47,24.61,1483
da,name,type,desktop,13.33,33.98,848
da,summary,type,desktop,33.14,47.07,848
da,description,type,desktop,19.1,39.31,848
da,package stats,type,desktop,10.85,31.1,848
de,name,,,13.15,33.79,1483
de,summary,,,34.19,47.43,1483
de,description,,,16.99,37.56,1483
de,package stats,,,13.49,34.16,1483
de,name,type,desktop,14.86,35.57,848
de,summary,type,desktop,51.06,49.99,848
de,description,type,desktop,29.6,45.65,848
de,package stats,type,desktop,21.7,41.22,848
DE,name,,,0,0.0,1483
DE,summary,,,0.07,2.6,1483
DE,description,,,0,0.0,1483
DE,package stats,,,0,0.0,1483
DE,name,type,desktop,0,0.0,848
DE,summary,type,desktop,0.12,3.43,848
DE,description,type,desktop,0,0.0,848
DE,package stats,type,desktop,0,0.0,848
de-DE,name,,,0,0.0,1483
de-DE,summary,,,0.07,2.6,1483
de-DE,description,,,0,0.0,1483
de-DE,package stats,,,0,0.0,1483
de-DE,name,type,desktop,0,0.0,848
de-DE,summary,type,desktop,0,0.0,848
de-DE,description,type,desktop,0,0.0,848
de-DE,package stats,type,desktop,0,0.0,848
de_CH,name,,,0.07,2.6,1483
de_CH,summary,,,0.07,2.6,1483
de_CH,description,,,0,0.0,1483
de_CH,package stats,,,0.13,3.67,1483
de_CH,name,type,desktop,0.12,3.43,848
de_CH,summary,type,desktop,0.12,3.43,848
de_CH,description,type,desktop,0,0.0,848
de_CH,package stats,type,desktop,0.12,3.43,848
de_DE,name,,,0.47,6.85,1483
de_DE,summary,,,0.61,7.77,1483
de_DE,description,,,0.27,5.19,1483
de_DE,package stats,,,0.2,4.49,1483
de_DE,name,type,desktop,0.83,9.05,848
de_DE,summary,type,desktop,1.06,10.25,848
de_DE,description,type,desktop,0.47,6.85,848
de_DE,package stats,type,desktop,0.35,5.94,848
dk,name,,,0.07,2.6,1483
dk,summary,,,0.07,2.6,1483
dk,description,,,0,0.0,1483
dk,package stats,,,0,0.0,1483
dk,name,type,desktop,0.12,3.43,848
dk,summary,type,desktop,0.12,3.43,848
dk,description,type,desktop,0,0.0,848
dk,package stats,type,desktop,0,0.0,848
doi,name,,,0.13,3.67,1483
doi,summary,,,0.13,3.67,1483
doi,description,,,0,0.0,1483
doi,package stats,,,0,0.0,1483
doi,name,type,desktop,0.24,4.85,848
doi,summary,type,desktop,0.24,4.85,848
doi,description,type,desktop,0,0.0,848
doi,package stats,type,desktop,0,0.0,848
dz,name,,,4.45,20.62,1483
dz,summary,,,4.38,20.47,1483
dz,description,,,0,0.0,1483
dz,package stats,,,0.2,4.49,1483
dz,name,type,desktop,7.31,26.03,848
dz,summary,type,desktop,7.55,26.42,848
dz,description,type,desktop,0,0.0,848
dz,package stats,type,desktop,0.35,5.94,848
el,name,,,12.81,33.42,1483
el,summary,,,23.33,42.29,1483
el,description,,,10.79,31.02,1483
el,package stats,,,4.59,20.92,1483
el,name,type,desktop,15.21,35.91,848
el,summary,type,desktop,33.37,47.15,848
el,description,type,desktop,18.87,39.13,848
el,package stats,type,desktop,7.9,26.98,848
el_GR,name,,,0.07,2.6,1483
el_GR,summary,,,0.13,3.67,1483
el_GR,description,,,0.07,2.6,1483
el_GR,package stats,,,0.07,2.6,1483
el_GR,name,type,desktop,0.12,3.43,848
el_GR,summary,type,desktop,0.24,4.85,848
el_GR,description,type,desktop,0.12,3.43,848
el_GR,package stats,type,desktop,0.12,3.43,848
en,name,,,0.13,3.67,1483
en,summary,,,0.61,7.77,1483
en,description,,,0,0.0,1483
en,package stats,,,0.27,5.19,1483
en,name,type,desktop,0.24,4.85,848
en,summary,type,desktop,1.06,10.25,848
en,description,type,desktop,0,0.0,848
en,package stats,type,desktop,0.47,6.85,848
EN,name,,,0,0.0,1483
EN,summary,,,0.07,2.6,1483
EN,description,,,0,0.0,1483
EN,package stats,,,0,0.0,1483
EN,name,type,desktop,0,0.0,848
EN,summary,type,desktop,0.12,3.43,848
EN,description,type,desktop,0,0.0,848
EN,package stats,type,desktop,0,0.0,848
en-GB,name,,,0,0.0,1483
en-GB,summary,,,0.07,2.6,1483
en-GB,description,,,2.43,15.39,1483
en-GB,package stats,,,0,0.0,1483
en-GB,name,type,desktop,0,0.0,848
en-GB,summary,type,desktop,0.12,3.43,848
en-GB,description,type,desktop,4.25,20.16,848
en-GB,package stats,type,desktop,0,0.0,848
en@shaw,name,,,2.83,16.59,1483
en@shaw,summary,,,3.24,17.7,1483
en@shaw,description,,,0,0.0,1483
en@shaw,package stats,,,0.27,5.19,1483
en@shaw,name,type,desktop,4.36,20.43,848
en@shaw,summary,type,desktop,5.66,23.11,848
en@shaw,description,type,desktop,0,0.0,848
en@shaw,package stats,type,desktop,0.47,6.85,848
en_AU,name,,,0.61,7.77,1483
en_AU,summary,,,1.08,10.33,1483
en_AU,description,,,0.67,8.18,1483
en_AU,package stats,,,1.21,10.95,1483
en_AU,name,type,desktop,1.06,10.25,848
en_AU,summary,type,desktop,1.89,13.61,848
en_AU,description,type,desktop,1.18,10.8,848
en_AU,package stats,type,desktop,2.12,14.41,848
en_CA,name,,,1.69,12.87,1483
en_CA,summary,,,2.36,15.18,1483
en_CA,description,,,0.2,4.49,1483
en_CA,package stats,,,0.47,6.85,1483
en_CA,name,type,desktop,2.95,16.92,848
en_CA,summary,type,desktop,4.01,19.62,848
en_CA,description,type,desktop,0.35,5.94,848
en_CA,package stats,type,desktop,0.83,9.05,848
en_GB,name,,,3.17,17.52,1483
en_GB,summary,,,8.02,27.17,1483
en_GB,description,,,2.63,16.0,1483
en_GB,package stats,,,5.12,22.05,1483
en_GB,name,type,desktop,5.42,22.65,848
en_GB,summary,type,desktop,13.8,34.49,848
en_GB,description,type,desktop,4.6,20.95,848
en_GB,package stats,type,desktop,8.96,28.56,848
en_US,name,,,0.34,5.8,1483
en_US,summary,,,0.13,3.67,1483
en_US,description,,,0,0.0,1483
en_US,package stats,,,0.34,5.8,1483
en_US,name,type,desktop,0.59,7.66,848
en_US,summary,type,desktop,0.24,4.85,848
en_US,description,type,desktop,0,0.0,848
en_US,package stats,type,desktop,0.59,7.66,848
en_US@piglatin,name,,,0,0.0,1483
en_US@piglatin,summary,,,0.07,2.6,1483
en_US@piglatin,description,,,0,0.0,1483
en_US@piglatin,package stats,,,0,0.0,1483
en_US@piglatin,name,type,desktop,0,0.0,848
en_US@piglatin,summary,type,desktop,0.12,3.43,848
en_US@piglatin,description,type,desktop,0,0.0,848
en_US@piglatin,package stats,type,desktop,0,0.0,848
en_ZA,name,,,0,0.0,1483
en_ZA,summary,,,0.07,2.6,1483
en_ZA,description,,,0,0.0,1483
en_ZA,package stats,,,0.07,2.6,1483
en_ZA,name,type,desktop,0,0.0,848
en_ZA,summary,type,desktop,0.12,3.43,848
en_ZA,description,type,desktop,0,0.0,848
en_ZA,package stats,type,desktop,0.12,3.43,848
eo,name,,,8.5,27.88,1483
eo,summary,,,10.79,31.02,1483
eo,description,,,2.43,15.39,1483
eo,package stats,,,1.42,11.82,1483
eo,name,type,desktop,12.85,33.47,848
eo,summary,type,desktop,16.98,37.55,848
eo,description,type,desktop,4.25,20.16,848
eo,package stats,type,desktop,0.94,9.67,848
es,name,,,14.23,34.93,1483
es,summary,,,32.84,46.96,1483
es,description,,,16.86,37.44,1483
es,package stats,,,10.65,30.85,1483
es,name,type,desktop,15.33,36.03,848
es,summary,type,desktop,46.11,49.85,848
es,description,type,desktop,29.48,45.6,848
es,package stats,type,desktop,18.16,38.55,848
es-AR,name,,,0,0.0,1483
es-AR,summary,,,0.07,2.6,1483
es-AR,description,,,0,0.0,1483
es-AR,package stats,,,0,0.0,1483
es-AR,name,type,desktop,0,0.0,848
es-AR,summary,type,desktop,0,0.0,848
es-AR,description,type,desktop,0,0.0,848
es-AR,package stats,type,desktop,0,0.0,848
es_419,name,,,0,0.0,1483
es_419,summary,,,0.07,2.6,1483
es_419,description,,,0.07,2.6,1483
es_419,package stats,,,0,0.0,1483
es_419,name,type,desktop,0,0.0,848
es_419,summary,type,desktop,0.12,3.43,848
es_419,description,type,desktop,0.12,3.43,848
es_419,package stats,type,desktop,0,0.0,848
es_AR,name,,,0.2,4.49,1483
es_AR,summary,,,0.2,4.49,1483
es_AR,description,,,0.07,2.6,1483
es_AR,package stats,,,0.07,2.6,1483
es_AR,name,type,desktop,0.35,5.94,848
es_AR,summary,type,desktop,0.35,5.94,848
es_AR,description,type,desktop,0.12,3.43,848
es_AR,package stats,type,desktop,0.12,3.43,848
es_CL,name,,,0,0.0,1483
es_CL,summary,,,0.13,3.67,1483
es_CL,description,,,0,0.0,1483
es_CL,package stats,,,0.07,2.6,1483
es_CL,name,type,desktop,0,0.0,848
es_CL,summary,type,desktop,0.12,3.43,848
es_CL,description,type,desktop,0,0.0,848
es_CL,package stats,type,desktop,0.12,3.43,848
es_CO,name,,,0.07,2.6,1483
es_CO,summary,,,0.2,4.49,1483
es_CO,description,,,0.2,4.49,1483
es_CO,package stats,,,0,0.0,1483
es_CO,name,type,desktop,0.12,3.43,848
es_CO,summary,type,desktop,0.35,5.94,848
es_CO,description,type,desktop,0.35,5.94,848
es_CO,package stats,type,desktop,0,0.0,848
es_ES,name,,,0.27,5.19,1483
es_ES,summary,,,0.4,6.35,1483
es_ES,description,,,0.2,4.49,1483
es_ES,package stats,,,0.27,5.19,1483
es_ES,name,type,desktop,0.47,6.85,848
es_ES,summary,type,desktop,0.71,8.38,848
es_ES,description,type,desktop,0.35,5.94,848
es_ES,package stats,type,desktop,0.47,6.85,848
es_MX,name,,,0.13,3.67,1483
es_MX,summary,,,0.74,8.58,1483
es_MX,description,,,0.2,4.49,1483
es_MX,package stats,,,0.07,2.6,1483
es_MX,name,type,desktop,0.24,4.85,848
es_MX,summary,type,desktop,1.3,11.32,848
es_MX,description,type,desktop,0.35,5.94,848
es_MX,package stats,type,desktop,0.12,3.43,848
es_VE,name,,,0,0.0,1483
es_VE,summary,,,0.07,2.6,1483
es_VE,description,,,0.07,2.6,1483
es_VE,package stats,,,0,0.0,1483
es_VE,name,type,desktop,0,0.0,848
es_VE,summary,type,desktop,0.12,3.43,848
es_VE,description,type,desktop,0.12,3.43,848
es_VE,package stats,type,desktop,0,0.0,848
et,name,,,9.58,29.43,1483
et,summary,,,17.87,38.31,1483
et,description,,,7.48,26.31,1483
et,package stats,,,1.48,12.09,1483
et,name,type,desktop,11.91,32.39,848
et,summary,type,desktop,25.83,43.77,848
et,description,type,desktop,13.09,33.73,848
et,package stats,type,desktop,2.59,15.9,848
et_EE,name,,,0.13,3.67,1483
et_EE,summary,,,0.13,3.67,1483
et_EE,description,,,0,0.0,1483
et_EE,package stats,,,0,0.0,1483
et_EE,name,type,desktop,0.24,4.85,848
et_EE,summary,type,desktop,0.24,4.85,848
et_EE,description,type,desktop,0,0.0,848
et_EE,package stats,type,desktop,0,0.0,848
eu,name,,,10.38,30.51,1483
eu,summary,,,17.87,38.31,1483
eu,description,,,5.93,23.63,1483
eu,package stats,,,2.7,16.2,1483
eu,name,type,desktop,12.15,32.67,848
eu,summary,type,desktop,24.76,43.16,848
eu,description,type,desktop,10.38,30.5,848
eu,package stats,type,desktop,4.72,21.2,848
ex,name,,,0,0.0,1483
ex,summary,,,0.07,2.6,1483
ex,description,,,0,0.0,1483
ex,package stats,,,0,0.0,1483
ex,name,type,desktop,0,0.0,848
ex,summary,type,desktop,0.12,3.43,848
ex,description,type,desktop,0,0.0,848
ex,package stats,type,desktop,0,0.0,848
fa,name,,,8.23,27.48,1483
fa,summary,,,9.78,29.7,1483
fa,description,,,3.84,19.22,1483
fa,package stats,,,0.27,5.19,1483
fa,name,type,desktop,12.85,33.47,848
fa,summary,type,desktop,16.04,36.7,848
fa,description,type,desktop,6.72,25.04,848
fa,package stats,type,desktop,0.47,6.85,848
fa_IR,name,,,0.2,4.49,1483
fa_IR,summary,,,0.13,3.67,1483
fa_IR,description,,,0,0.0,1483
fa_IR,package stats,,,0,0.0,1483
fa_IR,name,type,desktop,0.35,5.94,848
fa_IR,summary,type,desktop,0.24,4.85,848
fa_IR,description,type,desktop,0,0.0,848
fa_IR,package stats,type,desktop,0,0.0,848
ff,name,,,0,0.0,1483
ff,summary,,,0.07,2.6,1483
ff,description,,,0,0.0,1483
ff,package stats,,,0.13,3.67,1483
ff,name,type,desktop,0,0.0,848
ff,summary,type,desktop,0.12,3.43,848
ff,description,type,desktop,0,0.0,848
ff,package stats,type,desktop,0.24,4.85,848
fi,name,,,13.55,34.23,1483
fi,summary,,,26.37,44.06,1483
fi,description,,,13.28,33.94,1483
fi,package stats,,,4.11,19.86,1483
fi,name,type,desktop,16.04,36.7,848
fi,summary,type,desktop,36.91,48.26,848
fi,description,type,desktop,23.23,42.23,848
fi,package stats,type,desktop,7.08,25.64,848
fi_FI,name,,,0.13,3.67,1483
fi_FI,summary,,,0.2,4.49,1483
fi_FI,description,,,0,0.0,1483
fi_FI,package stats,,,0,0.0,1483
fi_FI,name,type,desktop,0.24,4.85,848
fi_FI,summary,type,desktop,0.35,5.94,848
fi_FI,description,type,desktop,0,0.0,848
fi_FI,package stats,type,desktop,0,0.0,848
fil,name,,,0,0.0,1483
fil,summary,,,0.07,2.6,1483
fil,description,,,0,0.0,1483
fil,package stats,,,0,0.0,1483
fil,name,type,desktop,0,0.0,848
fil,summary,type,desktop,0.12,3.43,848
fil,description,type,desktop,0,0.0,848
fil,package stats,type,desktop,0,0.0,848
fo,name,,,0.13,3.67,1483
fo,summary,,,0.34,5.8,1483
fo,description,,,0,0.0,1483
fo,package stats,,,0,0.0,1483
fo,name,type,desktop,0.24,4.85,848
fo,summary,type,desktop,0.59,7.66,848
fo,description,type,desktop,0,0.0,848
fo,package stats,type,desktop,0,0.0,848
fr,name,,,12.54,33.12,1483
fr,summary,,,31.69,46.53,1483
fr,description,,,15.44,36.13,1483
fr,package stats,,,11.73,32.18,1483
fr,name,type,desktop,15.45,36.14,848
fr,summary,type,desktop,48.11,49.96,848
fr,description,type,desktop,26.77,44.28,848
fr,package stats,type,desktop,19.22,39.4,848
fr_CA,name,,,0.27,5.19,1483
fr_CA,summary,,,0.47,6.85,1483
fr_CA,description,,,0.2,4.49,1483
fr_CA,package stats,,,0.07,2.6,1483
fr_CA,name,type,desktop,0.47,6.85,848
fr_CA,summary,type,desktop,0.83,9.05,848
fr_CA,description,type,desktop,0.35,5.94,848
fr_CA,package stats,type,desktop,0.12,3.43,848
fr_FR,name,,,0.13,3.67,1483
fr_FR,summary,,,0.27,5.19,1483
fr_FR,description,,,0.07,2.6,1483
fr_FR,package stats,,,0.13,3.67,1483
fr_FR,name,type,desktop,0.24,4.85,848
fr_FR,summary,type,desktop,0.47,6.85,848
fr_FR,description,type,desktop,0.12,3.43,848
fr_FR,package stats,type,desktop,0.24,4.85,848
frp,name,,,0.07,2.6,1483
frp,summary,,,0.07,2.6,1483
