lang,field,filter,filter_value,mean,pstdev,number of packages
fr,summary,,,39.16,48.81,1683
fr,description,,,19.55,39.66,1683
fr,package stats,,,16.52,37.13,1683
fr,name,type,desktop,15.13,35.84,945
fr,summary,type,desktop,51.53,49.98,945
fr,description,type,desktop,34.07,47.4,945
fr,package stats,type,desktop,26.88,44.33,945
fr_CA,name,,,0.24,4.87,1683
fr_CA,summary,,,0.42,6.44,1683
fr_CA,description,,,0.18,4.22,1683
fr_CA,package stats,,,0.06,2.44,1683
fr_CA,name,type,desktop,0.42,6.49,945
fr_CA,summary,type,desktop,0.74,8.57,945
fr_CA,description,type,desktop,0.32,5.63,945
fr_CA,package stats,type,desktop,0.11,3.25,945
fr_FR,name,,,0.12,3.45,1683
fr_FR,summary,,,0.3,5.44,1683
fr_FR,description,,,0.06,2.44,1683
fr_FR,package stats,,,0.18,4.22,1683
fr_FR,name,type,desktop,0.21,4.6,945
fr_FR,summary,type,desktop,0.53,7.25,945
fr_FR,description,type,desktop,0.11,3.25,945
fr_FR,package stats,type,desktop,0.32,5.63,945
frp,name,,,0.06,2.44,1683
frp,summary,,,0.06,2.44,1683
frp,description,,,0,0.0,1683
frp,package stats,,,0,0.0,1683
frp,name,type,desktop,0.11,3.25,945
frp,summary,type,desktop,0.11,3.25,945
frp,description,type,desktop,0,0.0,945
frp,package stats,type,desktop,0,0.0,945
fur,name,,,5.23,22.26,1683
fur,summary,,,7.78,26.79,1683
fur,description,,,4.63,21.02,1683
fur,package stats,,,2.67,16.13,1683
fur,name,type,desktop,5.08,21.96,945
fur,summary,type,desktop,9.1,28.76,945
fur,description,type,desktop,8.25,27.52,945
fur,package stats,type,desktop,3.28,17.81,945
fy,name,,,1.19,10.84,1683
fy,summary,,,1.25,11.1,1683
fy,description,,,0,0.0,1683
fy,package stats,,,0,0.0,1683
fy,name,type,desktop,0.42,6.49,945
fy,summary,type,desktop,0.85,9.16,945
fy,description,type,desktop,0,0.0,945
fy,package stats,type,desktop,0,0.0,945
ga,name,,,6.6,24.82,1683
ga,summary,,,7.25,25.93,1683
ga,description,,,0.3,5.44,1683
ga,package stats,,,0.53,7.29,1683
ga,name,type,desktop,7.09,25.67,945
ga,summary,type,desktop,9.63,29.5,945
ga,description,type,desktop,0.53,7.25,945
ga,package stats,type,desktop,0.95,9.71,945
gd,name,,,2.73,16.3,1683
gd,summary,,,3.57,18.54,1683
gd,description,,,2.02,14.07,1683
gd,package stats,,,1.25,11.1,1683
gd,name,type,desktop,3.39,18.09,945
gd,summary,type,desktop,4.76,21.3,945
gd,description,type,desktop,3.6,18.62,945
gd,package stats,type,desktop,0.95,9.71,945
gl,name,,,14.91,35.62,1683
gl,summary,,,28.82,45.29,1683
gl,description,,,14.97,35.68,1683
gl,package stats,,,10.93,31.21,1683
gl,name,type,desktop,12.17,32.69,945
gl,summary,type,desktop,35.56,47.87,945
gl,description,type,desktop,26.35,44.05,945
gl,package stats,type,desktop,18.1,38.5,945
gl_ES,name,,,0.12,3.45,1683
gl_ES,summary,,,0.18,4.22,1683
gl_ES,description,,,0,0.0,1683
gl_ES,package stats,,,0,0.0,1683
gl_ES,name,type,desktop,0.21,4.6,945
gl_ES,summary,type,desktop,0.32,5.63,945
gl_ES,description,type,desktop,0,0.0,945
gl_ES,package stats,type,desktop,0,0.0,945
gu,name,,,7.37,26.12,1683
gu,summary,,,8.38,27.71,1683
gu,description,,,1.31,11.36,1683
gu,package stats,,,0.53,7.29,1683
gu,name,type,desktop,8.99,28.61,945
gu,summary,type,desktop,11.96,32.45,945
gu,description,type,desktop,2.33,15.08,945
gu,package stats,type,desktop,0.95,9.71,945
gv,name,,,0.06,2.44,1683
gv,summary,,,0.06,2.44,1683
gv,description,,,0,0.0,1683
gv,package stats,,,0,0.0,1683
gv,name,type,desktop,0.11,3.25,945
gv,summary,type,desktop,0.11,3.25,945
gv,description,type,desktop,0,0.0,945
gv,package stats,type,desktop,0,0.0,945
he,name,,,14.44,35.15,1683
he,summary,,,18.72,39.0,1683
he,description,,,5.41,22.62,1683
he,package stats,,,2.38,15.23,1683
he,name,type,desktop,14.39,35.1,945
he,summary,type,desktop,23.28,42.26,945
he,description,type,desktop,9.63,29.5,945
he,package stats,type,desktop,2.96,16.96,945
hi,name,,,9.98,29.98,1683
hi,summary,,,8.67,28.15,1683
hi,description,,,1.78,13.23,1683
hi,package stats,,,0.48,6.88,1683
hi,name,type,desktop,14.6,35.31,945
hi,summary,type,desktop,12.8,33.41,945
hi,description,type,desktop,3.07,17.25,945
hi,package stats,type,desktop,0.85,9.16,945
hi_IN,name,,,0.06,2.44,1683
hi_IN,summary,,,0.12,3.45,1683
hi_IN,description,,,0,0.0,1683
hi_IN,package stats,,,0.12,3.45,1683
hi_IN,name,type,desktop,0.11,3.25,945
hi_IN,summary,type,desktop,0.21,4.6,945
hi_IN,description,type,desktop,0,0.0,945
hi_IN,package stats,type,desktop,0.21,4.6,945
hne,name,,,5.53,22.85,1683
hne,summary,,,2.14,14.47,1683
hne,description,,,0,0.0,1683
hne,package stats,,,0,0.0,1683
hne,name,type,desktop,7.94,27.03,945
hne,summary,type,desktop,2.75,16.36,945
hne,description,type,desktop,0,0.0,945
hne,package stats,type,desktop,0,0.0,945
hr,name,,,11.47,31.86,1683
hr,summary,,,15.09,35.8,1683
hr,description,,,4.99,21.78,1683
hr,package stats,,,3.51,18.39,1683
hr,name,type,desktop,11.01,31.3,945
hr,summary,type,desktop,17.14,37.69,945
hr,description,type,desktop,8.78,28.3,945
hr,package stats,type,desktop,4.55,20.84,945
hr_HR,name,,,0,0.0,1683
hr_HR,summary,,,0.06,2.44,1683
hr_HR,description,,,0,0.0,1683
hr_HR,package stats,,,0,0.0,1683
hr_HR,name,type,desktop,0,0.0,945
hr_HR,summary,type,desktop,0.11,3.25,945
hr_HR,description,type,desktop,0,0.0,945
hr_HR,package stats,type,desktop,0,0.0,945
hsb,name,,,0.89,9.4,1683
hsb,summary,,,0.53,7.29,1683
hsb,description,,,0,0.0,1683
hsb,package stats,,,0.06,2.44,1683
hsb,name,type,desktop,0.21,4.6,945
hsb,summary,type,desktop,0.11,3.25,945
hsb,description,type,desktop,0,0.0,945
hsb,package stats,type,desktop,0.11,3.25,945
hu,name,,,17.53,38.02,1683
hu,summary,,,27.87,44.83,1683
hu,description,,,10.87,31.13,1683
hu,package stats,,,7.96,27.07,1683
hu,name,type,desktop,16.19,36.84,945
hu,summary,type,desktop,33.65,47.25,945
hu,description,type,desktop,19.37,39.52,945
hu,package stats,type,desktop,12.17,32.69,945
hu_HU,name,,,0.12,3.45,1683
hu_HU,summary,,,0.18,4.22,1683
hu_HU,description,,,0,0.0,1683
hu_HU,package stats,,,0,0.0,1683
hu_HU,name,type,desktop,0.21,4.6,945
hu_HU,summary,type,desktop,0.32,5.63,945
hu_HU,description,type,desktop,0,0.0,945
hu_HU,package stats,type,desktop,0,0.0,945
hy,name,,,1.25,11.1,1683
hy,summary,,,1.66,12.79,1683
hy,description,,,0.59,7.69,1683
hy,package stats,,,0.24,4.87,1683
hy,name,type,desktop,2.22,14.74,945
hy,summary,type,desktop,2.96,16.96,945
hy,description,type,desktop,1.06,10.23,945
hy,package stats,type,desktop,0.42,6.49,945
ia,name,,,3.92,19.41,1683
ia,summary,,,5.88,23.53,1683
ia,description,,,1.96,13.86,1683
ia,package stats,,,0.83,9.08,1683
ia,name,type,desktop,1.59,12.5,945
ia,summary,type,desktop,5.4,22.6,945
ia,description,type,desktop,3.49,18.36,945
ia,package stats,type,desktop,1.48,12.08,945
id,name,,,10.22,30.29,1683
id,summary,,,26.44,44.1,1683
id,description,,,14.74,35.45,1683
id,package stats,,,5.53,22.85,1683
id,name,type,desktop,9.31,29.06,945
id,summary,type,desktop,30.79,46.16,945
id,description,type,desktop,26.03,43.88,945
id,package stats,type,desktop,8.25,27.52,945
id_ID,name,,,0,0.0,1683
id_ID,summary,,,0.12,3.45,1683
id_ID,description,,,0,0.0,1683
id_ID,package stats,,,0,0.0,1683
id_ID,name,type,desktop,0,0.0,945
id_ID,summary,type,desktop,0.21,4.6,945
id_ID,description,type,desktop,0,0.0,945
id_ID,package stats,type,desktop,0,0.0,945
ie,name,,,0.06,2.44,1683
ie,summary,,,0.12,3.45,1683
ie,description,,,0.12,3.45,1683
ie,package stats,,,0,0.0,1683
ie,name,type,desktop,0.11,3.25,945
ie,summary,type,desktop,0.21,4.6,945
ie,description,type,desktop,0.21,4.6,945
ie,package stats,type,desktop,0,0.0,945
ig,name,,,0,0.0,1683
ig,summary,,,0.06,2.44,1683
ig,description,,,0,0.0,1683
ig,package stats,,,0,0.0,1683
ig,name,type,desktop,0,0.0,945
ig,summary,type,desktop,0.11,3.25,945
ig,description,type,desktop,0,0.0,945
ig,package stats,type,desktop,0,0.0,945
io,name,,,0.18,4.22,1683
io,summary,,,0.06,2.44,1683
io,description,,,0,0.0,1683
io,package stats,,,0,0.0,1683
io,name,type,desktop,0.32,5.63,945
io,summary,type,desktop,0.11,3.25,945
io,description,type,desktop,0,0.0,945
io,package stats,type,desktop,0,0.0,945
is,name,,,8.5,27.88,1683
is,summary,,,10.04,30.06,1683
is,description,,,2.91,16.81,1683
is,package stats,,,1.96,13.86,1683
is,name,type,desktop,9.21,28.91,945
is,summary,type,desktop,12.7,33.3,945
is,description,type,desktop,5.19,22.17,945
is,package stats,type,desktop,2.22,14.74,945
it,name,,,15.69,36.37,1683
it,summary,,,35.06,47.71,1683
it,description,,,16.93,37.51,1683
it,package stats,,,14.14,34.84,1683
it,name,type,desktop,12.49,33.06,945
it,summary,type,desktop,44.23,49.67,945
it,description,type,desktop,29.74,45.71,945
it,package stats,type,desktop,23.07,42.13,945
it-IT,name,,,0,0.0,1683
it-IT,summary,,,0.06,2.44,1683
it-IT,description,,,0,0.0,1683
it-IT,package stats,,,0,0.0,1683
it-IT,name,type,desktop,0,0.0,945
it-IT,summary,type,desktop,0,0.0,945
it-IT,description,type,desktop,0,0.0,945
it-IT,package stats,type,desktop,0,0.0,945
it_IT,name,,,0.3,5.44,1683
it_IT,summary,,,0.36,5.96,1683
it_IT,description,,,0.18,4.22,1683
it_IT,package stats,,,0.12,3.45,1683
it_IT,name,type,desktop,0.53,7.25,945
it_IT,summary,type,desktop,0.63,7.94,945
it_IT,description,type,desktop,0.32,5.63,945
it_IT,package stats,type,desktop,0.21,4.6,945
iu,name,,,0,0.0,1683
iu,summary,,,0.06,2.44,1683
iu,description,,,0,0.0,1683
iu,package stats,,,0,0.0,1683
iu,name,type,desktop,0,0.0,945
iu,summary,type,desktop,0.11,3.25,945
iu,description,type,desktop,0,0.0,945
iu,package stats,type,desktop,0,0.0,945
ja,name,,,11.76,32.22,1683
ja,summary,,,18.24,38.62,1683
ja,description,,,5.7,23.19,1683
ja,package stats,,,3.45,18.24,1683
ja,name,type,desktop,12.8,33.41,945
ja,summary,type,desktop,25.93,43.82,945
ja,description,type,desktop,9.95,29.93,945
ja,package stats,type,desktop,5.19,22.17,945
ja_JP,name,,,0.24,4.87,1683
ja_JP,summary,,,0.42,6.44,1683
ja_JP,description,,,0.12,3.45,1683
ja_JP,package stats,,,0,0.0,1683
ja_JP,name,type,desktop,0.42,6.49,945
ja_JP,summary,type,desktop,0.74,8.57,945
ja_JP,description,type,desktop,0.21,4.6,945
ja_JP,package stats,type,desktop,0,0.0,945
jv,name,,,0.12,3.45,1683
jv,summary,,,0.18,4.22,1683
jv,description,,,0.06,2.44,1683
jv,package stats,,,0,0.0,1683
jv,name,type,desktop,0.21,4.6,945
jv,summary,type,desktop,0.32,5.63,945
jv,description,type,desktop,0.11,3.25,945
jv,package stats,type,desktop,0,0.0,945
ka,name,,,2.5,15.6,1683
ka,summary,,,2.14,14.47,1683
ka,description,,,0.12,3.45,1683
ka,package stats,,,0.18,4.22,1683
ka,name,type,desktop,3.49,18.36,945
ka,summary,type,desktop,3.6,18.62,945
ka,description,type,desktop,0.21,4.6,945
ka,package stats,type,desktop,0.32,5.63,945
kab,name,,,0.24,4.87,1683
kab,summary,,,0.18,4.22,1683
kab,description,,,0.12,3.45,1683
kab,package stats,,,0.18,4.22,1683
kab,name,type,desktop,0.42,6.49,945
kab,summary,type,desktop,0.32,5.63,945
kab,description,type,desktop,0.21,4.6,945
kab,package stats,type,desktop,0.32,5.63,945
kk,name,,,8.32,27.62,1683
kk,summary,,,10.7,30.91,1683
kk,description,,,2.79,16.48,1683
kk,package stats,,,2.79,16.48,1683
kk,name,type,desktop,8.15,27.36,945
kk,summary,type,desktop,13.33,33.99,945
kk,description,type,desktop,4.97,21.74,945
kk,package stats,type,desktop,3.7,18.89,945
km,name,,,5.76,23.31,1683
km,summary,,,7.31,26.03,1683
km,description,,,0.48,6.88,1683
km,package stats,,,0.77,8.75,1683
km,name,type,desktop,5.93,23.61,945
km,summary,type,desktop,9.21,28.91,945
km,description,type,desktop,0.85,9.16,945
km,package stats,type,desktop,1.38,11.65,945
kn,name,,,7.25,25.93,1683
kn,summary,,,7.31,26.03,1683
kn,description,,,1.54,12.33,1683
kn,package stats,,,0.18,4.22,1683
kn,name,type,desktop,8.47,27.84,945
kn,summary,type,desktop,9.74,29.64,945
kn,description,type,desktop,2.65,16.05,945
kn,package stats,type,desktop,0.32,5.63,945
ko,name,,,19.55,39.66,1683
ko,summary,,,26.26,44.01,1683
ko,description,,,11.17,31.5,1683
ko,package stats,,,6.77,25.13,1683
ko,name,type,desktop,18.73,39.02,945
ko,summary,type,desktop,29.42,45.57,945
ko,description,type,desktop,19.79,39.84,945
ko,package stats,type,desktop,10.69,30.9,945
ko_KR,name,,,0.18,4.22,1683
ko_KR,summary,,,0.24,4.87,1683
ko_KR,description,,,0,0.0,1683
ko_KR,package stats,,,0,0.0,1683
ko_KR,name,type,desktop,0.32,5.63,945
ko_KR,summary,type,desktop,0.42,6.49,945
ko_KR,description,type,desktop,0,0.0,945
ko_KR,package stats,type,desktop,0,0.0,945
kok,name,,,0.12,3.45,1683
kok,summary,,,0.18,4.22,1683
kok,description,,,0.06,2.44,1683
kok,package stats,,,0,0.0,1683
kok,name,type,desktop,0.21,4.6,945
kok,summary,type,desktop,0.21,4.6,945
kok,description,type,desktop,0,0.0,945
kok,package stats,type,desktop,0,0.0,945
kok@latin,name,,,0,0.0,1683
kok@latin,summary,,,0.12,3.45,1683
kok@latin,description,,,0.06,2.44,1683
kok@latin,package stats,,,0,0.0,1683
kok@latin,name,type,desktop,0,0.0,945
kok@latin,summary,type,desktop,0.11,3.25,945
kok@latin,description,type,desktop,0,0.0,945
kok@latin,package stats,type,desktop,0,0.0,945
kok@roman,name,,,0.06,2.44,1683
kok@roman,summary,,,0.06,2.44,1683
kok@roman,description,,,0,0.0,1683
kok@roman,package stats,,,0,0.0,1683
kok@roman,name,type,desktop,0.11,3.25,945
kok@roman,summary,type,desktop,0.11,3.25,945
kok@roman,description,type,desktop,0,0.0,945
kok@roman,package stats,type,desktop,0,0.0,945
ks,name,,,0.59,7.69,1683
ks,summary,,,0.3,5.44,1683
ks,description,,,0.06,2.44,1683
ks,package stats,,,0,0.0,1683
ks,name,type,desktop,0.63,7.94,945
ks,summary,type,desktop,0.42,6.49,945
ks,description,type,desktop,0,0.0,945
ks,package stats,type,desktop,0,0.0,945
ks@aran,name,,,0.06,2.44,1683
ks@aran,summary,,,0.06,2.44,1683
ks@aran,description,,,0,0.0,1683
ks@aran,package stats,,,0,0.0,1683
ks@aran,name,type,desktop,0.11,3.25,945
ks@aran,summary,type,desktop,0.11,3.25,945
ks@aran,description,type,desktop,0,0.0,945
ks@aran,package stats,type,desktop,0,0.0,945
ks@deva,name,,,0.06,2.44,1683
ks@deva,summary,,,0.06,2.44,1683
ks@deva,description,,,0,0.0,1683
ks@deva,package stats,,,0,0.0,1683
ks@deva,name,type,desktop,0.11,3.25,945
ks@deva,summary,type,desktop,0.11,3.25,945
ks@deva,description,type,desktop,0,0.0,945
ks@deva,package stats,type,desktop,0,0.0,945
ks@devanagari,name,,,0.06,2.44,1683
ks@devanagari,summary,,,0.06,2.44,1683
ks@devanagari,description,,,0,0.0,1683
ks@devanagari,package stats,,,0,0.0,1683
ks@devanagari,name,type,desktop,0.11,3.25,945
ks@devanagari,summary,type,desktop,0.11,3.25,945
ks@devanagari,description,type,desktop,0,0.0,945
ks@devanagari,package stats,type,desktop,0,0.0,945
ku,name,,,3.45,18.24,1683
ku,summary,,,2.67,16.13,1683
ku,description,,,0.18,4.22,1683
ku,package stats,,,0,0.0,1683
ku,name,type,desktop,3.07,17.25,945
ku,summary,type,desktop,3.28,17.81,945
ku,description,type,desktop,0.32,5.63,945
ku,package stats,type,desktop,0,0.0,945
ku_IQ,name,,,0.3,5.44,1683
ku_IQ,summary,,,0.06,2.44,1683
ku_IQ,description,,,0,0.0,1683
ku_IQ,package stats,,,0,0.0,1683
ku_IQ,name,type,desktop,0.53,7.25,945
ku_IQ,summary,type,desktop,0.11,3.25,945
ku_IQ,description,type,desktop,0,0.0,945
ku_IQ,package stats,type,desktop,0,0.0,945
ky,name,,,0.71,8.41,1683
ky,summary,,,1.37,11.61,1683
ky,description,,,0.06,2.44,1683
ky,package stats,,,0.12,3.45,1683
ky,name,type,desktop,1.27,11.2,945
ky,summary,type,desktop,2.43,15.41,945
ky,description,type,desktop,0.11,3.25,945
ky,package stats,type,desktop,0.21,4.6,945
la,name,,,0.3,5.44,1683
la,summary,,,0.12,3.45,1683
la,description,,,0.12,3.45,1683
la,package stats,,,0,0.0,1683
la,name,type,desktop,0.42,6.49,945
la,summary,type,desktop,0.21,4.6,945
la,description,type,desktop,0.21,4.6,945
la,package stats,type,desktop,0,0.0,945
lb,name,,,0.18,4.22,1683
lb,summary,,,0.42,6.44,1683
lb,description,,,0.06,2.44,1683
lb,package stats,,,0.12,3.45,1683
lb,name,type,desktop,0.32,5.63,945
lb,summary,type,desktop,0.74,8.57,945
lb,description,type,desktop,0.11,3.25,945
lb,package stats,type,desktop,0.21,4.6,945
lg,name,,,0.06,2.44,1683
lg,summary,,,0.18,4.22,1683
lg,description,,,0.06,2.44,1683
lg,package stats,,,0.06,2.44,1683
lg,name,type,desktop,0.11,3.25,945
lg,summary,type,desktop,0.32,5.63,945
lg,description,type,desktop,0.11,3.25,945
lg,package stats,type,desktop,0.11,3.25,945
li,name,,,0.12,3.45,1683
li,summary,,,0.3,5.44,1683
li,description,,,0,0.0,1683
li,package stats,,,0,0.0,1683
li,name,type,desktop,0.21,4.6,945
li,summary,type,desktop,0.53,7.25,945
li,description,type,desktop,0,0.0,945
li,package stats,type,desktop,0,0.0,945
ln,name,,,0.24,4.87,1683
ln,summary,,,0.3,5.44,1683
ln,description,,,0.3,5.44,1683
ln,package stats,,,0,0.0,1683
ln,name,type,desktop,0.42,6.49,945
ln,summary,type,desktop,0.53,7.25,945
ln,description,type,desktop,0.53,7.25,945
ln,package stats,type,desktop,0,0.0,945
lo,name,,,0,0.0,1683
lo,summary,,,0.12,3.45,1683
lo,description,,,0.06,2.44,1683
lo,package stats,,,0,0.0,1683
lo,name,type,desktop,0,0.0,945
lo,summary,type,desktop,0.21,4.6,945
lo,description,type,desktop,0.11,3.25,945
lo,package stats,type,desktop,0,0.0,945
lt,name,,,14.97,35.68,1683
lt,summary,,,22.7,41.89,1683
lt,description,,,9.57,29.41,1683
lt,package stats,,,6.12,23.97,1683
lt,name,type,desktop,13.23,33.88,945
lt,summary,type,desktop,27.3,44.55,945
lt,description,type,desktop,17.04,37.6,945
lt,package stats,type,desktop,9.52,29.35,945
lt_LT,name,,,0.12,3.45,1683
lt_LT,summary,,,0.12,3.45,1683
lt_LT,description,,,0,0.0,1683
lt_LT,package stats,,,0,0.0,1683
lt_LT,name,type,desktop,0.21,4.6,945
lt_LT,summary,type,desktop,0.21,4.6,945
lt_LT,description,type,desktop,0,0.0,945
lt_LT,package stats,type,desktop,0,0.0,945
lv,name,,,11.17,31.5,1683
lv,summary,,,16.64,37.24,1683
lv,description,,,5.47,22.73,1683
lv,package stats,,,3.45,18.24,1683
lv,name,type,desktop,10.79,31.03,945
lv,summary,type,desktop,20.0,40.0,945
lv,description,type,desktop,9.63,29.5,945
lv,package stats,type,desktop,4.76,21.3,945
lv_LV,name,,,0,0.0,1683
lv_LV,summary,,,0.06,2.44,1683
lv_LV,description,,,0,0.0,1683
lv_LV,package stats,,,0,0.0,1683
lv_LV,name,type,desktop,0,0.0,945
lv_LV,summary,type,desktop,0.11,3.25,945
lv_LV,description,type,desktop,0,0.0,945
lv_LV,package stats,type,desktop,0,0.0,945
mai,name,,,3.62,18.69,1683
mai,summary,,,2.67,16.13,1683
mai,description,,,0.06,2.44,1683
mai,package stats,,,0.06,2.44,1683
mai,name,type,desktop,4.55,20.84,945
mai,summary,type,desktop,4.44,20.61,945
mai,description,type,desktop,0,0.0,945
mai,package stats,type,desktop,0.11,3.25,945
mg,name,,,1.07,10.29,1683
mg,summary,,,0.71,8.41,1683
mg,description,,,0,0.0,1683
mg,package stats,,,0,0.0,1683
mg,name,type,desktop,1.48,12.08,945
mg,summary,type,desktop,1.27,11.2,945
mg,description,type,desktop,0,0.0,945
mg,package stats,type,desktop,0,0.0,945
mhr,name,,,0.06,2.44,1683
mhr,summary,,,0,0.0,1683
mhr,description,,,0,0.0,1683
mhr,package stats,,,0,0.0,1683
mhr,name,type,desktop,0.11,3.25,945
mhr,summary,type,desktop,0,0.0,945
mhr,description,type,desktop,0,0.0,945
mhr,package stats,type,desktop,0,0.0,945
mi,name,,,0.12,3.45,1683
mi,summary,,,0,0.0,1683
mi,description,,,0,0.0,1683
mi,package stats,,,0,0.0,1683
mi,name,type,desktop,0.21,4.6,945
mi,summary,type,desktop,0,0.0,945
mi,description,type,desktop,0,0.0,945
mi,package stats,type,desktop,0,0.0,945
mk,name,,,4.99,21.78,1683
mk,summary,,,5.94,23.64,1683
mk,description,,,0,0.0,1683
mk,package stats,,,0.24,4.87,1683
mk,name,type,desktop,6.46,24.57,945
mk,summary,type,desktop,9.21,28.91,945
mk,description,type,desktop,0,0.0,945
mk,package stats,type,desktop,0.42,6.49,945
ml,name,,,9.98,29.98,1683
ml,summary,,,8.73,28.23,1683
ml,description,,,1.66,12.79,1683
ml,package stats,,,1.31,11.36,1683
ml,name,type,desktop,13.76,34.44,945
ml,summary,type,desktop,13.44,34.11,945
ml,description,type,desktop,2.96,16.96,945
ml,package stats,type,desktop,1.06,10.23,945
ml_IN,name,,,0,0.0,1683
ml_IN,summary,,,0.06,2.44,1683
ml_IN,description,,,0,0.0,1683
ml_IN,package stats,,,0,0.0,1683
ml_IN,name,type,desktop,0,0.0,945
ml_IN,summary,type,desktop,0.11,3.25,945
ml_IN,description,type,desktop,0,0.0,945
ml_IN,package stats,type,desktop,0,0.0,945
mn,name,,,2.26,14.86,1683
mn,summary,,,1.19,10.84,1683
mn,description,,,0,0.0,1683
mn,package stats,,,0.06,2.44,1683
mn,name,type,desktop,3.49,18.36,945
mn,summary,type,desktop,2.12,14.39,945
mn,description,type,desktop,0,0.0,945
mn,package stats,type,desktop,0.11,3.25,945
mn_MN,name,,,0,0.0,1683
mn_MN,summary,,,0.06,2.44,1683
mn_MN,description,,,0,0.0,1683
mn_MN,package stats,,,0,0.0,1683
mn_MN,name,type,desktop,0,0.0,945
mn_MN,summary,type,desktop,0.11,3.25,945
mn_MN,description,type,desktop,0,0.0,945
mn_MN,package stats,type,desktop,0,0.0,945
mni,name,,,0.18,4.22,1683
mni,summary,,,0.24,4.87,1683
mni,description,,,0.06,2.44,1683
mni,package stats,,,0,0.0,1683
mni,name,type,desktop,0.32,5.63,945
mni,summary,type,desktop,0.32,5.63,945
mni,description,type,desktop,0,0.0,945
mni,package stats,type,desktop,0,0.0,945
mni@beng,name,,,0.06,2.44,1683
mni@beng,summary,,,0.06,2.44,1683
mni@beng,description,,,0,0.0,1683
mni@beng,package stats,,,0,0.0,1683
mni@beng,name,type,desktop,0.11,3.25,945
mni@beng,summary,type,desktop,0.11,3.25,945
mni@beng,description,type,desktop,0,0.0,945
mni@beng,package stats,type,desktop,0,0.0,945
mni@bengali,name,,,0,0.0,1683
mni@bengali,summary,,,0.06,2.44,1683
mni@bengali,description,,,0.06,2.44,1683
mni@bengali,package stats,,,0,0.0,1683
mni@bengali,name,type,desktop,0,0.0,945
mni@bengali,summary,type,desktop,0,0.0,945
mni@bengali,description,type,desktop,0,0.0,945
mni@bengali,package stats,type,desktop,0,0.0,945
mni@meiteimayek,name,,,0.06,2.44,1683
mni@meiteimayek,summary,,,0.06,2.44,1683
mni@meiteimayek,description,,,0,0.0,1683
mni@meiteimayek,package stats,,,0,0.0,1683
mni@meiteimayek,name,type,desktop,0.11,3.25,945
mni@meiteimayek,summary,type,desktop,0.11,3.25,945
mni@meiteimayek,description,type,desktop,0,0.0,945
mni@meiteimayek,package stats,type,desktop,0,0.0,945
mnk,name,,,0.06,2.44,1683
mnk,summary,,,0,0.0,1683
mnk,description,,,0,0.0,1683
mnk,package stats,,,0,0.0,1683
mnk,name,type,desktop,0.11,3.25,945
mnk,summary,type,desktop,0,0.0,945
mnk,description,type,desktop,0,0.0,945
mnk,package stats,type,desktop,0,0.0,945
mo,name,,,0.24,4.87,1683
mo,summary,,,0.24,4.87,1683
mo,description,,,0.24,4.87,1683
mo,package stats,,,0.06,2.44,1683
mo,name,type,desktop,0.42,6.49,945
mo,summary,type,desktop,0.42,6.49,945
mo,description,type,desktop,0.42,6.49,945
mo,package stats,type,desktop,0.11,3.25,945
mr,name,,,16.22,36.86,1683
mr,summary,,,11.76,32.22,1683
mr,description,,,2.32,15.05,1683
mr,package stats,,,1.01,10.0,1683
mr,name,type,desktop,22.43,41.71,945
mr,summary,type,desktop,15.45,36.14,945
mr,description,type,desktop,4.02,19.65,945
mr,package stats,type,desktop,1.8,13.29,945
ms,name,,,4.28,20.24,1683
ms,summary,,,4.69,21.15,1683
ms,description,,,1.66,12.79,1683
ms,package stats,,,1.66,12.79,1683
ms,name,type,desktop,6.35,24.38,945
ms,summary,type,desktop,8.36,27.68,945
ms,description,type,desktop,2.96,16.96,945
ms,package stats,type,desktop,2.96,16.96,945
ms_MY,name,,,0.06,2.44,1683
ms_MY,summary,,,0.18,4.22,1683
ms_MY,description,,,0,0.0,1683
ms_MY,package stats,,,0.12,3.45,1683
ms_MY,name,type,desktop,0.11,3.25,945
ms_MY,summary,type,desktop,0.32,5.63,945
ms_MY,description,type,desktop,0,0.0,945
ms_MY,package stats,type,desktop,0.21,4.6,945
my,name,,,1.01,10.0,1683
my,summary,,,0.53,7.29,1683
my,description,,,0.06,2.44,1683
my,package stats,,,0.06,2.44,1683
my,name,type,desktop,1.38,11.65,945
my,summary,type,desktop,0.95,9.71,945
my,description,type,desktop,0.11,3.25,945
my,package stats,type,desktop,0.11,3.25,945
my_MM,name,,,0.06,2.44,1683
my_MM,summary,,,0,0.0,1683
my_MM,description,,,0,0.0,1683
my_MM,package stats,,,0,0.0,1683
my_MM,name,type,desktop,0.11,3.25,945
my_MM,summary,type,desktop,0,0.0,945
my_MM,description,type,desktop,0,0.0,945
my_MM,package stats,type,desktop,0,0.0,945
nah,name,,,0,0.0,1683
nah,summary,,,0.06,2.44,1683
nah,description,,,0,0.0,1683
nah,package stats,,,0,0.0,1683
nah,name,type,desktop,0,0.0,945
nah,summary,type,desktop,0.11,3.25,945
nah,description,type,desktop,0,0.0,945
nah,package stats,type,desktop,0,0.0,945
nap,name,,,0.06,2.44,1683
nap,summary,,,0.06,2.44,1683
nap,description,,,0,0.0,1683
nap,package stats,,,0,0.0,1683
nap,name,type,desktop,0.11,3.25,945
nap,summary,type,desktop,0.11,3.25,945
nap,description,type,desktop,0,0.0,945
nap,package stats,type,desktop,0,0.0,945
nb,name,,,12.18,32.71,1683
