lang,field,filter,filter_value,mean,pstdev,number of packages
fr_FR,description,,,0.06,2.5,1604
fr_FR,package stats,,,0.19,4.32,1604
fr_FR,name,type,desktop,0.23,4.75,886
fr_FR,summary,type,desktop,0.45,6.7,886
fr_FR,description,type,desktop,0.11,3.36,886
fr_FR,package stats,type,desktop,0.34,5.81,886
frp,name,,,0.06,2.5,1604
frp,summary,,,0.06,2.5,1604
frp,description,,,0,0.0,1604
frp,package stats,,,0,0.0,1604
frp,name,type,desktop,0.11,3.36,886
frp,summary,type,desktop,0.11,3.36,886
frp,description,type,desktop,0,0.0,886
frp,package stats,type,desktop,0,0.0,886
fur,name,,,4.8,21.38,1604
fur,summary,,,6.92,25.38,1604
fur,description,,,4.49,20.71,1604
fur,package stats,,,2.37,15.21,1604
fur,name,type,desktop,5.53,22.86,886
fur,summary,type,desktop,9.03,28.66,886
fur,description,type,desktop,8.13,27.32,886
fur,package stats,type,desktop,2.71,16.23,886
fy,name,,,1.25,11.1,1604
fy,summary,,,1.31,11.37,1604
fy,description,,,0,0.0,1604
fy,package stats,,,0,0.0,1604
fy,name,type,desktop,0.45,6.7,886
fy,summary,type,desktop,0.9,9.46,886
fy,description,type,desktop,0,0.0,886
fy,package stats,type,desktop,0,0.0,886
ga,name,,,6.73,25.06,1604
ga,summary,,,7.29,26.0,1604
ga,description,,,0.37,6.1,1604
ga,package stats,,,0.56,7.47,1604
ga,name,type,desktop,7.22,25.89,886
ga,summary,type,desktop,9.82,29.76,886
ga,description,type,desktop,0.68,8.2,886
ga,package stats,type,desktop,1.02,10.03,886
gd,name,,,2.87,16.69,1604
gd,summary,,,3.74,18.98,1604
gd,description,,,2.24,14.81,1604
gd,package stats,,,0.31,5.57,1604
gd,name,type,desktop,3.61,18.66,886
gd,summary,type,desktop,5.08,21.96,886
gd,description,type,desktop,4.06,19.74,886
gd,package stats,type,desktop,0.56,7.49,886
gl,name,,,14.53,35.24,1604
gl,summary,,,27.24,44.52,1604
gl,description,,,13.03,33.66,1604
gl,package stats,,,8.73,28.22,1604
gl,name,type,desktop,12.87,33.48,886
gl,summary,type,desktop,34.2,47.44,886
gl,description,type,desktop,23.59,42.46,886
gl,package stats,type,desktop,14.33,35.04,886
gu,name,,,7.48,26.31,1604
gu,summary,,,8.6,28.04,1604
gu,description,,,1.43,11.89,1604
gu,package stats,,,1.18,10.82,1604
gu,name,type,desktop,9.37,29.14,886
gu,summary,type,desktop,12.87,33.48,886
gu,description,type,desktop,2.6,15.9,886
gu,package stats,type,desktop,2.14,14.49,886
gv,name,,,0.06,2.5,1604
gv,summary,,,0.06,2.5,1604
gv,description,,,0,0.0,1604
gv,package stats,,,0,0.0,1604
gv,name,type,desktop,0.11,3.36,886
gv,summary,type,desktop,0.11,3.36,886
gv,description,type,desktop,0,0.0,886
gv,package stats,type,desktop,0,0.0,886
he,name,,,13.84,34.53,1604
he,summary,,,18.08,38.49,1604
he,description,,,5.61,23.01,1604
he,package stats,,,2.49,15.59,1604
he,name,type,desktop,14.67,35.38,886
he,summary,type,desktop,23.93,42.66,886
he,description,type,desktop,10.16,30.21,886
he,package stats,type,desktop,3.16,17.49,886
hi,name,,,9.73,29.63,1604
hi,summary,,,8.92,28.5,1604
hi,description,,,1.81,13.32,1604
hi,package stats,,,0.44,6.59,1604
hi,name,type,desktop,14.45,35.16,886
hi,summary,type,desktop,13.54,34.22,886
hi,description,type,desktop,3.27,17.79,886
hi,package stats,type,desktop,0.79,8.85,886
hi_IN,name,,,0,0.0,1604
hi_IN,summary,,,0.06,2.5,1604
hi_IN,description,,,0,0.0,1604
hi_IN,package stats,,,0.12,3.53,1604
hi_IN,name,type,desktop,0,0.0,886
hi_IN,summary,type,desktop,0.11,3.36,886
hi_IN,description,type,desktop,0,0.0,886
hi_IN,package stats,type,desktop,0.23,4.75,886
hne,name,,,4.68,21.11,1604
hne,summary,,,2.06,14.2,1604
hne,description,,,0,0.0,1604
hne,package stats,,,0,0.0,1604
hne,name,type,desktop,6.55,24.73,886
hne,summary,type,desktop,2.71,16.23,886
hne,description,type,desktop,0,0.0,886
hne,package stats,type,desktop,0,0.0,886
hr,name,,,9.85,29.8,1604
hr,summary,,,13.09,33.73,1604
hr,description,,,3.87,19.28,1604
hr,package stats,,,2.87,16.69,1604
hr,name,type,desktop,10.16,30.21,886
hr,summary,type,desktop,16.25,36.89,886
hr,description,type,desktop,7.0,25.51,886
hr,package stats,type,desktop,3.39,18.09,886
hr_HR,name,,,0,0.0,1604
hr_HR,summary,,,0.06,2.5,1604
hr_HR,description,,,0,0.0,1604
hr_HR,package stats,,,0,0.0,1604
hr_HR,name,type,desktop,0,0.0,886
hr_HR,summary,type,desktop,0.11,3.36,886
hr_HR,description,type,desktop,0,0.0,886
hr_HR,package stats,type,desktop,0,0.0,886
hsb,name,,,0.94,9.63,1604
hsb,summary,,,0.56,7.47,1604
hsb,description,,,0,0.0,1604
hsb,package stats,,,0.06,2.5,1604
hsb,name,type,desktop,0.23,4.75,886
hsb,summary,type,desktop,0.11,3.36,886
hsb,description,type,desktop,0,0.0,886
hsb,package stats,type,desktop,0.11,3.36,886
hu,name,,,16.08,36.74,1604
hu,summary,,,26.43,44.1,1604
hu,description,,,10.91,31.18,1604
hu,package stats,,,8.29,27.58,1604
hu,name,type,desktop,15.58,36.26,886
hu,summary,type,desktop,33.75,47.28,886
hu,description,type,desktop,19.75,39.81,886
hu,package stats,type,desktop,12.98,33.61,886
hu_HU,name,,,0.12,3.53,1604
hu_HU,summary,,,0.19,4.32,1604
hu_HU,description,,,0,0.0,1604
hu_HU,package stats,,,0,0.0,1604
hu_HU,name,type,desktop,0.23,4.75,886
hu_HU,summary,type,desktop,0.34,5.81,886
hu_HU,description,type,desktop,0,0.0,886
hu_HU,package stats,type,desktop,0,0.0,886
hy,name,,,1.25,11.1,1604
hy,summary,,,1.68,12.86,1604
hy,description,,,0.69,8.25,1604
hy,package stats,,,0.25,4.99,1604
hy,name,type,desktop,2.26,14.85,886
hy,summary,type,desktop,3.05,17.19,886
hy,description,type,desktop,1.24,11.07,886
hy,package stats,type,desktop,0.45,6.7,886
ia,name,,,4.05,19.72,1604
ia,summary,,,5.61,23.01,1604
ia,description,,,1.81,13.32,1604
ia,package stats,,,0.87,9.3,1604
ia,name,type,desktop,1.58,12.47,886
ia,summary,type,desktop,4.85,21.49,886
ia,description,type,desktop,3.27,17.79,886
ia,package stats,type,desktop,1.58,12.47,886
id,name,,,10.41,30.54,1604
id,summary,,,19.39,39.53,1604
id,description,,,8.67,28.13,1604
id,package stats,,,5.3,22.4,1604
id,name,type,desktop,9.71,29.6,886
id,summary,type,desktop,21.78,41.28,886
id,description,type,desktop,15.69,36.37,886
id,package stats,type,desktop,7.9,26.97,886
id_ID,name,,,0,0.0,1604
id_ID,summary,,,0.12,3.53,1604
id_ID,description,,,0,0.0,1604
id_ID,package stats,,,0,0.0,1604
id_ID,name,type,desktop,0,0.0,886
id_ID,summary,type,desktop,0.11,3.36,886
id_ID,description,type,desktop,0,0.0,886
id_ID,package stats,type,desktop,0,0.0,886
ie,name,,,0,0.0,1604
ie,summary,,,0.06,2.5,1604
ie,description,,,0.06,2.5,1604
ie,package stats,,,0,0.0,1604
ie,name,type,desktop,0,0.0,886
ie,summary,type,desktop,0.11,3.36,886
ie,description,type,desktop,0.11,3.36,886
ie,package stats,type,desktop,0,0.0,886
ig,name,,,0,0.0,1604
ig,summary,,,0.06,2.5,1604
ig,description,,,0,0.0,1604
ig,package stats,,,0,0.0,1604
ig,name,type,desktop,0,0.0,886
ig,summary,type,desktop,0.11,3.36,886
ig,description,type,desktop,0,0.0,886
ig,package stats,type,desktop,0,0.0,886
io,name,,,0.19,4.32,1604
io,summary,,,0.06,2.5,1604
io,description,,,0,0.0,1604
io,package stats,,,0,0.0,1604
io,name,type,desktop,0.34,5.81,886
io,summary,type,desktop,0.11,3.36,886
io,description,type,desktop,0,0.0,886
io,package stats,type,desktop,0,0.0,886
is,name,,,8.29,27.58,1604
is,summary,,,9.91,29.88,1604
is,description,,,2.81,16.51,1604
is,package stats,,,1.87,13.55,1604
is,name,type,desktop,8.69,28.17,886
is,summary,type,desktop,12.75,33.36,886
is,description,type,desktop,5.08,21.96,886
is,package stats,type,desktop,2.03,14.11,886
it,name,,,14.84,35.55,1604
it,summary,,,32.54,46.85,1604
it,description,,,15.52,36.21,1604
it,package stats,,,12.09,32.61,1604
it,name,type,desktop,13.32,33.98,886
it,summary,type,desktop,43.34,49.55,886
it,description,type,desktop,28.1,44.95,886
it,package stats,type,desktop,19.86,39.9,886
it-IT,name,,,0,0.0,1604
it-IT,summary,,,0.06,2.5,1604
it-IT,description,,,0,0.0,1604
it-IT,package stats,,,0,0.0,1604
it-IT,name,type,desktop,0,0.0,886
it-IT,summary,type,desktop,0,0.0,886
it-IT,description,type,desktop,0,0.0,886
it-IT,package stats,type,desktop,0,0.0,886
it_IT,name,,,0.31,5.57,1604
it_IT,summary,,,0.37,6.1,1604
it_IT,description,,,0.19,4.32,1604
it_IT,package stats,,,0.12,3.53,1604
it_IT,name,type,desktop,0.56,7.49,886
it_IT,summary,type,desktop,0.68,8.2,886
it_IT,description,type,desktop,0.34,5.81,886
it_IT,package stats,type,desktop,0.23,4.75,886
iu,name,,,0,0.0,1604
iu,summary,,,0.06,2.5,1604
iu,description,,,0,0.0,1604
iu,package stats,,,0,0.0,1604
iu,name,type,desktop,0,0.0,886
iu,summary,type,desktop,0.11,3.36,886
iu,description,type,desktop,0,0.0,886
iu,package stats,type,desktop,0,0.0,886
ja,name,,,12.03,32.53,1604
ja,summary,,,18.45,38.79,1604
ja,description,,,6.11,23.95,1604
ja,package stats,,,3.43,18.2,1604
ja,name,type,desktop,13.66,34.34,886
ja,summary,type,desktop,27.09,44.44,886
ja,description,type,desktop,10.95,31.22,886
ja,package stats,type,desktop,5.19,22.19,886
ja_JP,name,,,0.25,4.99,1604
ja_JP,summary,,,0.44,6.59,1604
ja_JP,description,,,0.12,3.53,1604
ja_JP,package stats,,,0,0.0,1604
ja_JP,name,type,desktop,0.45,6.7,886
ja_JP,summary,type,desktop,0.79,8.85,886
ja_JP,description,type,desktop,0.23,4.75,886
ja_JP,package stats,type,desktop,0,0.0,886
jv,name,,,0.12,3.53,1604
jv,summary,,,0.19,4.32,1604
jv,description,,,0.06,2.5,1604
jv,package stats,,,0,0.0,1604
jv,name,type,desktop,0.23,4.75,886
jv,summary,type,desktop,0.34,5.81,886
jv,description,type,desktop,0.11,3.36,886
jv,package stats,type,desktop,0,0.0,886
ka,name,,,2.68,16.15,1604
ka,summary,,,2.18,14.61,1604
ka,description,,,0.06,2.5,1604
ka,package stats,,,0.19,4.32,1604
ka,name,type,desktop,3.84,19.21,886
ka,summary,type,desktop,3.84,19.21,886
ka,description,type,desktop,0.11,3.36,886
ka,package stats,type,desktop,0.34,5.81,886
kab,name,,,0.12,3.53,1604
kab,summary,,,0.19,4.32,1604
kab,description,,,0.12,3.53,1604
kab,package stats,,,0.12,3.53,1604
kab,name,type,desktop,0.23,4.75,886
kab,summary,type,desktop,0.34,5.81,886
kab,description,type,desktop,0.23,4.75,886
kab,package stats,type,desktop,0.23,4.75,886
kk,name,,,8.1,27.29,1604
kk,summary,,,10.66,30.86,1604
kk,description,,,2.81,16.51,1604
kk,package stats,,,2.56,15.78,1604
kk,name,type,desktop,8.47,27.84,886
kk,summary,type,desktop,13.54,34.22,886
kk,description,type,desktop,5.08,21.96,886
kk,package stats,type,desktop,3.27,17.79,886
km,name,,,5.74,23.25,1604
km,summary,,,7.36,26.11,1604
km,description,,,0.5,7.04,1604
km,package stats,,,0.75,8.62,1604
km,name,type,desktop,5.76,23.29,886
km,summary,type,desktop,9.48,29.29,886
km,description,type,desktop,0.9,9.46,886
km,package stats,type,desktop,1.35,11.56,886
kn,name,,,7.36,26.11,1604
kn,summary,,,7.54,26.41,1604
kn,description,,,1.68,12.86,1604
kn,package stats,,,0.19,4.32,1604
kn,name,type,desktop,8.92,28.5,886
kn,summary,type,desktop,10.5,30.65,886
kn,description,type,desktop,3.05,17.19,886
kn,package stats,type,desktop,0.34,5.81,886
ko,name,,,18.27,38.64,1604
ko,summary,,,24.63,43.08,1604
ko,description,,,10.72,30.94,1604
ko,package stats,,,7.04,25.59,1604
ko,name,type,desktop,18.96,39.2,886
ko,summary,type,desktop,29.68,45.69,886
ko,description,type,desktop,19.41,39.55,886
ko,package stats,type,desktop,11.29,31.64,886
ko_KR,name,,,0.12,3.53,1604
ko_KR,summary,,,0.19,4.32,1604
ko_KR,description,,,0,0.0,1604
ko_KR,package stats,,,0.06,2.5,1604
ko_KR,name,type,desktop,0.23,4.75,886
ko_KR,summary,type,desktop,0.34,5.81,886
ko_KR,description,type,desktop,0,0.0,886
ko_KR,package stats,type,desktop,0.11,3.36,886
kok,name,,,0.12,3.53,1604
kok,summary,,,0.12,3.53,1604
kok,description,,,0,0.0,1604
kok,package stats,,,0,0.0,1604
kok,name,type,desktop,0.23,4.75,886
kok,summary,type,desktop,0.23,4.75,886
kok,description,type,desktop,0,0.0,886
kok,package stats,type,desktop,0,0.0,886
kok@latin,name,,,0,0.0,1604
kok@latin,summary,,,0.06,2.5,1604
kok@latin,description,,,0,0.0,1604
kok@latin,package stats,,,0,0.0,1604
kok@latin,name,type,desktop,0,0.0,886
kok@latin,summary,type,desktop,0.11,3.36,886
kok@latin,description,type,desktop,0,0.0,886
kok@latin,package stats,type,desktop,0,0.0,886
kok@roman,name,,,0.06,2.5,1604
kok@roman,summary,,,0.06,2.5,1604
kok@roman,description,,,0,0.0,1604
kok@roman,package stats,,,0,0.0,1604
kok@roman,name,type,desktop,0.11,3.36,886
kok@roman,summary,type,desktop,0.11,3.36,886
kok@roman,description,type,desktop,0,0.0,886
kok@roman,package stats,type,desktop,0,0.0,886
ks,name,,,0.62,7.87,1604
ks,summary,,,0.25,4.99,1604
ks,description,,,0,0.0,1604
ks,package stats,,,0,0.0,1604
ks,name,type,desktop,0.68,8.2,886
ks,summary,type,desktop,0.45,6.7,886
ks,description,type,desktop,0,0.0,886
ks,package stats,type,desktop,0,0.0,886
ks@aran,name,,,0.06,2.5,1604
ks@aran,summary,,,0.06,2.5,1604
ks@aran,description,,,0,0.0,1604
ks@aran,package stats,,,0,0.0,1604
ks@aran,name,type,desktop,0.11,3.36,886
ks@aran,summary,type,desktop,0.11,3.36,886
ks@aran,description,type,desktop,0,0.0,886
ks@aran,package stats,type,desktop,0,0.0,886
ks@deva,name,,,0.06,2.5,1604
ks@deva,summary,,,0.06,2.5,1604
ks@deva,description,,,0,0.0,1604
ks@deva,package stats,,,0,0.0,1604
ks@deva,name,type,desktop,0.11,3.36,886
ks@deva,summary,type,desktop,0.11,3.36,886
ks@deva,description,type,desktop,0,0.0,886
ks@deva,package stats,type,desktop,0,0.0,886
ks@devanagari,name,,,0.06,2.5,1604
ks@devanagari,summary,,,0.06,2.5,1604
ks@devanagari,description,,,0,0.0,1604
ks@devanagari,package stats,,,0,0.0,1604
ks@devanagari,name,type,desktop,0.11,3.36,886
ks@devanagari,summary,type,desktop,0.11,3.36,886
ks@devanagari,description,type,desktop,0,0.0,886
ks@devanagari,package stats,type,desktop,0,0.0,886
ku,name,,,3.68,18.82,1604
ku,summary,,,2.99,17.04,1604
ku,description,,,0.19,4.32,1604
ku,package stats,,,0,0.0,1604
ku,name,type,desktop,3.39,18.09,886
ku,summary,type,desktop,3.84,19.21,886
ku,description,type,desktop,0.34,5.81,886
ku,package stats,type,desktop,0,0.0,886
ku_IQ,name,,,0.31,5.57,1604
ku_IQ,summary,,,0,0.0,1604
ku_IQ,description,,,0,0.0,1604
ku_IQ,package stats,,,0,0.0,1604
ku_IQ,name,type,desktop,0.56,7.49,886
ku_IQ,summary,type,desktop,0,0.0,886
ku_IQ,description,type,desktop,0,0.0,886
ku_IQ,package stats,type,desktop,0,0.0,886
ky,name,,,0.69,8.25,1604
ky,summary,,,1.5,12.14,1604
ky,description,,,0,0.0,1604
ky,package stats,,,0.12,3.53,1604
ky,name,type,desktop,1.24,11.07,886
ky,summary,type,desktop,2.71,16.23,886
ky,description,type,desktop,0,0.0,886
ky,package stats,type,desktop,0.23,4.75,886
la,name,,,0.25,4.99,1604
la,summary,,,0.12,3.53,1604
la,description,,,0.12,3.53,1604
la,package stats,,,0,0.0,1604
la,name,type,desktop,0.45,6.7,886
la,summary,type,desktop,0.23,4.75,886
la,description,type,desktop,0.23,4.75,886
la,package stats,type,desktop,0,0.0,886
lb,name,,,0.19,4.32,1604
lb,summary,,,0.37,6.1,1604
lb,description,,,0,0.0,1604
lb,package stats,,,0.06,2.5,1604
lb,name,type,desktop,0.34,5.81,886
lb,summary,type,desktop,0.68,8.2,886
lb,description,type,desktop,0,0.0,886
lb,package stats,type,desktop,0.11,3.36,886
lg,name,,,0,0.0,1604
lg,summary,,,0.12,3.53,1604
lg,description,,,0,0.0,1604
lg,package stats,,,0.06,2.5,1604
lg,name,type,desktop,0,0.0,886
lg,summary,type,desktop,0.23,4.75,886
lg,description,type,desktop,0,0.0,886
lg,package stats,type,desktop,0.11,3.36,886
li,name,,,0.12,3.53,1604
li,summary,,,0.31,5.57,1604
li,description,,,0,0.0,1604
li,package stats,,,0,0.0,1604
li,name,type,desktop,0.23,4.75,886
li,summary,type,desktop,0.56,7.49,886
li,description,type,desktop,0,0.0,886
li,package stats,type,desktop,0,0.0,886
ln,name,,,0.31,5.57,1604
ln,summary,,,0.31,5.57,1604
ln,description,,,0.31,5.57,1604
ln,package stats,,,0,0.0,1604
ln,name,type,desktop,0.56,7.49,886
ln,summary,type,desktop,0.56,7.49,886
ln,description,type,desktop,0.56,7.49,886
ln,package stats,type,desktop,0,0.0,886
lo,name,,,0,0.0,1604
lo,summary,,,0.12,3.53,1604
lo,description,,,0.06,2.5,1604
lo,package stats,,,0,0.0,1604
lo,name,type,desktop,0,0.0,886
lo,summary,type,desktop,0.23,4.75,886
lo,description,type,desktop,0.11,3.36,886
lo,package stats,type,desktop,0,0.0,886
lt,name,,,13.84,34.53,1604
lt,summary,,,21.01,40.74,1604
lt,description,,,9.48,29.29,1604
lt,package stats,,,6.11,23.95,1604
lt,name,type,desktop,13.09,33.73,886
lt,summary,type,desktop,27.31,44.56,886
lt,description,type,desktop,17.16,37.7,886
lt,package stats,type,desktop,9.71,29.6,886
lt_LT,name,,,0.12,3.53,1604
lt_LT,summary,,,0.12,3.53,1604
lt_LT,description,,,0,0.0,1604
lt_LT,package stats,,,0,0.0,1604
lt_LT,name,type,desktop,0.23,4.75,886
lt_LT,summary,type,desktop,0.23,4.75,886
lt_LT,description,type,desktop,0,0.0,886
lt_LT,package stats,type,desktop,0,0.0,886
lv,name,,,10.54,30.7,1604
lv,summary,,,15.77,36.45,1604
lv,description,,,5.42,22.65,1604
lv,package stats,,,3.3,17.87,1604
lv,name,type,desktop,11.51,31.92,886
lv,summary,type,desktop,21.33,40.97,886
lv,description,type,desktop,9.82,29.76,886
lv,package stats,type,desktop,4.51,20.76,886
lv_LV,name,,,0,0.0,1604
lv_LV,summary,,,0.06,2.5,1604
lv_LV,description,,,0,0.0,1604
lv_LV,package stats,,,0,0.0,1604
lv_LV,name,type,desktop,0,0.0,886
lv_LV,summary,type,desktop,0.11,3.36,886
lv_LV,description,type,desktop,0,0.0,886
lv_LV,package stats,type,desktop,0,0.0,886
mai,name,,,3.68,18.82,1604
mai,summary,,,2.81,16.51,1604
mai,description,,,0,0.0,1604
mai,package stats,,,0.06,2.5,1604
mai,name,type,desktop,4.85,21.49,886
mai,summary,type,desktop,4.85,21.49,886
mai,description,type,desktop,0,0.0,886
mai,package stats,type,desktop,0.11,3.36,886
mg,name,,,1.12,10.53,1604
mg,summary,,,0.81,8.97,1604
mg,description,,,0,0.0,1604
mg,package stats,,,0,0.0,1604
mg,name,type,desktop,1.58,12.47,886
mg,summary,type,desktop,1.47,12.02,886
mg,description,type,desktop,0,0.0,886
mg,package stats,type,desktop,0,0.0,886
mhr,name,,,0.06,2.5,1604
mhr,summary,,,0,0.0,1604
mhr,description,,,0,0.0,1604
mhr,package stats,,,0,0.0,1604
mhr,name,type,desktop,0.11,3.36,886
mhr,summary,type,desktop,0,0.0,886
mhr,description,type,desktop,0,0.0,886
mhr,package stats,type,desktop,0,0.0,886
mi,name,,,0.12,3.53,1604
mi,summary,,,0,0.0,1604
mi,description,,,0,0.0,1604
mi,package stats,,,0,0.0,1604
mi,name,type,desktop,0.23,4.75,886
mi,summary,type,desktop,0,0.0,886
mi,description,type,desktop,0,0.0,886
mi,package stats,type,desktop,0,0.0,886
mk,name,,,5.11,22.02,1604
mk,summary,,,6.17,24.06,1604
mk,description,,,0,0.0,1604
mk,package stats,,,0.25,4.99,1604
mk,name,type,desktop,6.77,25.13,886
mk,summary,type,desktop,9.71,29.6,886
mk,description,type,desktop,0,0.0,886
mk,package stats,type,desktop,0.45,6.7,886
ml,name,,,9.73,29.63,1604
ml,summary,,,8.67,28.13,1604
ml,description,,,1.37,11.63,1604
ml,package stats,,,1.25,11.1,1604
ml,name,type,desktop,13.66,34.34,886
ml,summary,type,desktop,14.0,34.69,886
ml,description,type,desktop,2.48,15.56,886
ml,package stats,type,desktop,0.9,9.46,886
ml_IN,name,,,0,0.0,1604
ml_IN,summary,,,0.06,2.5,1604
ml_IN,description,,,0,0.0,1604
ml_IN,package stats,,,0,0.0,1604
ml_IN,name,type,desktop,0,0.0,886
ml_IN,summary,type,desktop,0.11,3.36,886
ml_IN,description,type,desktop,0,0.0,886
ml_IN,package stats,type,desktop,0,0.0,886
mn,name,,,2.37,15.21,1604
mn,summary,,,1.31,11.37,1604
mn,description,,,0,0.0,1604
mn,package stats,,,0.06,2.5,1604
mn,name,type,desktop,3.72,18.94,886
mn,summary,type,desktop,2.37,15.21,886
mn,description,type,desktop,0,0.0,886
mn,package stats,type,desktop,0.11,3.36,886
mn_MN,name,,,0,0.0,1604
mn_MN,summary,,,0.06,2.5,1604
mn_MN,description,,,0,0.0,1604
mn_MN,package stats,,,0,0.0,1604
mn_MN,name,type,desktop,0,0.0,886
mn_MN,summary,type,desktop,0.11,3.36,886
mn_MN,description,type,desktop,0,0.0,886
mn_MN,package stats,type,desktop,0,0.0,886
mni,name,,,0.19,4.32,1604
mni,summary,,,0.19,4.32,1604
mni,description,,,0,0.0,1604
mni,package stats,,,0,0.0,1604
mni,name,type,desktop,0.34,5.81,886
mni,summary,type,desktop,0.34,5.81,886
mni,description,type,desktop,0,0.0,886
mni,package stats,type,desktop,0,0.0,886
mni@beng,name,,,0.06,2.5,1604
mni@beng,summary,,,0.06,2.5,1604
mni@beng,description,,,0,0.0,1604
mni@beng,package stats,,,0,0.0,1604
mni@beng,name,type,desktop,0.11,3.36,886
mni@beng,summary,type,desktop,0.11,3.36,886
mni@beng,description,type,desktop,0,0.0,886
mni@beng,package stats,type,desktop,0,0.0,886
mni@meiteimayek,name,,,0.06,2.5,1604
mni@meiteimayek,summary,,,0.06,2.5,1604
mni@meiteimayek,description,,,0,0.0,1604
mni@meiteimayek,package stats,,,0,0.0,1604
mni@meiteimayek,name,type,desktop,0.11,3.36,886
mni@meiteimayek,summary,type,desktop,0.11,3.36,886
mni@meiteimayek,description,type,desktop,0,0.0,886
mni@meiteimayek,package stats,type,desktop,0,0.0,886
mnk,name,,,0.06,2.5,1604
mnk,summary,,,0,0.0,1604
mnk,description,,,0,0.0,1604
mnk,package stats,,,0,0.0,1604
mnk,name,type,desktop,0.11,3.36,886
mnk,summary,type,desktop,0,0.0,886
mnk,description,type,desktop,0,0.0,886
mnk,package stats,type,desktop,0,0.0,886
mo,name,,,0.06,2.5,1604
mo,summary,,,0.06,2.5,1604
mo,description,,,0.06,2.5,1604
mo,package stats,,,0.06,2.5,1604
mo,name,type,desktop,0.11,3.36,886
mo,summary,type,desktop,0.11,3.36,886
mo,description,type,desktop,0.11,3.36,886
mo,package stats,type,desktop,0.11,3.36,886
mr,name,,,14.9,35.61,1604
mr,summary,,,11.16,31.49,1604
mr,description,,,1.81,13.32,1604
mr,package stats,,,1.25,11.1,1604
mr,name,type,desktop,20.43,40.32,886
mr,summary,type,desktop,14.9,35.61,886
mr,description,type,desktop,3.27,17.79,886
mr,package stats,type,desktop,2.26,14.85,886
ms,name,,,4.36,20.43,1604
ms,summary,,,4.86,21.51,1604
ms,description,,,1.62,12.63,1604
ms,package stats,,,1.56,12.39,1604
ms,name,type,desktop,6.55,24.73,886
ms,summary,type,desktop,8.8,28.33,886
ms,description,type,desktop,2.93,16.88,886
ms,package stats,type,desktop,2.82,16.56,886
ms_MY,name,,,0.06,2.5,1604
ms_MY,summary,,,0.12,3.53,1604
ms_MY,description,,,0,0.0,1604
ms_MY,package stats,,,0.06,2.5,1604
ms_MY,name,type,desktop,0.11,3.36,886
ms_MY,summary,type,desktop,0.23,4.75,886
ms_MY,description,type,desktop,0,0.0,886
ms_MY,package stats,type,desktop,0.11,3.36,886
my,name,,,1.06,10.24,1604
my,summary,,,0.56,7.47,1604
my,description,,,0.06,2.5,1604
my,package stats,,,0.12,3.53,1604
my,name,type,desktop,1.47,12.02,886
my,summary,type,desktop,1.02,10.03,886
my,description,type,desktop,0.11,3.36,886
my,package stats,type,desktop,0.23,4.75,886
my_MM,name,,,0.06,2.5,1604
my_MM,summary,,,0,0.0,1604
my_MM,description,,,0,0.0,1604
my_MM,package stats,,,0,0.0,1604
my_MM,name,type,desktop,0.11,3.36,886
my_MM,summary,type,desktop,0,0.0,886
my_MM,description,type,desktop,0,0.0,886
my_MM,package stats,type,desktop,0,0.0,886
nah,name,,,0,0.0,1604
nah,summary,,,0.06,2.5,1604
nah,description,,,0,0.0,1604
nah,package stats,,,0,0.0,1604
nah,name,type,desktop,0,0.0,886
nah,summary,type,desktop,0.11,3.36,886
nah,description,type,desktop,0,0.0,886
nah,package stats,type,desktop,0,0.0,886
nap,name,,,0,0.0,1604
nap,summary,,,0.06,2.5,1604
nap,description,,,0,0.0,1604
nap,package stats,,,0,0.0,1604
nap,name,type,desktop,0,0.0,886
nap,summary,type,desktop,0.11,3.36,886
nap,description,type,desktop,0,0.0,886
nap,package stats,type,desktop,0,0.0,886
nb,name,,,11.66,32.09,1604
nb,summary,,,19.39,39.53,1604
nb,description,,,7.92,27.0,1604
nb,package stats,,,3.3,17.87,1604
nb,name,type,desktop,13.09,33.73,886
nb,summary,type,desktop,27.2,44.5,886
nb,description,type,desktop,14.33,35.04,886
nb,package stats,type,desktop,5.53,22.86,886
nb_NO,name,,,0.12,3.53,1604
nb_NO,summary,,,0.25,4.99,1604
nb_NO,description,,,0.06,2.5,1604
nb_NO,package stats,,,0.12,3.53,1604
nb_NO,name,type,desktop,0.23,4.75,886
nb_NO,summary,type,desktop,0.45,6.7,886
nb_NO,description,type,desktop,0.11,3.36,886
nb_NO,package stats,type,desktop,0.23,4.75,886
nds,name,,,5.24,22.28,1604
nds,summary,,,7.54,26.41,1604
nds,description,,,2.74,16.33,1604
nds,package stats,,,0.69,8.25,1604
nds,name,type,desktop,3.16,17.49,886
nds,summary,type,desktop,8.35,27.67,886
nds,description,type,desktop,4.97,21.72,886
nds,package stats,type,desktop,1.24,11.07,886
ne,name,,,10.22,30.3,1604
ne,summary,,,6.73,25.06,1604
ne,description,,,1.06,10.24,1604
ne,package stats,,,0.37,6.1,1604
ne,name,type,desktop,16.59,37.2,886
ne,summary,type,desktop,11.17,31.5,886
ne,description,type,desktop,1.92,13.72,886
ne,package stats,type,desktop,0.68,8.2,886
ne_NP,name,,,0,0.0,1604
ne_NP,summary,,,0.06,2.5,1604
ne_NP,description,,,0,0.0,1604
ne_NP,package stats,,,0.06,2.5,1604
ne_NP,name,type,desktop,0,0.0,886
