lang,field,filter,filter_value,mean,pstdev,number of packages
fo,name,,,0.21,4.6,1416
fo,summary,,,0.56,7.5,1416
fo,description,,,0,0.0,1416
fo,package stats,,,0.07,2.66,1416
fo,name,type,desktop,0.29,5.34,1050
fo,summary,type,desktop,0.76,8.7,1050
fo,description,type,desktop,0,0.0,1050
fo,package stats,type,desktop,0.1,3.08,1050
fr,name,,,12.15,32.67,1416
fr,summary,,,32.98,47.01,1416
fr,description,,,8.33,27.64,1416
fr,package stats,,,12.15,32.67,1416
fr,name,type,desktop,14.57,35.28,1050
fr,summary,type,desktop,42.0,49.36,1050
fr,description,type,desktop,11.24,31.58,1050
fr,package stats,type,desktop,15.9,36.57,1050
fr_CA,name,,,0.07,2.66,1416
fr_CA,summary,,,0.07,2.66,1416
fr_CA,description,,,0,0.0,1416
fr_CA,package stats,,,0.07,2.66,1416
fr_CA,name,type,desktop,0.1,3.08,1050
fr_CA,summary,type,desktop,0.1,3.08,1050
fr_CA,description,type,desktop,0,0.0,1050
fr_CA,package stats,type,desktop,0.1,3.08,1050
fr_FR,name,,,0.21,4.6,1416
fr_FR,summary,,,0.28,5.31,1416
fr_FR,description,,,0,0.0,1416
fr_FR,package stats,,,0.21,4.6,1416
fr_FR,name,type,desktop,0.29,5.34,1050
fr_FR,summary,type,desktop,0.38,6.16,1050
fr_FR,description,type,desktop,0,0.0,1050
fr_FR,package stats,type,desktop,0.29,5.34,1050
fur,name,,,2.19,14.63,1416
fur,summary,,,2.75,16.37,1416
fur,description,,,1.13,10.57,1416
fur,package stats,,,0.21,4.6,1416
fur,name,type,desktop,2.29,14.94,1050
fur,summary,type,desktop,3.05,17.19,1050
fur,description,type,desktop,1.52,12.25,1050
fur,package stats,type,desktop,0.29,5.34,1050
fy,name,,,0.35,5.93,1416
fy,summary,,,0.71,8.37,1416
fy,description,,,0,0.0,1416
fy,package stats,,,0,0.0,1416
fy,name,type,desktop,0.48,6.88,1050
fy,summary,type,desktop,0.95,9.71,1050
fy,description,type,desktop,0,0.0,1050
fy,package stats,type,desktop,0,0.0,1050
ga,name,,,4.52,20.77,1416
ga,summary,,,7.13,25.74,1416
ga,description,,,0.07,2.66,1416
ga,package stats,,,0.14,3.76,1416
ga,name,type,desktop,5.43,22.66,1050
ga,summary,type,desktop,9.62,29.49,1050
ga,description,type,desktop,0.1,3.08,1050
ga,package stats,type,desktop,0.19,4.36,1050
gd,name,,,1.84,13.43,1416
gd,summary,,,2.68,16.16,1416
gd,description,,,1.34,11.51,1416
gd,package stats,,,0.21,4.6,1416
gd,name,type,desktop,1.9,13.67,1050
gd,summary,type,desktop,2.95,16.93,1050
gd,description,type,desktop,1.81,13.33,1050
gd,package stats,type,desktop,0.29,5.34,1050
gl,name,,,9.25,28.98,1416
gl,summary,,,20.41,40.3,1416
gl,description,,,5.01,21.82,1416
gl,package stats,,,5.01,21.82,1416
gl,name,type,desktop,11.05,31.35,1050
gl,summary,type,desktop,26.29,44.02,1050
gl,description,type,desktop,6.76,25.11,1050
gl,package stats,type,desktop,6.29,24.27,1050
gl_ES,name,,,0,0.0,1416
gl_ES,summary,,,0.14,3.76,1416
gl_ES,description,,,0,0.0,1416
gl_ES,package stats,,,0,0.0,1416
gl_ES,name,type,desktop,0,0.0,1050
gl_ES,summary,type,desktop,0.19,4.36,1050
gl_ES,description,type,desktop,0,0.0,1050
gl_ES,package stats,type,desktop,0,0.0,1050
gu,name,,,6.36,24.4,1416
gu,summary,,,8.9,28.47,1416
gu,description,,,1.34,11.51,1416
gu,package stats,,,1.84,13.43,1416
gu,name,type,desktop,7.33,26.07,1050
gu,summary,type,desktop,11.05,31.35,1050
gu,description,type,desktop,1.81,13.33,1050
gu,package stats,type,desktop,2.48,15.54,1050
gv,name,,,0.14,3.76,1416
gv,summary,,,0.14,3.76,1416
gv,description,,,0,0.0,1416
gv,package stats,,,0,0.0,1416
gv,name,type,desktop,0.19,4.36,1050
gv,summary,type,desktop,0.19,4.36,1050
gv,description,type,desktop,0,0.0,1050
gv,package stats,type,desktop,0,0.0,1050
he,name,,,9.53,29.37,1416
he,summary,,,15.75,36.43,1416
he,description,,,3.95,19.49,1416
he,package stats,,,2.75,16.37,1416
he,name,type,desktop,11.05,31.35,1050
he,summary,type,desktop,19.43,39.56,1050
he,description,type,desktop,5.33,22.47,1050
he,package stats,type,desktop,3.71,18.91,1050
hi,name,,,9.18,28.88,1416
hi,summary,,,9.53,29.37,1416
hi,description,,,1.48,12.09,1416
hi,package stats,,,0.71,8.37,1416
hi,name,type,desktop,11.52,31.93,1050
hi,summary,type,desktop,12.0,32.5,1050
hi,description,type,desktop,2.0,14.0,1050
hi,package stats,type,desktop,0.95,9.71,1050
hi_IN,name,,,0,0.0,1416
hi_IN,summary,,,0.07,2.66,1416
hi_IN,description,,,0,0.0,1416
hi_IN,package stats,,,0,0.0,1416
hi_IN,name,type,desktop,0,0.0,1050
hi_IN,summary,type,desktop,0.1,3.08,1050
hi_IN,description,type,desktop,0,0.0,1050
hi_IN,package stats,type,desktop,0,0.0,1050
hne,name,,,3.53,18.46,1416
hne,summary,,,2.61,15.95,1416
hne,description,,,0,0.0,1416
hne,package stats,,,0,0.0,1416
hne,name,type,desktop,4.76,21.3,1050
hne,summary,type,desktop,3.52,18.44,1050
hne,description,type,desktop,0,0.0,1050
hne,package stats,type,desktop,0,0.0,1050
hr,name,,,4.03,19.66,1416
hr,summary,,,7.98,27.1,1416
hr,description,,,0.21,4.6,1416
hr,package stats,,,1.2,10.89,1416
hr,name,type,desktop,5.43,22.66,1050
hr,summary,type,desktop,10.76,30.99,1050
hr,description,type,desktop,0.29,5.34,1050
hr,package stats,type,desktop,1.62,12.62,1050
hr_HR,name,,,0.07,2.66,1416
hr_HR,summary,,,0.07,2.66,1416
hr_HR,description,,,0,0.0,1416
hr_HR,package stats,,,0,0.0,1416
hr_HR,name,type,desktop,0.1,3.08,1050
hr_HR,summary,type,desktop,0.1,3.08,1050
hr_HR,description,type,desktop,0,0.0,1050
hr_HR,package stats,type,desktop,0,0.0,1050
hsb,name,,,0.21,4.6,1416
hsb,summary,,,0.14,3.76,1416
hsb,description,,,0,0.0,1416
hsb,package stats,,,0,0.0,1416
hsb,name,type,desktop,0.29,5.34,1050
hsb,summary,type,desktop,0.19,4.36,1050
hsb,description,type,desktop,0,0.0,1050
hsb,package stats,type,desktop,0,0.0,1050
hu,name,,,12.22,32.75,1416
hu,summary,,,25.07,43.34,1416
hu,description,,,6.85,25.26,1416
hu,package stats,,,7.91,26.99,1416
hu,name,type,desktop,14.38,35.09,1050
hu,summary,type,desktop,31.43,46.42,1050
hu,description,type,desktop,9.24,28.96,1050
hu,package stats,type,desktop,9.9,29.87,1050
hu_HU,name,,,0,0.0,1416
hu_HU,summary,,,0.07,2.66,1416
hu_HU,description,,,0,0.0,1416
hu_HU,package stats,,,0,0.0,1416
hu_HU,name,type,desktop,0,0.0,1050
hu_HU,summary,type,desktop,0.1,3.08,1050
hu_HU,description,type,desktop,0,0.0,1050
hu_HU,package stats,type,desktop,0,0.0,1050
hy,name,,,0.56,7.5,1416
hy,summary,,,1.34,11.51,1416
hy,description,,,0.14,3.76,1416
hy,package stats,,,0.14,3.76,1416
hy,name,type,desktop,0.76,8.7,1050
hy,summary,type,desktop,1.81,13.33,1050
hy,description,type,desktop,0.19,4.36,1050
hy,package stats,type,desktop,0.19,4.36,1050
ia,name,,,0.56,7.5,1416
ia,summary,,,1.84,13.43,1416
ia,description,,,0.85,9.17,1416
ia,package stats,,,0.14,3.76,1416
ia,name,type,desktop,0.76,8.7,1050
ia,summary,type,desktop,2.48,15.54,1050
ia,description,type,desktop,1.14,10.63,1050
ia,package stats,type,desktop,0.19,4.36,1050
id,name,,,7.49,26.32,1416
id,summary,,,14.27,34.97,1416
id,description,,,4.87,21.53,1416
id,package stats,,,3.95,19.49,1416
id,name,type,desktop,8.19,27.42,1050
id,summary,type,desktop,17.24,37.77,1050
id,description,type,desktop,6.57,24.78,1050
id,package stats,type,desktop,5.14,22.09,1050
id_ID,name,,,0,0.0,1416
id_ID,summary,,,0.14,3.76,1416
id_ID,description,,,0.07,2.66,1416
id_ID,package stats,,,0.14,3.76,1416
id_ID,name,type,desktop,0,0.0,1050
id_ID,summary,type,desktop,0.19,4.36,1050
id_ID,description,type,desktop,0.1,3.08,1050
id_ID,package stats,type,desktop,0.19,4.36,1050
ig,name,,,0.07,2.66,1416
ig,summary,,,0.07,2.66,1416
ig,description,,,0,0.0,1416
ig,package stats,,,0,0.0,1416
ig,name,type,desktop,0.1,3.08,1050
ig,summary,type,desktop,0.1,3.08,1050
ig,description,type,desktop,0,0.0,1050
ig,package stats,type,desktop,0,0.0,1050
io,name,,,0.14,3.76,1416
io,summary,,,0.07,2.66,1416
io,description,,,0,0.0,1416
io,package stats,,,0,0.0,1416
io,name,type,desktop,0.19,4.36,1050
io,summary,type,desktop,0.1,3.08,1050
io,description,type,desktop,0,0.0,1050
io,package stats,type,desktop,0,0.0,1050
is,name,,,4.1,19.82,1416
is,summary,,,6.71,25.02,1416
is,description,,,1.34,11.51,1416
is,package stats,,,1.2,10.89,1416
is,name,type,desktop,4.86,21.5,1050
is,summary,type,desktop,8.38,27.71,1050
is,description,type,desktop,1.81,13.33,1050
is,package stats,type,desktop,1.62,12.62,1050
it,name,,,10.45,30.59,1416
it,summary,,,27.82,44.81,1416
it,description,,,7.56,26.43,1416
it,package stats,,,9.53,29.37,1416
it,name,type,desktop,12.29,32.83,1050
it,summary,type,desktop,35.52,47.86,1050
it,description,type,desktop,10.19,30.25,1050
it,package stats,type,desktop,12.57,33.15,1050
it_IT,name,,,0.35,5.93,1416
it_IT,summary,,,0.35,5.93,1416
it_IT,description,,,0.14,3.76,1416
it_IT,package stats,,,0.07,2.66,1416
it_IT,name,type,desktop,0.48,6.88,1050
it_IT,summary,type,desktop,0.48,6.88,1050
it_IT,description,type,desktop,0.19,4.36,1050
it_IT,package stats,type,desktop,0.1,3.08,1050
ja,name,,,9.89,29.85,1416
ja,summary,,,20.13,40.1,1416
ja,description,,,3.46,18.28,1416
ja,package stats,,,5.44,22.68,1416
ja,name,type,desktop,12.19,32.72,1050
ja,summary,type,desktop,26.19,43.97,1050
ja,description,type,desktop,4.67,21.09,1050
ja,package stats,type,desktop,6.57,24.78,1050
ja_JP,name,,,0.14,3.76,1416
ja_JP,summary,,,0.35,5.93,1416
ja_JP,description,,,0.14,3.76,1416
ja_JP,package stats,,,0.07,2.66,1416
ja_JP,name,type,desktop,0.19,4.36,1050
ja_JP,summary,type,desktop,0.48,6.88,1050
ja_JP,description,type,desktop,0.19,4.36,1050
ja_JP,package stats,type,desktop,0.1,3.08,1050
jv,name,,,0.07,2.66,1416
jv,summary,,,0.07,2.66,1416
jv,description,,,0,0.0,1416
jv,package stats,,,0.07,2.66,1416
jv,name,type,desktop,0.1,3.08,1050
jv,summary,type,desktop,0.1,3.08,1050
jv,description,type,desktop,0,0.0,1050
jv,package stats,type,desktop,0.1,3.08,1050
ka,name,,,2.4,15.31,1416
ka,summary,,,2.75,16.37,1416
ka,description,,,0,0.0,1416
ka,package stats,,,0.07,2.66,1416
ka,name,type,desktop,2.86,16.66,1050
ka,summary,type,desktop,3.71,18.91,1050
ka,description,type,desktop,0,0.0,1050
ka,package stats,type,desktop,0.1,3.08,1050
kk,name,,,4.66,21.08,1416
kk,summary,,,9.39,29.17,1416
kk,description,,,1.84,13.43,1416
kk,package stats,,,1.62,12.64,1416
kk,name,type,desktop,5.71,23.21,1050
kk,summary,type,desktop,12.0,32.5,1050
kk,description,type,desktop,2.48,15.54,1050
kk,package stats,type,desktop,2.19,14.64,1050
kk_KZ,name,,,0,0.0,1416
kk_KZ,summary,,,0.07,2.66,1416
kk_KZ,description,,,0,0.0,1416
kk_KZ,package stats,,,0,0.0,1416
kk_KZ,name,type,desktop,0,0.0,1050
kk_KZ,summary,type,desktop,0.1,3.08,1050
kk_KZ,description,type,desktop,0,0.0,1050
kk_KZ,package stats,type,desktop,0,0.0,1050
km,name,,,3.39,18.1,1416
km,summary,,,7.42,26.2,1416
km,description,,,0.35,5.93,1416
km,package stats,,,0.35,5.93,1416
km,name,type,desktop,3.9,19.37,1050
km,summary,type,desktop,10.0,30.0,1050
km,description,type,desktop,0.48,6.88,1050
km,package stats,type,desktop,0.48,6.88,1050
kn,name,,,6.57,24.77,1416
kn,summary,,,7.56,26.43,1416
kn,description,,,1.84,13.43,1416
kn,package stats,,,0.71,8.37,1416
kn,name,type,desktop,7.52,26.38,1050
kn,summary,type,desktop,9.05,28.69,1050
kn,description,type,desktop,2.48,15.54,1050
kn,package stats,type,desktop,0.95,9.71,1050
ko,name,,,12.22,32.75,1416
ko,summary,,,18.64,38.95,1416
ko,description,,,5.86,23.49,1416
ko,package stats,,,4.73,21.23,1416
ko,name,type,desktop,14.57,35.28,1050
ko,summary,type,desktop,23.24,42.24,1050
ko,description,type,desktop,7.9,26.98,1050
ko,package stats,type,desktop,6.0,23.75,1050
ko_KR,name,,,0.07,2.66,1416
ko_KR,summary,,,0.14,3.76,1416
ko_KR,description,,,0,0.0,1416
ko_KR,package stats,,,0.07,2.66,1416
ko_KR,name,type,desktop,0.1,3.08,1050
ko_KR,summary,type,desktop,0.19,4.36,1050
ko_KR,description,type,desktop,0,0.0,1050
ko_KR,package stats,type,desktop,0.1,3.08,1050
kok,name,,,0,0.0,1416
kok,summary,,,0.07,2.66,1416
kok,description,,,0,0.0,1416
kok,package stats,,,0,0.0,1416
kok,name,type,desktop,0,0.0,1050
kok,summary,type,desktop,0.1,3.08,1050
kok,description,type,desktop,0,0.0,1050
kok,package stats,type,desktop,0,0.0,1050
kok@latin,name,,,0,0.0,1416
kok@latin,summary,,,0.07,2.66,1416
kok@latin,description,,,0,0.0,1416
kok@latin,package stats,,,0,0.0,1416
kok@latin,name,type,desktop,0,0.0,1050
kok@latin,summary,type,desktop,0.1,3.08,1050
kok@latin,description,type,desktop,0,0.0,1050
kok@latin,package stats,type,desktop,0,0.0,1050
ks,name,,,0.56,7.5,1416
ks,summary,,,0.28,5.31,1416
ks,description,,,0,0.0,1416
ks,package stats,,,0,0.0,1416
ks,name,type,desktop,0.38,6.16,1050
ks,summary,type,desktop,0.38,6.16,1050
ks,description,type,desktop,0,0.0,1050
ks,package stats,type,desktop,0,0.0,1050
ks@devanagari,name,,,0.07,2.66,1416
ks@devanagari,summary,,,0.07,2.66,1416
ks@devanagari,description,,,0,0.0,1416
ks@devanagari,package stats,,,0,0.0,1416
ks@devanagari,name,type,desktop,0.1,3.08,1050
ks@devanagari,summary,type,desktop,0.1,3.08,1050
ks@devanagari,description,type,desktop,0,0.0,1050
ks@devanagari,package stats,type,desktop,0,0.0,1050
ku,name,,,1.62,12.64,1416
ku,summary,,,1.69,12.91,1416
ku,description,,,0,0.0,1416
ku,package stats,,,0,0.0,1416
ku,name,type,desktop,1.71,12.98,1050
ku,summary,type,desktop,2.29,14.94,1050
ku,description,type,desktop,0,0.0,1050
ku,package stats,type,desktop,0,0.0,1050
ky,name,,,0.92,9.54,1416
ky,summary,,,1.34,11.51,1416
ky,description,,,0,0.0,1416
ky,package stats,,,0.21,4.6,1416
ky,name,type,desktop,1.24,11.06,1050
ky,summary,type,desktop,1.81,13.33,1050
ky,description,type,desktop,0,0.0,1050
ky,package stats,type,desktop,0.29,5.34,1050
la,name,,,0.14,3.76,1416
la,summary,,,0.07,2.66,1416
la,description,,,0,0.0,1416
la,package stats,,,0,0.0,1416
la,name,type,desktop,0.19,4.36,1050
la,summary,type,desktop,0.1,3.08,1050
la,description,type,desktop,0,0.0,1050
la,package stats,type,desktop,0,0.0,1050
lb,name,,,0,0.0,1416
lb,summary,,,0.28,5.31,1416
lb,description,,,0,0.0,1416
lb,package stats,,,0.07,2.66,1416
lb,name,type,desktop,0,0.0,1050
lb,summary,type,desktop,0.38,6.16,1050
lb,description,type,desktop,0,0.0,1050
lb,package stats,type,desktop,0.1,3.08,1050
lg,name,,,0.14,3.76,1416
lg,summary,,,0.28,5.31,1416
lg,description,,,0,0.0,1416
lg,package stats,,,0.07,2.66,1416
lg,name,type,desktop,0.19,4.36,1050
lg,summary,type,desktop,0.38,6.16,1050
lg,description,type,desktop,0,0.0,1050
lg,package stats,type,desktop,0.1,3.08,1050
li,name,,,0.28,5.31,1416
li,summary,,,0.42,6.5,1416
li,description,,,0,0.0,1416
li,package stats,,,0,0.0,1416
li,name,type,desktop,0.38,6.16,1050
li,summary,type,desktop,0.57,7.54,1050
li,description,type,desktop,0,0.0,1050
li,package stats,type,desktop,0,0.0,1050
lt,name,,,8.4,27.74,1416
lt,summary,,,18.15,38.54,1416
lt,description,,,5.86,23.49,1416
lt,package stats,,,4.03,19.66,1416
lt,name,type,desktop,9.43,29.22,1050
lt,summary,type,desktop,22.19,41.55,1050
lt,description,type,desktop,7.9,26.98,1050
lt,package stats,type,desktop,4.95,21.7,1050
lv,name,,,7.34,26.09,1416
lv,summary,,,15.25,35.95,1416
lv,description,,,4.38,20.46,1416
lv,package stats,,,1.84,13.43,1416
lv,name,type,desktop,8.57,27.99,1050
lv,summary,type,desktop,19.24,39.42,1050
lv,description,type,desktop,5.9,23.57,1050
lv,package stats,type,desktop,2.19,14.64,1050
mai,name,,,3.46,18.28,1416
mai,summary,,,3.32,17.91,1416
mai,description,,,0,0.0,1416
mai,package stats,,,0,0.0,1416
mai,name,type,desktop,4.29,20.25,1050
mai,summary,type,desktop,4.48,20.68,1050
mai,description,type,desktop,0,0.0,1050
mai,package stats,type,desktop,0,0.0,1050
mg,name,,,1.2,10.89,1416
mg,summary,,,0.99,9.89,1416
mg,description,,,0,0.0,1416
mg,package stats,,,0,0.0,1416
mg,name,type,desktop,1.24,11.06,1050
mg,summary,type,desktop,1.33,11.47,1050
mg,description,type,desktop,0,0.0,1050
mg,package stats,type,desktop,0,0.0,1050
mhr,name,,,0.07,2.66,1416
mhr,summary,,,0.07,2.66,1416
mhr,description,,,0,0.0,1416
mhr,package stats,,,0,0.0,1416
mhr,name,type,desktop,0.1,3.08,1050
mhr,summary,type,desktop,0.1,3.08,1050
mhr,description,type,desktop,0,0.0,1050
mhr,package stats,type,desktop,0,0.0,1050
mi,name,,,0.14,3.76,1416
mi,summary,,,0,0.0,1416
mi,description,,,0,0.0,1416
mi,package stats,,,0,0.0,1416
mi,name,type,desktop,0.19,4.36,1050
mi,summary,type,desktop,0,0.0,1050
mi,description,type,desktop,0,0.0,1050
mi,package stats,type,desktop,0,0.0,1050
mk,name,,,4.17,19.98,1416
mk,summary,,,6.64,24.9,1416
mk,description,,,0,0.0,1416
mk,package stats,,,0.28,5.31,1416
mk,name,type,desktop,5.14,22.09,1050
mk,summary,type,desktop,8.95,28.55,1050
mk,description,type,desktop,0,0.0,1050
mk,package stats,type,desktop,0.38,6.16,1050
ml,name,,,9.11,28.78,1416
ml,summary,,,8.62,28.06,1416
ml,description,,,0.35,5.93,1416
ml,package stats,,,0.78,8.78,1416
ml,name,type,desktop,11.05,31.35,1050
ml,summary,type,desktop,11.52,31.93,1050
ml,description,type,desktop,0.48,6.88,1050
ml,package stats,type,desktop,1.05,10.18,1050
mn,name,,,2.54,15.74,1416
mn,summary,,,1.34,11.51,1416
mn,description,,,0,0.0,1416
mn,package stats,,,0.07,2.66,1416
mn,name,type,desktop,2.95,16.93,1050
mn,summary,type,desktop,1.81,13.33,1050
mn,description,type,desktop,0,0.0,1050
mn,package stats,type,desktop,0.1,3.08,1050
mni,name,,,0.07,2.66,1416
mni,summary,,,0.14,3.76,1416
mni,description,,,0,0.0,1416
mni,package stats,,,0,0.0,1416
mni,name,type,desktop,0.1,3.08,1050
mni,summary,type,desktop,0.19,4.36,1050
mni,description,type,desktop,0,0.0,1050
mni,package stats,type,desktop,0,0.0,1050
mni@bengali,name,,,0,0.0,1416
mni@bengali,summary,,,0.07,2.66,1416
mni@bengali,description,,,0,0.0,1416
mni@bengali,package stats,,,0,0.0,1416
mni@bengali,name,type,desktop,0,0.0,1050
mni@bengali,summary,type,desktop,0.1,3.08,1050
mni@bengali,description,type,desktop,0,0.0,1050
mni@bengali,package stats,type,desktop,0,0.0,1050
mr,name,,,11.02,31.31,1416
mr,summary,,,10.81,31.04,1416
mr,description,,,1.84,13.43,1416
mr,package stats,,,1.84,13.43,1416
mr,name,type,desktop,13.9,34.6,1050
mr,summary,type,desktop,13.71,34.4,1050
mr,description,type,desktop,2.48,15.54,1050
mr,package stats,type,desktop,2.48,15.54,1050
ms,name,,,4.17,19.98,1416
ms,summary,,,5.79,23.36,1416
ms,description,,,0.42,6.5,1416
ms,package stats,,,2.33,15.09,1416
ms,name,type,desktop,5.14,22.09,1050
ms,summary,type,desktop,7.81,26.83,1050
ms,description,type,desktop,0.57,7.54,1050
ms,package stats,type,desktop,2.86,16.66,1050
my,name,,,0.99,9.89,1416
my,summary,,,0.56,7.5,1416
my,description,,,0,0.0,1416
my,package stats,,,0.07,2.66,1416
my,name,type,desktop,0.95,9.71,1050
my,summary,type,desktop,0.76,8.7,1050
my,description,type,desktop,0,0.0,1050
my,package stats,type,desktop,0.1,3.08,1050
my_MM,name,,,0.07,2.66,1416
my_MM,summary,,,0.07,2.66,1416
my_MM,description,,,0,0.0,1416
my_MM,package stats,,,0,0.0,1416
my_MM,name,type,desktop,0.1,3.08,1050
my_MM,summary,type,desktop,0.1,3.08,1050
my_MM,description,type,desktop,0,0.0,1050
my_MM,package stats,type,desktop,0,0.0,1050
nah,name,,,0,0.0,1416
nah,summary,,,0.07,2.66,1416
nah,description,,,0,0.0,1416
nah,package stats,,,0,0.0,1416
nah,name,type,desktop,0,0.0,1050
nah,summary,type,desktop,0.1,3.08,1050
nah,description,type,desktop,0,0.0,1050
nah,package stats,type,desktop,0,0.0,1050
nap,name,,,0,0.0,1416
nap,summary,,,0.07,2.66,1416
nap,description,,,0,0.0,1416
nap,package stats,,,0,0.0,1416
nap,name,type,desktop,0,0.0,1050
nap,summary,type,desktop,0.1,3.08,1050
nap,description,type,desktop,0,0.0,1050
nap,package stats,type,desktop,0,0.0,1050
nb,name,,,8.05,27.21,1416
nb,summary,,,18.93,39.17,1416
nb,description,,,4.31,20.3,1416
nb,package stats,,,3.46,18.28,1416
nb,name,type,desktop,10.1,30.13,1050
nb,summary,type,desktop,24.48,42.99,1050
nb,description,type,desktop,5.81,23.39,1050
nb,package stats,type,desktop,4.38,20.47,1050
nb_NO,name,,,0.07,2.66,1416
nb_NO,summary,,,0.07,2.66,1416
nb_NO,description,,,0,0.0,1416
nb_NO,package stats,,,0.14,3.76,1416
nb_NO,name,type,desktop,0.1,3.08,1050
nb_NO,summary,type,desktop,0.1,3.08,1050
nb_NO,description,type,desktop,0,0.0,1050
nb_NO,package stats,type,desktop,0.19,4.36,1050
nds,name,,,1.98,13.92,1416
nds,summary,,,6.14,24.01,1416
nds,description,,,1.34,11.51,1416
nds,package stats,,,0.42,6.5,1416
nds,name,type,desktop,2.29,14.94,1050
nds,summary,type,desktop,8.29,27.57,1050
nds,description,type,desktop,1.81,13.33,1050
nds,package stats,type,desktop,0.57,7.54,1050
ne,name,,,8.55,27.96,1416
ne,summary,,,6.64,24.9,1416
ne,description,,,0.21,4.6,1416
ne,package stats,,,0.14,3.76,1416
ne,name,type,desktop,11.14,31.47,1050
ne,summary,type,desktop,8.95,28.55,1050
ne,description,type,desktop,0.29,5.34,1050
ne,package stats,type,desktop,0.19,4.36,1050
nl,name,,,9.39,29.17,1416
nl,summary,,,23.59,42.45,1416
nl,description,,,6.29,24.27,1416
nl,package stats,,,7.84,26.88,1416
nl,name,type,desktop,12.0,32.5,1050
nl,summary,type,desktop,31.14,46.31,1050
nl,description,type,desktop,8.48,27.85,1050
nl,package stats,type,desktop,10.38,30.5,1050
nl_BE,name,,,0,0.0,1416
nl_BE,summary,,,0.07,2.66,1416
nl_BE,description,,,0,0.0,1416
nl_BE,package stats,,,0,0.0,1416
nl_BE,name,type,desktop,0,0.0,1050
nl_BE,summary,type,desktop,0.1,3.08,1050
nl_BE,description,type,desktop,0,0.0,1050
nl_BE,package stats,type,desktop,0,0.0,1050
nl_NL,name,,,0.21,4.6,1416
nl_NL,summary,,,0.35,5.93,1416
nl_NL,description,,,0,0.0,1416
nl_NL,package stats,,,0.07,2.66,1416
nl_NL,name,type,desktop,0.29,5.34,1050
nl_NL,summary,type,desktop,0.48,6.88,1050
nl_NL,description,type,desktop,0,0.0,1050
nl_NL,package stats,type,desktop,0.1,3.08,1050
nn,name,,,4.45,20.62,1416
nn,summary,,,10.45,30.59,1416
nn,description,,,0.28,5.31,1416
nn,package stats,,,0.49,7.01,1416
nn,name,type,desktop,5.52,22.84,1050
nn,summary,type,desktop,14.1,34.8,1050
nn,description,type,desktop,0.38,6.16,1050
nn,package stats,type,desktop,0.67,8.14,1050
nn_NO,name,,,0,0.0,1416
nn_NO,summary,,,0.07,2.66,1416
nn_NO,description,,,0,0.0,1416
nn_NO,package stats,,,0,0.0,1416
nn_NO,name,type,desktop,0,0.0,1050
nn_NO,summary,type,desktop,0.1,3.08,1050
nn_NO,description,type,desktop,0,0.0,1050
nn_NO,package stats,type,desktop,0,0.0,1050
no,name,,,0.21,4.6,1416
no,summary,,,0.85,9.17,1416
no,description,,,0,0.0,1416
no,package stats,,,0,0.0,1416
no,name,type,desktop,0.29,5.34,1050
no,summary,type,desktop,1.14,10.63,1050
no,description,type,desktop,0,0.0,1050
no,package stats,type,desktop,0,0.0,1050
no_NY,name,,,0,0.0,1416
no_NY,summary,,,0.07,2.66,1416
no_NY,description,,,0,0.0,1416
no_NY,package stats,,,0,0.0,1416
no_NY,name,type,desktop,0,0.0,1050
no_NY,summary,type,desktop,0.1,3.08,1050
no_NY,description,type,desktop,0,0.0,1050
no_NY,package stats,type,desktop,0,0.0,1050
nqo,name,,,0.07,2.66,1416
nqo,summary,,,0.07,2.66,1416
nqo,description,,,0,0.0,1416
nqo,package stats,,,0,0.0,1416
nqo,name,type,desktop,0.1,3.08,1050
nqo,summary,type,desktop,0.1,3.08,1050
nqo,description,type,desktop,0,0.0,1050
nqo,package stats,type,desktop,0,0.0,1050
nr,name,,,0.07,2.66,1416
nr,summary,,,0.35,5.93,1416
nr,description,,,0,0.0,1416
nr,package stats,,,0,0.0,1416
nr,name,type,desktop,0.1,3.08,1050
nr,summary,type,desktop,0.48,6.88,1050
nr,description,type,desktop,0,0.0,1050
nr,package stats,type,desktop,0,0.0,1050
nso,name,,,0.42,6.5,1416
nso,summary,,,0.42,6.5,1416
nso,description,,,0,0.0,1416
nso,package stats,,,0,0.0,1416
nso,name,type,desktop,0.57,7.54,1050
nso,summary,type,desktop,0.57,7.54,1050
nso,description,type,desktop,0,0.0,1050
nso,package stats,type,desktop,0,0.0,1050
oc,name,,,3.74,18.98,1416
oc,summary,,,5.23,22.26,1416
oc,description,,,1.06,10.24,1416
oc,package stats,,,0.78,8.78,1416
oc,name,type,desktop,4.38,20.47,1050
oc,summary,type,desktop,6.19,24.1,1050
oc,description,type,desktop,1.43,11.87,1050
oc,package stats,type,desktop,1.05,10.18,1050
or,name,,,5.37,22.54,1416
or,summary,,,6.29,24.27,1416
or,description,,,1.2,10.89,1416
or,package stats,,,0.64,7.95,1416
or,name,type,desktop,6.19,24.1,1050
or,summary,type,desktop,8.29,27.57,1050
or,description,type,desktop,1.62,12.62,1050
or,package stats,type,desktop,0.86,9.22,1050
pa,name,,,11.94,32.42,1416
pa,summary,,,11.58,32.0,1416
pa,description,,,3.11,17.35,1416
pa,package stats,,,1.2,10.89,1416
pa,name,type,desktop,14.95,35.66,1050
pa,summary,type,desktop,14.86,35.57,1050
pa,description,type,desktop,4.19,20.04,1050
pa,package stats,type,desktop,1.62,12.62,1050
