lang,field,filter,filter_value,mean,pstdev,number of packages
gu,package stats,,,1.69,12.9,1418
gu,name,type,desktop,10.42,30.55,835
gu,summary,type,desktop,14.01,34.71,835
gu,description,type,desktop,2.75,16.37,835
gu,package stats,type,desktop,2.87,16.71,835
gv,name,,,0.14,3.75,1418
gv,summary,,,0.07,2.65,1418
gv,description,,,0,0.0,1418
gv,package stats,,,0,0.0,1418
gv,name,type,desktop,0.24,4.89,835
gv,summary,type,desktop,0.12,3.46,835
gv,description,type,desktop,0,0.0,835
gv,package stats,type,desktop,0,0.0,835
he,name,,,11.35,31.73,1418
he,summary,,,16.36,36.99,1418
he,description,,,6.14,24.0,1418
he,package stats,,,3.24,17.72,1418
he,name,type,desktop,15.81,36.48,835
he,summary,type,desktop,24.43,42.97,835
he,description,type,desktop,10.42,30.55,835
he,package stats,type,desktop,4.07,19.76,835
hi,name,,,9.52,29.35,1418
hi,summary,,,9.31,29.06,1418
hi,description,,,1.9,13.67,1418
hi,package stats,,,0.35,5.93,1418
hi,name,type,desktop,15.09,35.79,835
hi,summary,type,desktop,14.61,35.32,835
hi,description,type,desktop,3.23,17.69,835
hi,package stats,type,desktop,0.6,7.72,835
hi_IN,name,,,0,0.0,1418
hi_IN,summary,,,0.07,2.65,1418
hi_IN,description,,,0,0.0,1418
hi_IN,package stats,,,0.07,2.65,1418
hi_IN,name,type,desktop,0,0.0,835
hi_IN,summary,type,desktop,0.12,3.46,835
hi_IN,description,type,desktop,0,0.0,835
hi_IN,package stats,type,desktop,0.12,3.46,835
hne,name,,,3.6,18.62,1418
hne,summary,,,1.97,13.91,1418
hne,description,,,0,0.0,1418
hne,package stats,,,0,0.0,1418
hne,name,type,desktop,6.11,23.95,835
hne,summary,type,desktop,3.35,18.0,835
hne,description,type,desktop,0,0.0,835
hne,package stats,type,desktop,0,0.0,835
hr,name,,,7.19,25.84,1418
hr,summary,,,10.65,30.85,1418
hr,description,,,2.54,15.73,1418
hr,package stats,,,1.62,12.63,1418
hr,name,type,desktop,8.62,28.07,835
hr,summary,type,desktop,14.37,35.08,835
hr,description,type,desktop,4.31,20.31,835
hr,package stats,type,desktop,2.28,14.91,835
hr_HR,name,,,0,0.0,1418
hr_HR,summary,,,0.07,2.65,1418
hr_HR,description,,,0,0.0,1418
hr_HR,package stats,,,0,0.0,1418
hr_HR,name,type,desktop,0,0.0,835
hr_HR,summary,type,desktop,0.12,3.46,835
hr_HR,description,type,desktop,0,0.0,835
hr_HR,package stats,type,desktop,0,0.0,835
hsb,name,,,0.35,5.93,1418
hsb,summary,,,0.07,2.65,1418
hsb,description,,,0,0.0,1418
hsb,package stats,,,0.07,2.65,1418
hsb,name,type,desktop,0.6,7.72,835
hsb,summary,type,desktop,0.12,3.46,835
hsb,description,type,desktop,0,0.0,835
hsb,package stats,type,desktop,0.12,3.46,835
hu,name,,,13.47,34.14,1418
hu,summary,,,25.32,43.48,1418
hu,description,,,11.14,31.47,1418
hu,package stats,,,8.11,27.3,1418
hu,name,type,desktop,17.01,37.57,835
hu,summary,type,desktop,36.41,48.12,835
hu,description,type,desktop,18.92,39.17,835
hu,package stats,type,desktop,11.98,32.47,835
hu_HU,name,,,0.14,3.75,1418
hu_HU,summary,,,0.21,4.59,1418
hu_HU,description,,,0,0.0,1418
hu_HU,package stats,,,0.07,2.65,1418
hu_HU,name,type,desktop,0.24,4.89,835
hu_HU,summary,type,desktop,0.36,5.98,835
hu_HU,description,type,desktop,0,0.0,835
hu_HU,package stats,type,desktop,0.12,3.46,835
hy,name,,,1.41,11.79,1418
hy,summary,,,2.12,14.39,1418
hy,description,,,0.78,8.77,1418
hy,package stats,,,0.35,5.93,1418
hy,name,type,desktop,2.4,15.29,835
hy,summary,type,desktop,3.59,18.61,835
hy,description,type,desktop,1.32,11.4,835
hy,package stats,type,desktop,0.6,7.72,835
ia,name,,,1.69,12.9,1418
ia,summary,,,2.89,16.76,1418
ia,description,,,1.62,12.63,1418
ia,package stats,,,0.14,3.75,1418
ia,name,type,desktop,2.16,14.52,835
ia,summary,type,desktop,4.31,20.31,835
ia,description,type,desktop,2.75,16.37,835
ia,package stats,type,desktop,0.24,4.89,835
id,name,,,8.89,28.45,1418
id,summary,,,15.51,36.2,1418
id,description,,,8.39,27.73,1418
id,package stats,,,5.29,22.38,1418
id,name,type,desktop,10.42,30.55,835
id,summary,type,desktop,21.56,41.12,835
id,description,type,desktop,14.25,34.96,835
id,package stats,type,desktop,7.07,25.63,835
id_ID,name,,,0,0.0,1418
id_ID,summary,,,0.14,3.75,1418
id_ID,description,,,0,0.0,1418
id_ID,package stats,,,0.07,2.65,1418
id_ID,name,type,desktop,0,0.0,835
id_ID,summary,type,desktop,0.12,3.46,835
id_ID,description,type,desktop,0,0.0,835
id_ID,package stats,type,desktop,0.12,3.46,835
ig,name,,,0.07,2.65,1418
ig,summary,,,0.07,2.65,1418
ig,description,,,0,0.0,1418
ig,package stats,,,0,0.0,1418
ig,name,type,desktop,0.12,3.46,835
ig,summary,type,desktop,0.12,3.46,835
ig,description,type,desktop,0,0.0,835
ig,package stats,type,desktop,0,0.0,835
io,name,,,0.28,5.3,1418
io,summary,,,0.07,2.65,1418
io,description,,,0,0.0,1418
io,package stats,,,0,0.0,1418
io,name,type,desktop,0.48,6.9,835
io,summary,type,desktop,0.12,3.46,835
io,description,type,desktop,0,0.0,835
io,package stats,type,desktop,0,0.0,835
is,name,,,5.85,23.47,1418
is,summary,,,8.04,27.19,1418
is,description,,,2.96,16.95,1418
is,package stats,,,0.99,9.89,1418
is,name,type,desktop,9.1,28.76,835
is,summary,type,desktop,12.69,33.29,835
is,description,type,desktop,5.03,21.86,835
is,package stats,type,desktop,1.68,12.84,835
it,name,,,11.28,31.64,1418
it,summary,,,28.0,44.9,1418
it,description,,,14.74,35.45,1418
it,package stats,,,8.67,28.15,1418
it,name,type,desktop,14.61,35.32,835
it,summary,type,desktop,42.63,49.45,835
it,description,type,desktop,25.03,43.32,835
it,package stats,type,desktop,12.93,33.56,835
it_IT,name,,,0.28,5.3,1418
it_IT,summary,,,0.42,6.49,1418
it_IT,description,,,0.21,4.59,1418
it_IT,package stats,,,0,0.0,1418
it_IT,name,type,desktop,0.48,6.9,835
it_IT,summary,type,desktop,0.6,7.72,835
it_IT,description,type,desktop,0.36,5.98,835
it_IT,package stats,type,desktop,0,0.0,835
iu,name,,,0,0.0,1418
iu,summary,,,0.07,2.65,1418
iu,description,,,0,0.0,1418
iu,package stats,,,0,0.0,1418
iu,name,type,desktop,0,0.0,835
iu,summary,type,desktop,0.12,3.46,835
iu,description,type,desktop,0,0.0,835
iu,package stats,type,desktop,0,0.0,835
ja,name,,,9.8,29.73,1418
ja,summary,,,18.12,38.52,1418
ja,description,,,6.56,24.76,1418
ja,package stats,,,3.67,18.8,1418
ja,name,type,desktop,14.61,35.32,835
ja,summary,type,desktop,29.22,45.48,835
ja,description,type,desktop,11.02,31.31,835
ja,package stats,type,desktop,5.39,22.58,835
ja_JP,name,,,0.28,5.3,1418
ja_JP,summary,,,0.49,7.01,1418
ja_JP,description,,,0.14,3.75,1418
ja_JP,package stats,,,0,0.0,1418
ja_JP,name,type,desktop,0.48,6.9,835
ja_JP,summary,type,desktop,0.84,9.12,835
ja_JP,description,type,desktop,0.24,4.89,835
ja_JP,package stats,type,desktop,0,0.0,835
jbo,name,,,0.07,2.65,1418
jbo,summary,,,0,0.0,1418
jbo,description,,,0,0.0,1418
jbo,package stats,,,0,0.0,1418
jbo,name,type,desktop,0.12,3.46,835
jbo,summary,type,desktop,0,0.0,835
jbo,description,type,desktop,0,0.0,835
jbo,package stats,type,desktop,0,0.0,835
jv,name,,,0.07,2.65,1418
jv,summary,,,0.14,3.75,1418
jv,description,,,0,0.0,1418
jv,package stats,,,0,0.0,1418
jv,name,type,desktop,0.12,3.46,835
jv,summary,type,desktop,0.24,4.89,835
jv,description,type,desktop,0,0.0,835
jv,package stats,type,desktop,0,0.0,835
ka,name,,,2.75,16.35,1418
ka,summary,,,2.61,15.94,1418
ka,description,,,0.07,2.65,1418
ka,package stats,,,0.21,4.59,1418
ka,name,type,desktop,4.07,19.76,835
ka,summary,type,desktop,4.31,20.31,835
ka,description,type,desktop,0.12,3.46,835
ka,package stats,type,desktop,0.36,5.98,835
kab,name,,,0.14,3.75,1418
kab,summary,,,0.14,3.75,1418
kab,description,,,0.14,3.75,1418
kab,package stats,,,0.14,3.75,1418
kab,name,type,desktop,0.24,4.89,835
kab,summary,type,desktop,0.24,4.89,835
kab,description,type,desktop,0.24,4.89,835
kab,package stats,type,desktop,0.24,4.89,835
kk,name,,,6.06,23.87,1418
kk,summary,,,9.31,29.06,1418
kk,description,,,2.82,16.56,1418
kk,package stats,,,2.75,16.35,1418
kk,name,type,desktop,9.34,29.1,835
kk,summary,type,desktop,14.61,35.32,835
kk,description,type,desktop,4.79,21.36,835
kk,package stats,type,desktop,3.23,17.69,835
km,name,,,4.16,19.97,1418
km,summary,,,6.28,24.25,1418
km,description,,,0.49,7.01,1418
km,package stats,,,0.28,5.3,1418
km,name,type,desktop,6.11,23.95,835
km,summary,type,desktop,10.42,30.55,835
km,description,type,desktop,0.84,9.12,835
km,package stats,type,desktop,0.48,6.9,835
kn,name,,,7.19,25.84,1418
kn,summary,,,7.69,26.64,1418
kn,description,,,1.97,13.91,1418
kn,package stats,,,0.35,5.93,1418
kn,name,type,desktop,9.94,29.92,835
kn,summary,type,desktop,11.38,31.75,835
kn,description,type,desktop,3.35,18.0,835
kn,package stats,type,desktop,0.6,7.72,835
ko,name,,,14.74,35.45,1418
ko,summary,,,21.23,40.89,1418
ko,description,,,10.65,30.85,1418
ko,package stats,,,5.36,22.52,1418
ko,name,type,desktop,20.0,40.0,835
ko,summary,type,desktop,30.66,46.11,835
ko,description,type,desktop,18.08,38.49,835
ko,package stats,type,desktop,7.54,26.41,835
ko_KR,name,,,0.14,3.75,1418
ko_KR,summary,,,0.21,4.59,1418
ko_KR,description,,,0,0.0,1418
ko_KR,package stats,,,0.07,2.65,1418
ko_KR,name,type,desktop,0.24,4.89,835
ko_KR,summary,type,desktop,0.36,5.98,835
ko_KR,description,type,desktop,0,0.0,835
ko_KR,package stats,type,desktop,0.12,3.46,835
kok,name,,,0.14,3.75,1418
kok,summary,,,0.21,4.59,1418
kok,description,,,0.07,2.65,1418
kok,package stats,,,0,0.0,1418
kok,name,type,desktop,0.24,4.89,835
kok,summary,type,desktop,0.36,5.98,835
kok,description,type,desktop,0.12,3.46,835
kok,package stats,type,desktop,0,0.0,835
kok@latin,name,,,0,0.0,1418
kok@latin,summary,,,0.14,3.75,1418
kok@latin,description,,,0.07,2.65,1418
kok@latin,package stats,,,0,0.0,1418
kok@latin,name,type,desktop,0,0.0,835
kok@latin,summary,type,desktop,0.24,4.89,835
kok@latin,description,type,desktop,0.12,3.46,835
kok@latin,package stats,type,desktop,0,0.0,835
kok@roman,name,,,0.07,2.65,1418
kok@roman,summary,,,0.07,2.65,1418
kok@roman,description,,,0,0.0,1418
kok@roman,package stats,,,0,0.0,1418
kok@roman,name,type,desktop,0.12,3.46,835
kok@roman,summary,type,desktop,0.12,3.46,835
kok@roman,description,type,desktop,0,0.0,835
kok@roman,package stats,type,desktop,0,0.0,835
ks,name,,,0.71,8.37,1418
ks,summary,,,0.35,5.93,1418
ks,description,,,0.07,2.65,1418
ks,package stats,,,0,0.0,1418
ks,name,type,desktop,0.72,8.45,835
ks,summary,type,desktop,0.6,7.72,835
ks,description,type,desktop,0.12,3.46,835
ks,package stats,type,desktop,0,0.0,835
ks@aran,name,,,0.07,2.65,1418
ks@aran,summary,,,0.07,2.65,1418
ks@aran,description,,,0,0.0,1418
ks@aran,package stats,,,0,0.0,1418
ks@aran,name,type,desktop,0.12,3.46,835
ks@aran,summary,type,desktop,0.12,3.46,835
ks@aran,description,type,desktop,0,0.0,835
ks@aran,package stats,type,desktop,0,0.0,835
ks@deva,name,,,0.07,2.65,1418
ks@deva,summary,,,0.07,2.65,1418
ks@deva,description,,,0,0.0,1418
ks@deva,package stats,,,0,0.0,1418
ks@deva,name,type,desktop,0.12,3.46,835
ks@deva,summary,type,desktop,0.12,3.46,835
ks@deva,description,type,desktop,0,0.0,835
ks@deva,package stats,type,desktop,0,0.0,835
ks@devanagari,name,,,0.07,2.65,1418
ks@devanagari,summary,,,0.07,2.65,1418
ks@devanagari,description,,,0,0.0,1418
ks@devanagari,package stats,,,0,0.0,1418
ks@devanagari,name,type,desktop,0.12,3.46,835
ks@devanagari,summary,type,desktop,0.12,3.46,835
ks@devanagari,description,type,desktop,0,0.0,835
ks@devanagari,package stats,type,desktop,0,0.0,835
ku,name,,,2.47,15.52,1418
ku,summary,,,2.19,14.62,1418
ku,description,,,0.14,3.75,1418
ku,package stats,,,0,0.0,1418
ku,name,type,desktop,3.59,18.61,835
ku,summary,type,desktop,3.71,18.91,835
ku,description,type,desktop,0.24,4.89,835
ku,package stats,type,desktop,0,0.0,835
ku_IQ,name,,,0.28,5.3,1418
ku_IQ,summary,,,0,0.0,1418
ku_IQ,description,,,0,0.0,1418
ku_IQ,package stats,,,0,0.0,1418
ku_IQ,name,type,desktop,0.48,6.9,835
ku_IQ,summary,type,desktop,0,0.0,835
ku_IQ,description,type,desktop,0,0.0,835
ku_IQ,package stats,type,desktop,0,0.0,835
ky,name,,,0.99,9.89,1418
ky,summary,,,1.55,12.36,1418
ky,description,,,0,0.0,1418
ky,package stats,,,0.21,4.59,1418
ky,name,type,desktop,1.68,12.84,835
ky,summary,type,desktop,2.63,16.02,835
ky,description,type,desktop,0,0.0,835
ky,package stats,type,desktop,0.36,5.98,835
la,name,,,0.21,4.59,1418
la,summary,,,0.14,3.75,1418
la,description,,,0.07,2.65,1418
la,package stats,,,0,0.0,1418
la,name,type,desktop,0.36,5.98,835
la,summary,type,desktop,0.24,4.89,835
la,description,type,desktop,0.12,3.46,835
la,package stats,type,desktop,0,0.0,835
lb,name,,,0.21,4.59,1418
lb,summary,,,0.42,6.49,1418
lb,description,,,0,0.0,1418
lb,package stats,,,0.07,2.65,1418
lb,name,type,desktop,0.36,5.98,835
lb,summary,type,desktop,0.72,8.45,835
lb,description,type,desktop,0,0.0,835
lb,package stats,type,desktop,0.12,3.46,835
lg,name,,,0,0.0,1418
lg,summary,,,0.14,3.75,1418
lg,description,,,0,0.0,1418
lg,package stats,,,0.07,2.65,1418
lg,name,type,desktop,0,0.0,835
lg,summary,type,desktop,0.24,4.89,835
lg,description,type,desktop,0,0.0,835
lg,package stats,type,desktop,0.12,3.46,835
li,name,,,0.21,4.59,1418
li,summary,,,0.35,5.93,1418
li,description,,,0,0.0,1418
li,package stats,,,0,0.0,1418
li,name,type,desktop,0.36,5.98,835
li,summary,type,desktop,0.6,7.72,835
li,description,type,desktop,0,0.0,835
li,package stats,type,desktop,0,0.0,835
ln,name,,,0.28,5.3,1418
ln,summary,,,0.35,5.93,1418
ln,description,,,0.35,5.93,1418
ln,package stats,,,0,0.0,1418
ln,name,type,desktop,0.48,6.9,835
ln,summary,type,desktop,0.6,7.72,835
ln,description,type,desktop,0.6,7.72,835
ln,package stats,type,desktop,0,0.0,835
lo,name,,,0,0.0,1418
lo,summary,,,0.07,2.65,1418
lo,description,,,0,0.0,1418
lo,package stats,,,0,0.0,1418
lo,name,type,desktop,0,0.0,835
lo,summary,type,desktop,0.12,3.46,835
lo,description,type,desktop,0,0.0,835
lo,package stats,type,desktop,0,0.0,835
lt,name,,,10.72,30.94,1418
lt,summary,,,19.89,39.92,1418
lt,description,,,10.16,30.21,1418
lt,package stats,,,5.57,22.94,1418
lt,name,type,desktop,13.41,34.08,835
lt,summary,type,desktop,28.98,45.37,835
lt,description,type,desktop,17.25,37.78,835
lt,package stats,type,desktop,9.46,29.27,835
lt_LT,name,,,0.14,3.75,1418
lt_LT,summary,,,0.14,3.75,1418
lt_LT,description,,,0,0.0,1418
lt_LT,package stats,,,0,0.0,1418
lt_LT,name,type,desktop,0.24,4.89,835
lt_LT,summary,type,desktop,0.24,4.89,835
lt_LT,description,type,desktop,0,0.0,835
lt_LT,package stats,type,desktop,0,0.0,835
lv,name,,,9.03,28.66,1418
lv,summary,,,15.8,36.47,1418
lv,description,,,6.21,24.13,1418
lv,package stats,,,2.75,16.35,1418
lv,name,type,desktop,12.1,32.61,835
lv,summary,type,desktop,23.47,42.38,835
lv,description,type,desktop,10.54,30.71,835
lv,package stats,type,desktop,4.55,20.84,835
lv_LV,name,,,0,0.0,1418
lv_LV,summary,,,0.07,2.65,1418
lv_LV,description,,,0,0.0,1418
lv_LV,package stats,,,0,0.0,1418
lv_LV,name,type,desktop,0,0.0,835
lv_LV,summary,type,desktop,0.12,3.46,835
lv_LV,description,type,desktop,0,0.0,835
lv_LV,package stats,type,desktop,0,0.0,835
mai,name,,,3.67,18.8,1418
mai,summary,,,3.17,17.53,1418
mai,description,,,0.07,2.65,1418
mai,package stats,,,0.07,2.65,1418
mai,name,type,desktop,5.63,23.05,835
mai,summary,type,desktop,5.39,22.58,835
mai,description,type,desktop,0.12,3.46,835
mai,package stats,type,desktop,0.12,3.46,835
mg,name,,,1.34,11.5,1418
mg,summary,,,0.99,9.89,1418
mg,description,,,0,0.0,1418
mg,package stats,,,0,0.0,1418
mg,name,type,desktop,1.8,13.28,835
mg,summary,type,desktop,1.68,12.84,835
mg,description,type,desktop,0,0.0,835
mg,package stats,type,desktop,0,0.0,835
mhr,name,,,0.07,2.65,1418
mhr,summary,,,0,0.0,1418
mhr,description,,,0,0.0,1418
mhr,package stats,,,0,0.0,1418
mhr,name,type,desktop,0.12,3.46,835
mhr,summary,type,desktop,0,0.0,835
mhr,description,type,desktop,0,0.0,835
mhr,package stats,type,desktop,0,0.0,835
mi,name,,,0.21,4.59,1418
mi,summary,,,0,0.0,1418
mi,description,,,0,0.0,1418
mi,package stats,,,0,0.0,1418
mi,name,type,desktop,0.36,5.98,835
mi,summary,type,desktop,0,0.0,835
mi,description,type,desktop,0,0.0,835
mi,package stats,type,desktop,0,0.0,835
mk,name,,,4.58,20.91,1418
mk,summary,,,6.28,24.25,1418
mk,description,,,0,0.0,1418
mk,package stats,,,0.28,5.3,1418
mk,name,type,desktop,7.19,25.82,835
mk,summary,type,desktop,10.66,30.86,835
mk,description,type,desktop,0,0.0,835
mk,package stats,type,desktop,0.48,6.9,835
ml,name,,,9.45,29.25,1418
ml,summary,,,8.46,27.83,1418
ml,description,,,0.56,7.49,1418
ml,package stats,,,0.35,5.93,1418
ml,name,type,desktop,14.13,34.83,835
ml,summary,type,desktop,14.25,34.96,835
ml,description,type,desktop,0.96,9.74,835
ml,package stats,type,desktop,0.6,7.72,835
ml_IN,name,,,0,0.0,1418
ml_IN,summary,,,0.07,2.65,1418
ml_IN,description,,,0,0.0,1418
ml_IN,package stats,,,0,0.0,1418
ml_IN,name,type,desktop,0,0.0,835
ml_IN,summary,type,desktop,0.12,3.46,835
ml_IN,description,type,desktop,0,0.0,835
ml_IN,package stats,type,desktop,0,0.0,835
mn,name,,,2.68,16.15,1418
mn,summary,,,1.55,12.36,1418
mn,description,,,0,0.0,1418
mn,package stats,,,0.07,2.65,1418
mn,name,type,desktop,3.95,19.48,835
mn,summary,type,desktop,2.63,16.02,835
mn,description,type,desktop,0,0.0,835
mn,package stats,type,desktop,0.12,3.46,835
mn_MN,name,,,0,0.0,1418
mn_MN,summary,,,0.07,2.65,1418
mn_MN,description,,,0,0.0,1418
mn_MN,package stats,,,0,0.0,1418
mn_MN,name,type,desktop,0,0.0,835
mn_MN,summary,type,desktop,0.12,3.46,835
mn_MN,description,type,desktop,0,0.0,835
mn_MN,package stats,type,desktop,0,0.0,835
mni,name,,,0.21,4.59,1418
mni,summary,,,0.28,5.3,1418
mni,description,,,0.07,2.65,1418
mni,package stats,,,0,0.0,1418
mni,name,type,desktop,0.36,5.98,835
mni,summary,type,desktop,0.48,6.9,835
mni,description,type,desktop,0.12,3.46,835
mni,package stats,type,desktop,0,0.0,835
mni@beng,name,,,0.07,2.65,1418
mni@beng,summary,,,0.07,2.65,1418
mni@beng,description,,,0,0.0,1418
mni@beng,package stats,,,0,0.0,1418
mni@beng,name,type,desktop,0.12,3.46,835
mni@beng,summary,type,desktop,0.12,3.46,835
mni@beng,description,type,desktop,0,0.0,835
mni@beng,package stats,type,desktop,0,0.0,835
mni@bengali,name,,,0,0.0,1418
mni@bengali,summary,,,0.07,2.65,1418
mni@bengali,description,,,0.07,2.65,1418
mni@bengali,package stats,,,0,0.0,1418
mni@bengali,name,type,desktop,0,0.0,835
mni@bengali,summary,type,desktop,0.12,3.46,835
mni@bengali,description,type,desktop,0.12,3.46,835
mni@bengali,package stats,type,desktop,0,0.0,835
mni@meiteimayek,name,,,0.07,2.65,1418
mni@meiteimayek,summary,,,0.07,2.65,1418
mni@meiteimayek,description,,,0,0.0,1418
mni@meiteimayek,package stats,,,0,0.0,1418
mni@meiteimayek,name,type,desktop,0.12,3.46,835
mni@meiteimayek,summary,type,desktop,0.12,3.46,835
mni@meiteimayek,description,type,desktop,0,0.0,835
mni@meiteimayek,package stats,type,desktop,0,0.0,835
mnk,name,,,0.07,2.65,1418
mnk,summary,,,0,0.0,1418
mnk,description,,,0,0.0,1418
mnk,package stats,,,0,0.0,1418
mnk,name,type,desktop,0.12,3.46,835
mnk,summary,type,desktop,0,0.0,835
mnk,description,type,desktop,0,0.0,835
mnk,package stats,type,desktop,0,0.0,835
mr,name,,,12.06,32.57,1418
mr,summary,,,10.37,30.48,1418
mr,description,,,2.05,14.15,1418
mr,package stats,,,1.34,11.5,1418
mr,name,type,desktop,19.04,39.26,835
mr,summary,type,desktop,16.17,36.82,835
mr,description,type,desktop,3.47,18.31,835
mr,package stats,type,desktop,2.28,14.91,835
ms,name,,,4.65,21.07,1418
ms,summary,,,5.71,23.21,1418
ms,description,,,1.9,13.67,1418
ms,package stats,,,1.97,13.91,1418
ms,name,type,desktop,7.31,26.02,835
ms,summary,type,desktop,9.7,29.6,835
ms,description,type,desktop,3.23,17.69,835
ms,package stats,type,desktop,3.35,18.0,835
ms_MY,name,,,0,0.0,1418
ms_MY,summary,,,0.07,2.65,1418
ms_MY,description,,,0,0.0,1418
ms_MY,package stats,,,0.07,2.65,1418
ms_MY,name,type,desktop,0,0.0,835
ms_MY,summary,type,desktop,0.12,3.46,835
ms_MY,description,type,desktop,0,0.0,835
ms_MY,package stats,type,desktop,0.12,3.46,835
my,name,,,1.2,10.88,1418
my,summary,,,0.63,7.94,1418
my,description,,,0.07,2.65,1418
my,package stats,,,0.14,3.75,1418
my,name,type,desktop,1.56,12.38,835
my,summary,type,desktop,1.08,10.33,835
my,description,type,desktop,0.12,3.46,835
my,package stats,type,desktop,0.24,4.89,835
my_MM,name,,,0.07,2.65,1418
my_MM,summary,,,0,0.0,1418
my_MM,description,,,0,0.0,1418
my_MM,package stats,,,0,0.0,1418
my_MM,name,type,desktop,0.12,3.46,835
my_MM,summary,type,desktop,0,0.0,835
my_MM,description,type,desktop,0,0.0,835
my_MM,package stats,type,desktop,0,0.0,835
nah,name,,,0,0.0,1418
nah,summary,,,0.07,2.65,1418
nah,description,,,0,0.0,1418
nah,package stats,,,0,0.0,1418
nah,name,type,desktop,0,0.0,835
nah,summary,type,desktop,0.12,3.46,835
nah,description,type,desktop,0,0.0,835
nah,package stats,type,desktop,0,0.0,835
nap,name,,,0,0.0,1418
nap,summary,,,0.07,2.65,1418
nap,description,,,0,0.0,1418
nap,package stats,,,0,0.0,1418
nap,name,type,desktop,0,0.0,835
nap,summary,type,desktop,0.12,3.46,835
nap,description,type,desktop,0,0.0,835
nap,package stats,type,desktop,0,0.0,835
nb,name,,,9.45,29.25,1418
nb,summary,,,18.76,39.04,1418
nb,description,,,8.25,27.51,1418
nb,package stats,,,4.3,20.29,1418
nb,name,type,desktop,14.25,34.96,835
nb,summary,type,desktop,29.46,45.59,835
nb,description,type,desktop,14.01,34.71,835
nb,package stats,type,desktop,5.39,22.58,835
nb_NO,name,,,0.14,3.75,1418
nb_NO,summary,,,0.21,4.59,1418
nb_NO,description,,,0,0.0,1418
nb_NO,package stats,,,0.07,2.65,1418
nb_NO,name,type,desktop,0.24,4.89,835
nb_NO,summary,type,desktop,0.36,5.98,835
nb_NO,description,type,desktop,0,0.0,835
nb_NO,package stats,type,desktop,0.12,3.46,835
nds,name,,,2.75,16.35,1418
nds,summary,,,5.85,23.47,1418
nds,description,,,2.68,16.15,1418
nds,package stats,,,0.07,2.65,1418
nds,name,type,desktop,3.71,18.91,835
nds,summary,type,desktop,9.34,29.1,835
nds,description,type,desktop,4.55,20.84,835
nds,package stats,type,desktop,0.12,3.46,835
ne,name,,,9.03,28.66,1418
ne,summary,,,6.42,24.51,1418
ne,description,,,0.35,5.93,1418
ne,package stats,,,0.14,3.75,1418
ne,name,type,desktop,14.85,35.56,835
ne,summary,type,desktop,10.78,31.01,835
ne,description,type,desktop,0.6,7.72,835
ne,package stats,type,desktop,0.24,4.89,835
ne_NP,name,,,0,0.0,1418
ne_NP,summary,,,0.07,2.65,1418
ne_NP,description,,,0,0.0,1418
ne_NP,package stats,,,0,0.0,1418
ne_NP,name,type,desktop,0,0.0,835
ne_NP,summary,type,desktop,0.12,3.46,835
ne_NP,description,type,desktop,0,0.0,835
ne_NP,package stats,type,desktop,0,0.0,835
nl,name,,,10.3,30.39,1418
nl,summary,,,24.4,42.95,1418
nl,description,,,13.33,33.99,1418
nl,package stats,,,7.62,26.53,1418
nl,name,type,desktop,15.45,36.14,835
nl,summary,type,desktop,38.44,48.65,835
nl,description,type,desktop,22.63,41.85,835
nl,package stats,type,desktop,12.69,33.29,835
nl_BE,name,,,0,0.0,1418
nl_BE,summary,,,0.14,3.75,1418
nl_BE,description,,,0.07,2.65,1418
nl_BE,package stats,,,0.07,2.65,1418
nl_BE,name,type,desktop,0,0.0,835
nl_BE,summary,type,desktop,0.24,4.89,835
nl_BE,description,type,desktop,0.12,3.46,835
nl_BE,package stats,type,desktop,0.12,3.46,835
nl_NL,name,,,0.14,3.75,1418
nl_NL,summary,,,0.28,5.3,1418
nl_NL,description,,,0,0.0,1418
nl_NL,package stats,,,0.07,2.65,1418
nl_NL,name,type,desktop,0.24,4.89,835
nl_NL,summary,type,desktop,0.48,6.9,835
nl_NL,description,type,desktop,0,0.0,835
nl_NL,package stats,type,desktop,0.12,3.46,835
nn,name,,,5.22,22.24,1418
nn,summary,,,12.76,33.37,1418
nn,description,,,3.31,17.9,1418
nn,package stats,,,0.49,7.01,1418
nn,name,type,desktop,6.95,25.42,835
nn,summary,type,desktop,20.0,40.0,835
nn,description,type,desktop,5.63,23.05,835
nn,package stats,type,desktop,0.84,9.12,835
nn_NO,name,,,0.14,3.75,1418
nn_NO,summary,,,0.21,4.59,1418
nn_NO,description,,,0,0.0,1418
nn_NO,package stats,,,0.07,2.65,1418
nn_NO,name,type,desktop,0.24,4.89,835
nn_NO,summary,type,desktop,0.36,5.98,835
nn_NO,description,type,desktop,0,0.0,835
nn_NO,package stats,type,desktop,0.12,3.46,835
no,name,,,0.21,4.59,1418
no,summary,,,0.56,7.49,1418
no,description,,,0,0.0,1418
no,package stats,,,0,0.0,1418
no,name,type,desktop,0.36,5.98,835
no,summary,type,desktop,0.96,9.74,835
no,description,type,desktop,0,0.0,835
no,package stats,type,desktop,0,0.0,835
no_NY,name,,,0,0.0,1418
no_NY,summary,,,0.07,2.65,1418
no_NY,description,,,0,0.0,1418
no_NY,package stats,,,0,0.0,1418
no_NY,name,type,desktop,0,0.0,835
no_NY,summary,type,desktop,0.12,3.46,835
no_NY,description,type,desktop,0,0.0,835
no_NY,package stats,type,desktop,0,0.0,835
nqo,name,,,0.07,2.65,1418
nqo,summary,,,0.07,2.65,1418
