project,type,url,name,summary,description,package stats
freedoom,desktop,http://freedoom.github.io/,0,0,0,0
freedoom2,desktop,http://freedoom.github.io/,0,0,0,0
freedroidrpg,desktop,http://www.freedroid.org/,0,0,0,0
freedv,desktop,http://freedv.org,0,0,0,0
freemedforms-emr,desktop,http://freemedforms.com/en/start,0,0,0,0
freeorion,desktop,http://www.freeorion.org,0,0,0,0
freerouting,desktop,https://freerouting.org/,0,0,0,0
gnome-shell-extension-freon,shell-extension,https://github.com/UshakovVasilii/gnome-shell-extension-freon,0,0,0,0
fritzing,desktop,http://www.fritzing.org,0,0,0,0
frozen-bubble,desktop,http://www.frozen-bubble.org/,0,0,0,0
fuelmanager,desktop,http://fuelmanager.sourceforge.net,0,0,0,0
funguloids,desktop,http://funguloids.sourceforge.net,0,0,0,0
fusion-icon,desktop,https://github.com/compiz-reloaded/fusion-icon,0,0,0,0
fwknop-gui,desktop,https://incomsystems.biz/fwknop-gui,0,0,0,0
galculator,desktop,http://galculator.sf.net,0,0,0,0
gambas3-ide,desktop,http://gambas.sourceforge.net/,0,0,0,0
gap,desktop,http://www.gap-system.org/,0,0,0,0
gargi-fonts,font,http://savannah.nongnu.org/projects/gargi/,0,0,0,0
gaupol,desktop,https://otsaloma.io/gaupol/,0,0,0,0
gchem3d,desktop,http://gchemutils.nongnu.org,0,0,0,0
gchemcalc,desktop,http://gchemutils.nongnu.org,0,0,0,0
gchempaint,desktop,http://gchemutils.nongnu.org,0,0,0,0
gchemtable,desktop,http://gchemutils.nongnu.org,0,0,0,0
gcompris-administration,addon,http://gcompris.net/,0,0,0,0
gcompris,desktop,http://gcompris.net/,0,0,0,0
gcrystal,desktop,http://gchemutils.nongnu.org,0,0,0,0
libgda-tools,desktop,http://www.gnome-db.org/GdaBrowser,0,0,0,0
gdesklets,desktop,https://launchpad.net/gdesklets,0,0,0,0
gdouros-aegean-fonts,font,http://users.teilar.gr/~g1951d/,0,0,0,0
gdouros-aegyptus-fonts,font,http://users.teilar.gr/~g1951d/,0,0,0,0
gdouros-akkadian-fonts,font,http://users.teilar.gr/~g1951d/,0,0,0,0
gdouros-alexander-fonts,font,http://users.teilar.gr/~g1951d/Textfonts.htm,0,0,0,0
gdouros-anaktoria-fonts,font,http://users.teilar.gr/~g1951d/Textfonts.htm,0,0,0,0
gdouros-analecta-fonts,font,http://users.teilar.gr/~g1951d/,0,0,0,0
gdouros-aroania-fonts,font,http://users.teilar.gr/~g1951d/Textfonts.htm,0,0,0,0
gdouros-asea-fonts,font,http://users.teilar.gr/~g1951d/Textfonts.htm,0,0,0,0
gdouros-avdira-fonts,font,http://users.teilar.gr/~g1951d/Textfonts.htm,0,0,0,0
gdouros-musica-fonts,font,http://users.teilar.gr/~g1951d/,0,0,0,0
gdouros-symbola-fonts,font,http://users.teilar.gr/~g1951d/,0,0,0,0.01
geany,desktop,http://www.geany.org/,0,0,0,0
gedit-plugin-smartspaces,addon,https://wiki.gnome.org/Apps/Gedit/ShippedPlugins,0,0,0,0
gedit-code-assistance,addon,https://wiki.gnome.org/Projects/CodeAssistance,0,0,0,0
geeqie,desktop,http://geeqie.sourceforge.net/,0,0,0,0
geomorph,desktop,http://geomorph.sourceforge.net/,0,0,0,0
gfs-ambrosia-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces_majuscules.html,0,0,0,0
gfs-artemisia-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces20th.html,0,0,0,0
gfs-baskerville-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces18th.html,0,0,0,0
gfs-bodoni-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces20th.html,0,0,0,0
gfs-bodoni-classic-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces18th.html,0,0,0,0
gfs-complutum-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces16th.html,0,0,0,0
gfs-decker-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces19th.html,0,0,0,0
gfs-didot-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces20th.html,0,0,0,0
gfs-didot-classic-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces19th.html,0,0,0,0
gfs-eustace-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces_majuscules.html,0,0,0,0
gfs-fleischman-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces_majuscules.html,0,0,0,0
gfs-garaldus-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces_majuscules.html,0,0,0,0
gfs-gazis-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces18th.html,0,0,0,0
gfs-goschen-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces19th.html,0,0,0,0
gfs-ignacio-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces_majuscules.html,0,0,0,0
gfs-jackson-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces_majuscules.html,0,0,0,0
gfs-neohellenic-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces20th.html,0,0,0,0
gfs-nicefore-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces_majuscules.html,0,0,0,0
gfs-olga-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces20th.html,0,0,0,0
gfs-philostratos-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces19th.html,0,0,0,0
gfs-theokritos-fonts,font,http://www.greekfontsociety.gr/pages/en_typefaces20th.html,0,0,0,0
ghex,desktop,https://wiki.gnome.org/Apps/Ghex,0,0,0,0
ghostwriter,desktop,http://wereturtle.github.io/ghostwriter/,0,0,0,0
gimagereader-gtk,desktop,https://github.com/manisandro/gImageReader,0,0,0,0
gimagereader-qt,desktop,https://github.com/manisandro/gImageReader,0,0,0,0
git-cola,desktop,https://git-cola.github.io/,0,0,0,0
git-cola,desktop,http://git-cola.github.io,0,0,0,0
gitg,desktop,https://wiki.gnome.org/Apps/Gitg,0,0,0,0
gjots2,desktop,http://sourceforge.net/projects/gjots2,0,0,0,0
gkrellm-sun,addon,http://gkrellsun.sourceforge.net/,0,0,0,0
glabels,desktop,http://glabels.org/,0,0,0,0
glade3,desktop,http://glade.gnome.org/,0,0,0,0
glade,desktop,http://glade.gnome.org/,0,0,0,0
glaxium,desktop,http://xhosxe.free.fr/glaxium/,0,0,0,0
glmark2,desktop,https://launchpad.net/glmark2,0,0,0,0
glob2,desktop,http://globulation2.org/,0,0,0,0
glom,desktop,http://www.glom.org/,0,0,0,0
gmpc,desktop,http://gmpclient.org/,0,0,0,0
gnofract4d,desktop,http://gnofract4d.sourceforge.net/,0,0,0,0
gnome-abrt,desktop,https://github.com/abrt/gnome-abrt,0,0,0,0
gnome-commander,desktop,http://gcmd.github.io/index.html,0,0,0,0
gnome-control-center,desktop,http://www.gnome.org,0,0,0,0
ekiga,desktop,http://www.ekiga.org/,0,0,0,0
gkrellm,desktop,https://billw2.github.io/gkrellm/gkrellm.html,0,0,0,0
gnome-gmail,desktop,https://davesteele.github.io/gnome-gmail/,0,0,0,0
gnome-nettool,desktop,http://projects.gnome.org/gnome-network/,0,0,0,0
gnome-password-generator,desktop,https://github.com/Jenselme/gnome-password-generator,0,0,0,0
gnome-phone-manager,desktop,https://live.gnome.org/PhoneManager/,0,0,0,0
gnome-search-tool,desktop,https://git.gnome.org/browse/gnome-search-tool/,0,0,0,0
gnome-subtitles,desktop,http://gnomesubtitles.org,0,0,0,0
gnome-system-log,desktop,https://git.gnome.org/browse/gnome-system-log/,0,0,0,0
gnome-system-monitor,desktop,https://wiki.gnome.org/Apps/SystemMonitor,0,0,0,0
gnote,desktop,https://wiki.gnome.org/Gnote,0,0,0,0
gns3-gui,desktop,http://gns3.com/,0,0,0,0
gnu-free-fonts-common,font,http://www.gnu.org/software/freefont/,0,0,0,0.01
gnumeric,desktop,http://www.gnumeric.org/,0,0,0,0
gobby05,desktop,http://gobby.0x539.de/,0,0,0,0
godot,desktop,https://godotengine.org,0,0,0,0
gogui,desktop,http://gogui.sourceforge.net/,0,0,0,0
goldendict,desktop,http://goldendict.org/,0,0,0,0
gonvert,desktop,http://unihedron.com/projects/gonvert/,0,0,0,0
google-croscore-cousine-fonts,font,,0,0,0,0.01
google-crosextra-caladea-fonts,font,http://code.google.com/p/chromium/issues/detail?id=168879,0,0,0,0
google-crosextra-carlito-fonts,font,http://code.google.com/p/chromium/issues/detail?id=280557,0,0,0,0.01
google-droid-kufi-fonts,font,https://android.googlesource.com/,0,0,0,0
google-droid-sans-fonts,font,https://android.googlesource.com/,0,0,0,0.01
google-droid-sans-mono-fonts,font,https://android.googlesource.com/,0,0,0,0.01
google-droid-serif-fonts,font,https://android.googlesource.com/,0,0,0,0.01
google-noto-emoji-color-fonts,font,https://code.google.com/p/noto,0,0,0,0.01
google-roboto-condensed-fonts,font,https://www.google.com/fonts/specimen/Roboto,0,0,0,0.01
google-roboto-slab-fonts,font,https://www.google.com/fonts/specimen/Roboto+Slab,0,0,0,0.01
gourmet,desktop,http://thinkle.github.io/gourmet/,0,0,0,0
gparted,desktop,https://gparted.org,0,0,0,0
gphotoframe,desktop,https://code.google.com/p/gphotoframe/,0,0,0,0
gpick,desktop,http://www.gpick.org,0,0,0,0
gpodder,desktop,http://gpodder.org/,0,0,0,0
gpredict,desktop,http://gpredict.oz9aec.net,0,0,0,0
gpsim,desktop,http://gpsim.sourceforge.net,0,0,0,0
gpxsee,desktop,http://www.gpxsee.org,0,0,0,0
gqrx,desktop,http://gqrx.dk/,0,0,0,0
gramps,desktop,https://gramps-project.org/,0,0,0,0
gravity-beams-and-evaporating-stars,desktop,https://github.com/dextero/LD30,0,0,0,0
gretl,desktop,http://gretl.sourceforge.net/,0,0,0,0
mrpt-gridmap-navigation,desktop,http://www.mrpt.org/,0,0,0,0
grimmer-proggy-squaresz-fonts,font,http://upperbounds.net/,0,0,0,0
grimmer-proggy-tinysz-fonts,font,http://upperbounds.net/,0,0,0,0
grisbi,desktop,http://grisbi.org/,0,0,0,0
groovy,desktop,http://groovy-lang.org/,0,0,0,0
gscan2pdf,desktop,http://gscan2pdf.sourceforge.net/,0,0,0,0
gnome-shell-extension-gsconnect,shell-extension,https://github.com/andyholmes/gnome-shell-extension-gsconnect/wiki,0,0,0,0
gsmartcontrol,desktop,https://gsmartcontrol.sourceforge.io,0,0,0,0
gspectrum,desktop,http://gchemutils.nongnu.org,0,0,0,0
gstreamer1-plugins-bad-free,codec,http://gstreamer.freedesktop.org/,0,0,0,0
gstreamer1-plugins-base,codec,http://gstreamer.freedesktop.org/,0,0,0,0
gstreamer-plugins-espeak,codec,http://gstreamer.freedesktop.org/,0,0,0,0
gstreamer1-plugins-good,codec,http://gstreamer.freedesktop.org/,0,0,0,0
gstreamer1-plugin-openh264,codec,http://gstreamer.freedesktop.org/,0,0,0,0
gstreamer1-plugins-ugly-free,codec,http://gstreamer.freedesktop.org/,0,0,0,0
gtick,desktop,http://www.antcom.de/gtick/,0,0,0,0
gtimelog,desktop,https://gtimelog.org/,0,0,0,0
lshw-gui,desktop,http://www.ezix.org/project/wiki/HardwareLiSter,0,0,0,0
gtkhash,desktop,https://github.com/tristanheaven/gtkhash,0,0,0,0
gtkwave,desktop,http://gtkwave.sourceforge.net/,0,0,0,0
guayadeque,desktop,http://guayadeque.org/,0,0,0,0
gubbi-fonts,font,https://github.com/aravindavk/Gubbi,0,0,0,0
gucharmap,desktop,https://wiki.gnome.org/Apps/Gucharmap,0,0,0,0
guitone,desktop,https://guitone.thomaskeller.biz/,0,0,0,0
vim-X11,desktop,http://www.vim.org/,0,0,0,0
gweled,desktop,http://launchpad.net/gweled,0,0,0,0
gwget,desktop,http://gnome.org/projects/gwget,0,0,0,0
hamster-time-tracker,desktop,http://projecthamster.wordpress.com/,0,0,0,0
hanazono-fonts,font,http://fonts.jp/hanazono/,0,0,0,0.01
ibus-handwrite-ja,inputmethod,http://code.google.com/p/ibus-handwrite/,0,0,0,0
ibus-handwrite-zh_CN,inputmethod,http://code.google.com/p/ibus-handwrite/,0,0,0,0
ibus-hangul,inputmethod,http://code.google.com/p/ibus/,0,0,0,0
hatari,desktop,http://hatari.tuxfamily.org/,0,0,0,0
haxima,desktop,http://myweb.cableone.net/gmcnutt/nazghul.html,0,0,0,0
hdfview,desktop,https://support.hdfgroup.org/products/java/,0,0,0,0
hedgewars,desktop,https://hedgewars.org/,0,0,0,0
heimdall-frontend,desktop,http://glassechidna.com.au/heimdall/,0,0,0,0
hercstudio,desktop,http://www.jacobdekel.com/hercstudio,0,0,0,0
vavoom-heretic-shareware,desktop,https://en.wikipedia.org/wiki/Heretic_%28video_game%29,0,0,0,0
vavoom-hexen-demo,desktop,https://en.wikipedia.org/wiki/Hexen:_Beyond_Heretic,0,0,0,0
hexglass,desktop,http://code.google.com/p/hexglass,0,0,0,0
hiran-perizia-fonts,font,http://hiran.in/blog/thanks-perizia-is-now-a-font,0,0,0,0
gnome-shell-extension-historymanager-prefix-search,shell-extension,https://github.com/sustmi/gnome-shell-extension-historymanager-prefix-search,0,0,0,0
homebank,desktop,http://homebank.free.fr,0,0,0,0
hugin,desktop,http://hugin.sourceforge.net/,0,0,0,0
hydrogen,desktop,http://www.hydrogen-music.org/,0,0,0,0
hyperrogue,desktop,http://www.roguetemple.com/z/hyper/,0,0,0,0
iapetal,desktop,http://iapetal.sourceforge.net,0,0,0,0
ibus-anthy-python,inputmethod,https://github.com/ibus/ibus/wiki,0,0,0,0
gnome-shell-extension-ibus-font,shell-extension,https://pwu.fedorapeople.org/ibus/ibus-font-setting,0,0,0,0
icecat,desktop,http://www.gnu.org/software/gnuzilla/,0,0,0,0
python3-idle,desktop,https://docs.python.org/3/library/idle.html,0,0,0,0
python3-iep,desktop,http://iep-project.org,0,0,0,0
ignuit,desktop,http://homepages.ihug.co.nz/~trmusson/programs.html#ignuit,0,0,0,0
dino,desktop,https://dino.im,0,0,0,0
srain,desktop,https://srain.im/,0,0,0,0
impallari-raleway-fonts,font,https://github.com/impallari/Raleway,0,0,0,0
indistarter,desktop,https://sourceforge.net/projects/indistarter/,0,0,0,0
colobot,generic,https://colobot.info/,0,0,0,0
inkscape-table,addon,http://sourceforge.net/projects/inkscape-tables/,0,0,0,0
inkscape,desktop,http://inkscape.org/,0,0,0,0
ibus-input-pad,inputmethod,https://github.com/fujiwarat/input-pad/wiki,0,0,0,0
elementary-calculator,desktop,https://elementary.io/,0,0,0,0
elementary-capnet-assist,desktop,https://elementary.io/,0,0,0,0
elementary-code,desktop,http://elementary.io/,0,0,0,0
elementary-files,desktop,http://elementary.io/,0,0,0,0
elementary-music,desktop,https://elementary.io/,0,0,0,0
elementary-screenshot-tool,desktop,http://elementary.io/,0,0,0,0
switchboard,desktop,https://elementary.io/,0,0,0,0
switchboard-plug-notifications,addon,https://elementary.io,0,0,0,0
switchboard-plug-applications,addon,https://elementary.io,0,0,0,0
switchboard-plug-bluetooth,addon,https://elementary.io,0,0,0,0
switchboard-plug-display,addon,https://elementary.io,0,0,0,0
switchboard-plug-keyboard,addon,https://elementary.io,0,0,0,0
switchboard-plug-mouse-touchpad,addon,https://elementary.io,0,0,0,0
switchboard-plug-pantheon-shell,addon,https://elementary.io,0,0,0,0
elementary-terminal,desktop,https://elementary.io/,0,0,0,0
hexchat,desktop,http://hexchat.github.io,0,0,0,0
quodlibet,desktop,https://quodlibet.readthedocs.org,0,0,0,0
wxMaxima,desktop,https://wxMaxima-developers.github.io/wxmaxima/,0,0,0,0
lohit-assamese-fonts,font,https://pagure.io/lohit,0,0,0,0
lohit-bengali-fonts,font,https://pagure.io/lohit,0,0,0,0
lohit-devanagari-fonts,font,https://pagure.io/lohit,0,0,0,0
lohit-gujarati-fonts,font,https://pagure.io/lohit,0,0,0,0
lohit-gurmukhi-fonts,font,https://pagure.io/lohit,0,0,0,0
lohit-kannada-fonts,font,https://pagure.io/lohit,0,0,0,0
lohit-malayalam-fonts,font,https://pagure.io/lohit,0,0,0,0
lohit-marathi-fonts,font,https://pagure.io/lohit,0,0,0,0
lohit-nepali-fonts,font,https://pagure.io/lohit,0,0,0,0
lohit-odia-fonts,font,https://pagure.io/lohit,0,0,0,0
lohit-tamil-fonts,font,https://pagure.io/lohit,0,0,0,0
lohit-telugu-fonts,font,https://pagure.io/lohit,0,0,0,0
octave-signal,addon,https://octave.sourceforge.io/signal/,0,0,0,0
iok,desktop,http://iok.sourceforge.net,0,0,0,0
gnome-shell-extension-iok,shell-extension,https://github.com/pnemade/gnome-shell-extension-iok,0,0,0,0
ipa-ex-gothic-fonts,font,http://ossipedia.ipa.go.jp/ipafont/,0,0,0,0
ipa-ex-mincho-fonts,font,http://ossipedia.ipa.go.jp/ipafont/,0,0,0,0
ipa-gothic-fonts,font,http://ossipedia.ipa.go.jp/ipafont/,0,0,0,0
ipa-mincho-fonts,font,http://ossipedia.ipa.go.jp/ipafont/,0,0,0,0
ibus-table-latin,inputmethod,https://github.com/mike-fabian/ibus-table-others,0,0,0,0
iyfct,desktop,https://github.com/SimonLarsen/iyfct,0,0,0,0
icedtea-web,desktop,http://icedtea.classpath.org/wiki/IcedTea-Web,0,0,0,0
jaxodraw,desktop,http://jaxodraw.sourceforge.net/,0,0,0,0
why-jessie,desktop,http://krakatoa.lri.fr/,0,0,0,0
jomolhari-fonts,font,https://sites.google.com/site/chrisfynn2/home/fonts/jomolhari,0,0,0,0
jpanoramamaker,desktop,http://jpanoramamaker.wz.cz/,0,0,0,0
julietaula-montserrat-fonts,font,https://github.com/JulietaUla/Montserrat/,0,0,0,0.01
julietaula-montserrat-alternates-fonts,font,https://github.com/JulietaUla/Montserrat/,0,0,0,0.01
jumpnbump,desktop,https://gitlab.com/LibreGames/jumpnbump,0,0,0,0
k3d,desktop,http://www.k-3d.org/,0,0,0,0
kacst-art-fonts,font,http://old.arabeyes.org/resources.php,0,0,0,0
kalapi-fonts,font,https://github.com/gujaratilexicon,0,0,0,0
kanjistrokeorders-fonts,font,http://sites.google.com/site/nihilistorguk/,0,0,0,0
kanyremote,desktop,http://anyremote.sourceforge.net,0,0,0,0
kapow,desktop,https://gottcode.org/kapow/,0,0,0,0
kdocker,desktop,https://github.com/user-none/KDocker,0,0,0,0
keepass,desktop,http://keepass.info/,0,0,0,0
khmeros-base-fonts,font,http://www.khmeros.info/,0,0,0,0
kicad,desktop,http://kicad-pcb.org/,0,0,0,0
mrpt-stereo-camera-calibration,desktop,http://www.mrpt.org/,0,0,0,0
ibus-kkc,inputmethod,https://bitbucket.org/libkkc/libkkc/,0,0,0,0
klavaro,desktop,http://klavaro.sourceforge.net/,0,0,0,0
krb5-auth-dialog,desktop,https://honk.sigxcpu.org/piki/projects/krb5-auth-dialog/,0,0,0,0
ktikz,desktop,https://github.com/fhackenberger/ktikz,0,0,0,0
kurdit-unikurd-web-fonts,font,http://www.kurditgroup.org/node/1337,0,0,0,0
laby,desktop,https://sgimenez.github.io/laby/,0,0,0,0
labyrinth,desktop,https://github.com/labyrinth-team/labyrinth,0,0,0,0
lato-fonts,font,http://www.latofonts.com/,0,0,0,0.01
gnome-shell-extension-launch-new-instance,shell-extension,https://gitlab.gnome.org/GNOME/gnome-shell-extensions,0,0,0,0
lbrickbuster2,desktop,http://lgames.sourceforge.net/index.php?project=LBreakout2,0,0,0,0
levien-inconsolata-fonts,font,http://www.levien.com/type/myfonts/inconsolata.html,0,0,0,0
levien-museum-fonts,font,http://levien.com/type/myfonts/museum.html,0,0,0,0
liberation-fonts-common,font,https://github.com/liberationfonts/liberation-fonts,0,0,0,0.01
linux-libertine-fonts,font,http://linuxlibertine.sf.net,0,0,0,0.01
ibus-libpinyin,inputmethod,https://github.com/libpinyin/ibus-libpinyin,0,0,0,0
librecad,desktop,http://librecad.org/,0,0,0,0
libreoffice-base,desktop,http://www.libreoffice.org/discover/base/,0,0,0,0
libreoffice-calc,desktop,http://www.libreoffice.org/discover/calc/,0,0,0,0
libreoffice-draw,desktop,http://www.libreoffice.org/discover/draw/,0,0,0,0
libreoffice-impress,desktop,http://www.libreoffice.org/discover/impress/,0,0,0,0
libreoffice-writer,desktop,http://www.libreoffice.org/discover/writer/,0,0,0,0
ibus-libzhuyin,inputmethod,https://github.com/libzhuyin/ibus-libzhuyin,0,0,0,0
lincity-ng,desktop,http://sourceforge.net/projects/lincity-ng.berlios/,0,0,0,0
linsim,desktop,http://www.w1hkj.com,0,0,0,0
logisim,desktop,http://www.cburch.com/logisim/,0,0,0,0
lordsawar,desktop,http://www.lordsawar.com,0,0,0,0
lpf,desktop,https://github.com/leamas/lpf,0,0,0,0
lugaru,desktop,https://osslugaru.gitlab.io/,0,0,0,0
luminance-hdr,desktop,http://qtpfsgui.sourceforge.net/,0,0,0,0
openav-luppp,desktop,http://openavproductions.com/luppp,0,0,0,0
lv2-amsynth-plugin,addon,http://amsynth.github.io/,0,0,0,0
lxmusic,desktop,http://lxde.org,0,0,0,0
lyx-fonts,font,http://www.lyx.org/,0,0,0,0
lyx-common,desktop,http://www.lyx.org,0,0,0,0
ibus-m17n,inputmethod,https://github.com/ibus/ibus-m17n,0,0,0,0
magicor,desktop,http://magicor.sourceforge.net/index.shtml,0,0,0,0
mailnag,desktop,https://www.github.com/pulb/mailnag/,0,0,0,0
manaplus,desktop,http://manaplus.org/,0,0,0,0
manchu-fonts,font,http://sourceforge.net/projects/manchufont/":,0,0,0,0
marsshooter,desktop,http://www.marsshooter.org/,0,0,0,0
mate-calc,desktop,http://www.mate-desktop.org,0,0,0,0
mate-dictionary,desktop,http://www.mate-desktop.org,0,0,0,0
mate-disk-usage-analyzer,desktop,http://www.mate-desktop.org,0,0,0,0
mate-screenshot,desktop,http://www.mate-desktop.org,0,0,0,0
mate-search-tool,desktop,http://www.mate-desktop.org,0,0,0,0
mate-system-monitor,desktop,http://www.mate-desktop.org,0,0,0,0
mate-terminal,desktop,http://www.mate-desktop.org,0,0,0,0
ibus-table-mathwriter,inputmethod,https://github.com/mike-fabian/ibus-table-others,0,0,0,0
PyMca,desktop,http://pymca.sourceforge.net/,0,0,0,0
mcomix,desktop,http://mcomix.sourceforge.net/,0,0,0,0
mcu8051ide,desktop,http://www.moravia-microsystems.com/mcu-8051-ide/,0,0,0,0
mediaconch-gui,desktop,https://mediaarea.net/MediaConch,0,0,0,0
mediainfo-gui,desktop,https://mediaarea.net/,0,0,0,0
gnome-shell-extension-media-player-indicator,shell-extension,https://github.com/JasonLG1979/gnome-shell-extensions-mediaplayer/,0,0,0,0
mediawriter,desktop,https://github.com/MartinBriza/MediaWriter,0,0,0,0
megaglest-data,desktop,https://megaglest.org,0,0,0,0
megaglest-data,desktop,https://megaglest.org,0,0,0,0
mellowplayer,desktop,https://colinduquesnoy.gitlab.io/MellowPlayer/,0,0,0,0
memaker,desktop,https://launchpad.net/memaker,0,0,0,0
methane,desktop,http://methane.sourceforge.net/,0,0,0,0
mgopen-canonica-fonts,font,http://www.ellak.gr/fonts/mgopen/,0,0,0,0
milkytracker,desktop,http://www.milkytracker.org/,0,0,0,0
mindless,desktop,,0,0,0,0
mirrormagic,desktop,http://www.artsoft.org/mirrormagic/,0,0,0,0
mmapper,desktop,https://github.com/MUME/MMapper,0,0,0,0
modem-manager-gui,desktop,http://linuxonly.ru/page/modem-manager-gui,0,0,0,0
mona-vlgothic-fonts,font,http://monafont.sourceforge.net/,0,0,0,0
monobristol,desktop,http://www.dacr.hu/monobristol/,0,0,0,0
monodevelop,desktop,http://monodevelop.com/,0,0,0,0
moserial,desktop,https://wiki.gnome.org/moserial/,0,0,0,0
motoya-lcedar-fonts,font,http://android.git.kernel.org/?p=platform/frameworks/base.git;a=tree;f=data/fonts,0,0,0,0
motoya-lmaru-fonts,font,http://android.git.kernel.org/?p=platform/frameworks/base.git;a=tree;f=data/fonts,0,0,0,0
xawtv-motv,addon,http://linuxtv.org/wiki/index.php/Xawtv,0,0,0,0
ibus-mozc,inputmethod,https://github.com/google/mozc,0,0,0,0
mozilla-adblockplus,addon,https://adblockplus.org/,0,0,0,0
mozilla-https-everywhere,addon,https://www.eff.org/https-everywhere/,0,0,0,0
mozilla-lightbeam,addon,https://www.mozilla.org/lightbeam/,0,0,0,0
mozilla-noscript,addon,https://noscript.net/,0,0,0,0
icecat,addon,https://requestpolicycontinued.github.io/,0,0,0,0
thunderbird,desktop,http://www.mozilla.org/thunderbird/,0,0,0,0
mozilla-ublock-origin,addon,https://github.com/gorhill/uBlock,0,0,0,0
mplus-1c-fonts,font,http://mplus-fonts.sourceforge.jp/mplus-outline-fonts/index-en.html,0,0,0,0
mplus-1m-fonts,font,http://mplus-fonts.sourceforge.jp/mplus-outline-fonts/index-en.html,0,0,0,0
mplus-1mn-fonts,font,http://mplus-fonts.sourceforge.jp/mplus-outline-fonts/index-en.html,0,0,0,0
mplus-2p-fonts,font,http://mplus-fonts.sourceforge.jp/mplus-outline-fonts/index-en.html,0,0,0,0
mplus-2c-fonts,font,http://mplus-fonts.sourceforge.jp/mplus-outline-fonts/index-en.html,0,0,0,0
mplus-2m-fonts,font,http://mplus-fonts.sourceforge.jp/mplus-outline-fonts/index-en.html,0,0,0,0
mrrescue,desktop,http://tangramgames.dk/games/mrrescue/,0,0,0,0
mscore-fonts,font,http://musescore.org/en,0,0,0,0.01
msimonson-anonymouspro-fonts,font,http://www.ms-studio.com/FontSales/anonymouspro.html,0,0,0,0
mtpaint,desktop,http://mtpaint.sourceforge.net/,0,0,0,0
xawtv-mtt,addon,http://linuxtv.org/wiki/index.php/Xawtv,0,0,0,0
mu,desktop,http://codewith.mu/,0,0,0,0
mumble,desktop,https://wiki.mumble.info,0,0,0,0
muse,desktop,http://muse-sequencer.org/,0,0,0,0
musique,desktop,http://flavio.tordini.org/musique,0,0,0,0
cave9-mutante-fonts,font,http://code.google.com/p/cave9,0,0,0,0
mypaint,desktop,http://mypaint.org/,0,0,0,0
naev,desktop,http://naev.org,0,0,0,0
nafees-tehreer-naskh-fonts,font,http://www.crulp.org/index.htm,0,0,0,0
nafees-web-naskh-fonts,font,http://www.crulp.org/index.htm,0,0,0,0
gnome-shell-extension-native-window-placement,shell-extension,https://gitlab.gnome.org/GNOME/gnome-shell-extensions,0,0,0,0
gtkhash-nautilus,addon,https://github.com/tristanheaven/gtkhash,0,0,0,0
nautilus-image-converter,addon,https://www.bitron.ch/software/nautilus-image-converter.php,0,0,0,0
nautilus-pastebin,addon,https://launchpad.net/nautilus-pastebin/,0,0,0,0
naver-nanum-barun-gothic-fonts,font,http://hangeul.naver.com,0,0,0,0
naver-nanum-gothic-coding-fonts,font,http://dev.naver.com/projects/nanumfont/,0,0,0,0
navilu-fonts,font,https://github.com/aravindavk/Navilu,0,0,0,0
mrpt-navlog-viewer,desktop,http://www.mrpt.org/,0,0,0,0
ncid-client,desktop,http://ncid.sourceforge.net/,0,0,0,0
nemiver,desktop,https://projects.gnome.org/nemiver/,0,0,0,0
lutris,desktop,https://lutris.net,0,0,0,0
poedit,desktop,https://poedit.net,0,0,0,0
kid3-qt,desktop,http://kid3.sourceforge.net/,0,0,0,0
kid3,desktop,http://kid3.sourceforge.net/,0,0,0,0
liferea,desktop,https://lzone.de/liferea/,0,0,0,0
molsketch,desktop,http://molsketch.sourceforge.net/,0,0,0,0
scidavis,desktop,http://scidavis.sourceforge.net/,0,0,0,0
pidgin-sipe,addon,http://sipe.sourceforge.net/,0,0,0,0
libreoffice-writer2latex,addon,http://writer2latex.sourceforge.net/,0,0,0,0
netpanzer,desktop,http://netpanzer.berlios.de,0,0,0,0
gnome-shell-extension-netspeed,shell-extension,https://github.com/hedayaty/NetSpeed,0,0,0,0
NetworkManager-fortisslvpn-gnome,addon,https://wiki.gnome.org/Projects/NetworkManager/VPN,0,0,0,0
