lang,field,filter,filter_value,mean,pstdev,number of packages
kab,description,type,desktop,0.11,3.29,924
kab,package stats,type,desktop,0.32,5.69,924
mai,name,,,3.74,18.98,1603
mai,summary,,,2.81,16.52,1603
mai,description,,,0.06,2.5,1603
mai,package stats,,,0.06,2.5,1603
mai,name,type,desktop,4.55,20.83,924
mai,summary,type,desktop,4.55,20.83,924
mai,description,type,desktop,0,0.0,924
mai,package stats,type,desktop,0.11,3.29,924
he,name,,,13.66,34.34,1603
he,summary,,,18.28,38.65,1603
he,description,,,5.3,22.41,1603
he,package stats,,,2.31,15.02,1603
he,name,type,desktop,14.39,35.1,924
he,summary,type,desktop,23.48,42.39,924
he,description,type,desktop,9.2,28.9,924
he,package stats,type,desktop,2.81,16.54,924
uk_UA,name,,,0,0.0,1603
uk_UA,summary,,,0.12,3.53,1603
uk_UA,description,,,0.12,3.53,1603
uk_UA,package stats,,,0.12,3.53,1603
uk_UA,name,type,desktop,0,0.0,924
uk_UA,summary,type,desktop,0.22,4.65,924
uk_UA,description,type,desktop,0.22,4.65,924
uk_UA,package stats,type,desktop,0,0.0,924
lt,name,,,14.35,35.06,1603
lt,summary,,,22.21,41.56,1603
lt,description,,,9.61,29.47,1603
lt,package stats,,,5.49,22.78,1603
lt,name,type,desktop,13.42,34.09,924
lt,summary,type,desktop,27.49,44.65,924
lt,description,type,desktop,16.67,37.27,924
lt,package stats,type,desktop,8.23,27.47,924
es_AR,name,,,0.44,6.59,1603
es_AR,summary,,,0.37,6.11,1603
es_AR,description,,,0.06,2.5,1603
es_AR,package stats,,,0.06,2.5,1603
es_AR,name,type,desktop,0.76,8.67,924
es_AR,summary,type,desktop,0.65,8.03,924
es_AR,description,type,desktop,0.11,3.29,924
es_AR,package stats,type,desktop,0.11,3.29,924
lv_LV,name,,,0,0.0,1603
lv_LV,summary,,,0.06,2.5,1603
lv_LV,description,,,0,0.0,1603
lv_LV,package stats,,,0,0.0,1603
lv_LV,name,type,desktop,0,0.0,924
lv_LV,summary,type,desktop,0.11,3.29,924
lv_LV,description,type,desktop,0,0.0,924
lv_LV,package stats,type,desktop,0,0.0,924
ru-RU,name,,,0,0.0,1603
ru-RU,summary,,,0.06,2.5,1603
ru-RU,description,,,0,0.0,1603
ru-RU,package stats,,,0,0.0,1603
ru-RU,name,type,desktop,0,0.0,924
ru-RU,summary,type,desktop,0,0.0,924
ru-RU,description,type,desktop,0,0.0,924
ru-RU,package stats,type,desktop,0,0.0,924
gu,name,,,7.24,25.91,1603
gu,summary,,,8.55,27.96,1603
gu,description,,,1.25,11.1,1603
gu,package stats,,,0.25,4.99,1603
gu,name,type,desktop,8.87,28.44,924
gu,summary,type,desktop,12.12,32.64,924
gu,description,type,desktop,2.16,14.55,924
gu,package stats,type,desktop,0.43,6.57,924
or,name,,,5.49,22.78,1603
or,summary,,,5.74,23.26,1603
or,description,,,1.0,9.94,1603
or,package stats,,,0.19,4.32,1603
or,name,type,desktop,6.93,25.39,924
or,summary,type,desktop,8.87,28.44,924
or,description,type,desktop,1.73,13.04,924
or,package stats,type,desktop,0.32,5.69,924
sq,name,,,3.87,19.28,1603
sq,summary,,,4.74,21.25,1603
sq,description,,,0.69,8.26,1603
sq,package stats,,,0.19,4.32,1603
sq,name,type,desktop,5.19,22.19,924
sq,summary,type,desktop,8.12,27.31,924
sq,description,type,desktop,1.19,10.85,924
sq,package stats,type,desktop,0.32,5.69,924
ko_KR,name,,,0.19,4.32,1603
ko_KR,summary,,,0.25,4.99,1603
ko_KR,description,,,0,0.0,1603
ko_KR,package stats,,,0.06,2.5,1603
ko_KR,name,type,desktop,0.32,5.69,924
ko_KR,summary,type,desktop,0.43,6.57,924
ko_KR,description,type,desktop,0,0.0,924
ko_KR,package stats,type,desktop,0.11,3.29,924
nr,name,,,0.06,2.5,1603
nr,summary,,,0.37,6.11,1603
nr,description,,,0,0.0,1603
nr,package stats,,,0,0.0,1603
nr,name,type,desktop,0.11,3.29,924
nr,summary,type,desktop,0.65,8.03,924
nr,description,type,desktop,0,0.0,924
nr,package stats,type,desktop,0,0.0,924
zh_CN,name,,,17.16,37.7,1603
zh_CN,summary,,,27.01,44.4,1603
zh_CN,description,,,7.92,27.01,1603
zh_CN,package stats,,,11.6,32.03,1603
zh_CN,name,type,desktop,17.86,38.3,924
zh_CN,summary,type,desktop,34.85,47.65,924
zh_CN,description,type,desktop,13.53,34.2,924
zh_CN,package stats,type,desktop,16.99,37.56,924
hr_HR,name,,,0,0.0,1603
hr_HR,summary,,,0.06,2.5,1603
hr_HR,description,,,0,0.0,1603
hr_HR,package stats,,,0,0.0,1603
hr_HR,name,type,desktop,0,0.0,924
hr_HR,summary,type,desktop,0.11,3.29,924
hr_HR,description,type,desktop,0,0.0,924
hr_HR,package stats,type,desktop,0,0.0,924
af_ZA,name,,,0.12,3.53,1603
af_ZA,summary,,,0.12,3.53,1603
af_ZA,description,,,0,0.0,1603
af_ZA,package stats,,,0,0.0,1603
af_ZA,name,type,desktop,0.22,4.65,924
af_ZA,summary,type,desktop,0.22,4.65,924
af_ZA,description,type,desktop,0,0.0,924
af_ZA,package stats,type,desktop,0,0.0,924
sr@Latn,name,,,0.25,4.99,1603
sr@Latn,summary,,,0.31,5.58,1603
sr@Latn,description,,,0,0.0,1603
sr@Latn,package stats,,,0,0.0,1603
sr@Latn,name,type,desktop,0.43,6.57,924
sr@Latn,summary,type,desktop,0.54,7.34,924
sr@Latn,description,type,desktop,0,0.0,924
sr@Latn,package stats,type,desktop,0,0.0,924
ast,name,,,4.18,20.01,1603
ast,summary,,,7.05,25.6,1603
ast,description,,,1.5,12.14,1603
ast,package stats,,,1.0,9.94,1603
ast,name,type,desktop,5.95,23.66,924
ast,summary,type,desktop,11.8,32.26,924
ast,description,type,desktop,2.6,15.91,924
ast,package stats,type,desktop,1.62,12.64,924
nah,name,,,0,0.0,1603
nah,summary,,,0.06,2.5,1603
nah,description,,,0,0.0,1603
nah,package stats,,,0,0.0,1603
nah,name,type,desktop,0,0.0,924
nah,summary,type,desktop,0.11,3.29,924
nah,description,type,desktop,0,0.0,924
nah,package stats,type,desktop,0,0.0,924
hi,name,,,10.54,30.71,1603
hi,summary,,,9.42,29.21,1603
hi,description,,,1.81,13.33,1603
hi,package stats,,,0.56,7.47,1603
hi,name,type,desktop,14.72,35.43,924
hi,summary,type,desktop,13.2,33.85,924
hi,description,type,desktop,3.03,17.14,924
hi,package stats,type,desktop,0.97,9.82,924
pa,name,,,17.4,37.92,1603
pa,summary,,,13.6,34.28,1603
pa,description,,,2.93,16.87,1603
pa,package stats,,,1.0,9.94,1603
pa,name,type,desktop,20.89,40.65,924
pa,summary,type,desktop,16.13,36.78,924
pa,description,type,desktop,5.09,21.97,924
pa,package stats,type,desktop,0.54,7.34,924
EN,name,,,0,0.0,1603
EN,summary,,,0.06,2.5,1603
EN,description,,,0,0.0,1603
EN,package stats,,,0,0.0,1603
EN,name,type,desktop,0,0.0,924
EN,summary,type,desktop,0.11,3.29,924
EN,description,type,desktop,0,0.0,924
EN,package stats,type,desktop,0,0.0,924
vls,name,,,0,0.0,1603
vls,summary,,,0.06,2.5,1603
vls,description,,,0,0.0,1603
vls,package stats,,,0,0.0,1603
vls,name,type,desktop,0,0.0,924
vls,summary,type,desktop,0.11,3.29,924
vls,description,type,desktop,0,0.0,924
vls,package stats,type,desktop,0,0.0,924
frp,name,,,0.06,2.5,1603
frp,summary,,,0.06,2.5,1603
frp,description,,,0,0.0,1603
frp,package stats,,,0,0.0,1603
frp,name,type,desktop,0.11,3.29,924
frp,summary,type,desktop,0.11,3.29,924
frp,description,type,desktop,0,0.0,924
frp,package stats,type,desktop,0,0.0,924
pl-PL,name,,,0,0.0,1603
pl-PL,summary,,,0.12,3.53,1603
pl-PL,description,,,0.06,2.5,1603
pl-PL,package stats,,,0,0.0,1603
pl-PL,name,type,desktop,0,0.0,924
pl-PL,summary,type,desktop,0.11,3.29,924
pl-PL,description,type,desktop,0.11,3.29,924
pl-PL,package stats,type,desktop,0,0.0,924
bg_BG,name,,,0.12,3.53,1603
bg_BG,summary,,,0.12,3.53,1603
bg_BG,description,,,0,0.0,1603
bg_BG,package stats,,,0,0.0,1603
bg_BG,name,type,desktop,0.22,4.65,924
bg_BG,summary,type,desktop,0.22,4.65,924
bg_BG,description,type,desktop,0,0.0,924
bg_BG,package stats,type,desktop,0,0.0,924
uz@cyrillic,name,,,0.94,9.63,1603
uz@cyrillic,summary,,,0.5,7.05,1603
uz@cyrillic,description,,,0.06,2.5,1603
uz@cyrillic,package stats,,,0,0.0,1603
uz@cyrillic,name,type,desktop,0.65,8.03,924
uz@cyrillic,summary,type,desktop,0.76,8.67,924
uz@cyrillic,description,type,desktop,0.11,3.29,924
uz@cyrillic,package stats,type,desktop,0,0.0,924
sv_SE,name,,,0,0.0,1603
sv_SE,summary,,,0.12,3.53,1603
sv_SE,description,,,0.06,2.5,1603
sv_SE,package stats,,,0.06,2.5,1603
sv_SE,name,type,desktop,0,0.0,924
sv_SE,summary,type,desktop,0.22,4.65,924
sv_SE,description,type,desktop,0.11,3.29,924
sv_SE,package stats,type,desktop,0.11,3.29,924
id,name,,,9.3,29.04,1603
id,summary,,,26.58,44.17,1603
id,description,,,15.91,36.57,1603
id,package stats,,,4.93,21.65,1603
id,name,type,desktop,9.42,29.2,924
id,summary,type,desktop,32.47,46.83,924
id,description,type,desktop,27.49,44.65,924
id,package stats,type,desktop,7.25,25.93,924
wa,name,,,3.99,19.58,1603
wa,summary,,,3.12,17.38,1603
wa,description,,,0,0.0,1603
wa,package stats,,,0.06,2.5,1603
wa,name,type,desktop,3.46,18.28,924
wa,summary,type,desktop,2.38,15.25,924
wa,description,type,desktop,0,0.0,924
wa,package stats,type,desktop,0.11,3.29,924
et_EE,name,,,0.12,3.53,1603
et_EE,summary,,,0.12,3.53,1603
et_EE,description,,,0,0.0,1603
et_EE,package stats,,,0,0.0,1603
et_EE,name,type,desktop,0.22,4.65,924
et_EE,summary,type,desktop,0.22,4.65,924
et_EE,description,type,desktop,0,0.0,924
et_EE,package stats,type,desktop,0,0.0,924
ro,name,,,11.92,32.4,1603
ro,summary,,,17.53,38.02,1603
ro,description,,,6.43,24.52,1603
ro,package stats,,,3.12,17.38,1603
ro,name,type,desktop,14.07,34.77,924
ro,summary,type,desktop,23.81,42.59,924
ro,description,type,desktop,11.15,31.47,924
ro,package stats,type,desktop,4.22,20.11,924
fil,name,,,0,0.0,1603
fil,summary,,,0.06,2.5,1603
fil,description,,,0,0.0,1603
fil,package stats,,,0,0.0,1603
fil,name,type,desktop,0,0.0,924
fil,summary,type,desktop,0.11,3.29,924
fil,description,type,desktop,0,0.0,924
fil,package stats,type,desktop,0,0.0,924
fa_IR,name,,,0.19,4.32,1603
fa_IR,summary,,,0.12,3.53,1603
fa_IR,description,,,0,0.0,1603
fa_IR,package stats,,,0,0.0,1603
fa_IR,name,type,desktop,0.32,5.69,924
fa_IR,summary,type,desktop,0.22,4.65,924
fa_IR,description,type,desktop,0,0.0,924
fa_IR,package stats,type,desktop,0,0.0,924
cs_CZ,name,,,0.25,4.99,1603
cs_CZ,summary,,,0.62,7.87,1603
cs_CZ,description,,,0.19,4.32,1603
cs_CZ,package stats,,,0.12,3.53,1603
cs_CZ,name,type,desktop,0.43,6.57,924
cs_CZ,summary,type,desktop,1.08,10.35,924
cs_CZ,description,type,desktop,0.32,5.69,924
cs_CZ,package stats,type,desktop,0.11,3.29,924
sr@ije,name,,,0.06,2.5,1603
sr@ije,summary,,,0.06,2.5,1603
sr@ije,description,,,0,0.0,1603
sr@ije,package stats,,,0,0.0,1603
sr@ije,name,type,desktop,0.11,3.29,924
sr@ije,summary,type,desktop,0.11,3.29,924
sr@ije,description,type,desktop,0,0.0,924
sr@ije,package stats,type,desktop,0,0.0,924
vi,name,,,8.23,27.49,1603
vi,summary,,,11.1,31.42,1603
vi,description,,,3.18,17.55,1603
vi,package stats,,,1.56,12.39,1603
vi,name,type,desktop,10.71,30.93,924
vi,summary,type,desktop,16.23,36.88,924
vi,description,type,desktop,5.52,22.84,924
vi,package stats,type,desktop,1.3,11.32,924
mnk,name,,,0.06,2.5,1603
mnk,summary,,,0,0.0,1603
mnk,description,,,0,0.0,1603
mnk,package stats,,,0,0.0,1603
mnk,name,type,desktop,0.11,3.29,924
mnk,summary,type,desktop,0,0.0,924
mnk,description,type,desktop,0,0.0,924
mnk,package stats,type,desktop,0,0.0,924
so,name,,,0.06,2.5,1603
so,summary,,,0.12,3.53,1603
so,description,,,0,0.0,1603
so,package stats,,,0,0.0,1603
so,name,type,desktop,0.11,3.29,924
so,summary,type,desktop,0.11,3.29,924
so,description,type,desktop,0,0.0,924
so,package stats,type,desktop,0,0.0,924
mi,name,,,0.12,3.53,1603
mi,summary,,,0,0.0,1603
mi,description,,,0,0.0,1603
mi,package stats,,,0,0.0,1603
mi,name,type,desktop,0.22,4.65,924
mi,summary,type,desktop,0,0.0,924
mi,description,type,desktop,0,0.0,924
mi,package stats,type,desktop,0,0.0,924
wo,name,,,0.06,2.5,1603
wo,summary,,,0.06,2.5,1603
wo,description,,,0,0.0,1603
wo,package stats,,,0.06,2.5,1603
wo,name,type,desktop,0.11,3.29,924
wo,summary,type,desktop,0.11,3.29,924
wo,description,type,desktop,0,0.0,924
wo,package stats,type,desktop,0.11,3.29,924
zh_TW,name,,,18.65,38.95,1603
zh_TW,summary,,,24.95,43.27,1603
zh_TW,description,,,7.86,26.91,1603
zh_TW,package stats,,,10.92,31.19,1603
zh_TW,name,type,desktop,21.65,41.18,924
zh_TW,summary,type,desktop,31.82,46.58,924
zh_TW,description,type,desktop,13.31,33.97,924
zh_TW,package stats,type,desktop,16.56,37.17,924
bo,name,,,0.06,2.5,1603
bo,summary,,,0.06,2.5,1603
bo,description,,,0,0.0,1603
bo,package stats,,,0,0.0,1603
bo,name,type,desktop,0.11,3.29,924
bo,summary,type,desktop,0.11,3.29,924
bo,description,type,desktop,0,0.0,924
bo,package stats,type,desktop,0,0.0,924
sat,name,,,0.19,4.32,1603
sat,summary,,,0.19,4.32,1603
sat,description,,,0,0.0,1603
sat,package stats,,,0.06,2.5,1603
sat,name,type,desktop,0.32,5.69,924
sat,summary,type,desktop,0.32,5.69,924
sat,description,type,desktop,0,0.0,924
sat,package stats,type,desktop,0.11,3.29,924
nl_BE,name,,,0,0.0,1603
nl_BE,summary,,,0.31,5.58,1603
nl_BE,description,,,0.19,4.32,1603
nl_BE,package stats,,,0.25,4.99,1603
nl_BE,name,type,desktop,0,0.0,924
nl_BE,summary,type,desktop,0.54,7.34,924
nl_BE,description,type,desktop,0.32,5.69,924
nl_BE,package stats,type,desktop,0.43,6.57,924
es-AR,name,,,0,0.0,1603
es-AR,summary,,,0.06,2.5,1603
es-AR,description,,,0,0.0,1603
es-AR,package stats,,,0,0.0,1603
es-AR,name,type,desktop,0,0.0,924
es-AR,summary,type,desktop,0,0.0,924
es-AR,description,type,desktop,0,0.0,924
es-AR,package stats,type,desktop,0,0.0,924
kok,name,,,0.12,3.53,1603
kok,summary,,,0.19,4.32,1603
kok,description,,,0.06,2.5,1603
kok,package stats,,,0,0.0,1603
kok,name,type,desktop,0.22,4.65,924
kok,summary,type,desktop,0.22,4.65,924
kok,description,type,desktop,0,0.0,924
kok,package stats,type,desktop,0,0.0,924
ab,name,,,0.12,3.53,1603
ab,summary,,,0.06,2.5,1603
ab,description,,,0,0.0,1603
ab,package stats,,,0,0.0,1603
ab,name,type,desktop,0.22,4.65,924
ab,summary,type,desktop,0.11,3.29,924
ab,description,type,desktop,0,0.0,924
ab,package stats,type,desktop,0,0.0,924
pl_PL,name,,,0,0.0,1603
pl_PL,summary,,,0.25,4.99,1603
pl_PL,description,,,0.12,3.53,1603
pl_PL,package stats,,,0.06,2.5,1603
pl_PL,name,type,desktop,0,0.0,924
pl_PL,summary,type,desktop,0.43,6.57,924
pl_PL,description,type,desktop,0.22,4.65,924
pl_PL,package stats,type,desktop,0.11,3.29,924
ar,name,,,16.78,37.37,1603
ar,summary,,,16.59,37.2,1603
ar,description,,,4.99,21.78,1603
ar,package stats,,,0.62,7.87,1603
ar,name,type,desktop,20.35,40.26,924
ar,summary,type,desktop,21.75,41.26,924
ar,description,type,desktop,8.55,27.96,924
ar,package stats,type,desktop,1.08,10.35,924
lb,name,,,0.19,4.32,1603
lb,summary,,,0.44,6.59,1603
lb,description,,,0.06,2.5,1603
lb,package stats,,,0.12,3.53,1603
lb,name,type,desktop,0.32,5.69,924
lb,summary,type,desktop,0.76,8.67,924
lb,description,type,desktop,0.11,3.29,924
lb,package stats,type,desktop,0.22,4.65,924
kk,name,,,8.17,27.39,1603
kk,summary,,,11.1,31.42,1603
kk,description,,,2.87,16.7,1603
kk,package stats,,,2.37,15.21,1603
kk,name,type,desktop,8.23,27.47,924
kk,summary,type,desktop,13.74,34.43,924
kk,description,type,desktop,4.98,21.75,924
kk,package stats,type,desktop,2.92,16.84,924
rw,name,,,0.31,5.58,1603
rw,summary,,,0,0.0,1603
rw,description,,,0,0.0,1603
rw,package stats,,,0,0.0,1603
rw,name,type,desktop,0.54,7.34,924
rw,summary,type,desktop,0,0.0,924
rw,description,type,desktop,0,0.0,924
rw,package stats,type,desktop,0,0.0,924
ks@devanagari,name,,,0.06,2.5,1603
ks@devanagari,summary,,,0.06,2.5,1603
ks@devanagari,description,,,0,0.0,1603
ks@devanagari,package stats,,,0,0.0,1603
ks@devanagari,name,type,desktop,0.11,3.29,924
ks@devanagari,summary,type,desktop,0.11,3.29,924
ks@devanagari,description,type,desktop,0,0.0,924
ks@devanagari,package stats,type,desktop,0,0.0,924
gd,name,,,2.74,16.34,1603
gd,summary,,,3.56,18.52,1603
gd,description,,,2.0,13.99,1603
gd,package stats,,,0.62,7.87,1603
gd,name,type,desktop,3.46,18.28,924
gd,summary,type,desktop,4.65,21.06,924
gd,description,type,desktop,3.46,18.28,924
gd,package stats,type,desktop,1.08,10.35,924
sw,name,,,0.12,3.53,1603
sw,summary,,,0.12,3.53,1603
sw,description,,,0.12,3.53,1603
sw,package stats,,,0,0.0,1603
sw,name,type,desktop,0.22,4.65,924
sw,summary,type,desktop,0.22,4.65,924
sw,description,type,desktop,0.22,4.65,924
sw,package stats,type,desktop,0,0.0,924
DE,name,,,0,0.0,1603
DE,summary,,,0.06,2.5,1603
DE,description,,,0,0.0,1603
DE,package stats,,,0,0.0,1603
DE,name,type,desktop,0,0.0,924
DE,summary,type,desktop,0.11,3.29,924
DE,description,type,desktop,0,0.0,924
DE,package stats,type,desktop,0,0.0,924
ms,name,,,4.24,20.15,1603
ms,summary,,,4.8,21.38,1603
ms,description,,,1.5,12.14,1603
ms,package stats,,,1.62,12.63,1603
ms,name,type,desktop,6.06,23.86,924
ms,summary,type,desktop,8.33,27.64,924
ms,description,type,desktop,2.6,15.91,924
ms,package stats,type,desktop,2.81,16.54,924
sl,name,,,14.16,34.86,1603
sl,summary,,,27.39,44.59,1603
sl,description,,,12.79,33.4,1603
sl,package stats,,,7.36,26.11,1603
sl,name,type,desktop,12.01,32.51,924
sl,summary,type,desktop,33.01,47.02,924
sl,description,type,desktop,22.19,41.55,924
sl,package stats,type,desktop,11.47,31.87,924
gv,name,,,0.06,2.5,1603
gv,summary,,,0.06,2.5,1603
gv,description,,,0,0.0,1603
gv,package stats,,,0,0.0,1603
gv,name,type,desktop,0.11,3.29,924
gv,summary,type,desktop,0.11,3.29,924
gv,description,type,desktop,0,0.0,924
gv,package stats,type,desktop,0,0.0,924
crh,name,,,0.81,8.97,1603
crh,summary,,,1.19,10.82,1603
crh,description,,,0,0.0,1603
crh,package stats,,,0.12,3.53,1603
crh,name,type,desktop,1.3,11.32,924
crh,summary,type,desktop,2.06,14.19,924
crh,description,type,desktop,0,0.0,924
crh,package stats,type,desktop,0.22,4.65,924
en_US@piglatin,name,,,0,0.0,1603
en_US@piglatin,summary,,,0.06,2.5,1603
en_US@piglatin,description,,,0,0.0,1603
en_US@piglatin,package stats,,,0,0.0,1603
en_US@piglatin,name,type,desktop,0,0.0,924
en_US@piglatin,summary,type,desktop,0.11,3.29,924
en_US@piglatin,description,type,desktop,0,0.0,924
en_US@piglatin,package stats,type,desktop,0,0.0,924
oc,name,,,5.99,23.73,1603
oc,summary,,,8.8,28.32,1603
oc,description,,,4.3,20.3,1603
oc,package stats,,,0.37,6.11,1603
oc,name,type,desktop,7.9,26.97,924
oc,summary,type,desktop,12.99,33.62,924
oc,description,type,desktop,7.47,26.29,924
oc,package stats,type,desktop,0.65,8.03,924
uz@Latn,name,,,0,0.0,1603
uz@Latn,summary,,,0.12,3.53,1603
uz@Latn,description,,,0,0.0,1603
uz@Latn,package stats,,,0,0.0,1603
uz@Latn,name,type,desktop,0,0.0,924
uz@Latn,summary,type,desktop,0.22,4.65,924
uz@Latn,description,type,desktop,0,0.0,924
uz@Latn,package stats,type,desktop,0,0.0,924
mk,name,,,4.99,21.78,1603
mk,summary,,,6.05,23.84,1603
mk,description,,,0,0.0,1603
mk,package stats,,,0.19,4.32,1603
mk,name,type,desktop,6.17,24.06,924
mk,summary,type,desktop,9.09,28.75,924
mk,description,type,desktop,0,0.0,924
mk,package stats,type,desktop,0.32,5.69,924
zh_Hant,name,,,0,0.0,1603
zh_Hant,summary,,,0.06,2.5,1603
zh_Hant,description,,,0.06,2.5,1603
zh_Hant,package stats,,,0,0.0,1603
zh_Hant,name,type,desktop,0,0.0,924
zh_Hant,summary,type,desktop,0.11,3.29,924
zh_Hant,description,type,desktop,0.11,3.29,924
zh_Hant,package stats,type,desktop,0,0.0,924
su,name,,,0,0.0,1603
su,summary,,,0.12,3.53,1603
su,description,,,0,0.0,1603
su,package stats,,,0,0.0,1603
su,name,type,desktop,0,0.0,924
su,summary,type,desktop,0.22,4.65,924
su,description,type,desktop,0,0.0,924
su,package stats,type,desktop,0,0.0,924
hu,name,,,16.59,37.2,1603
hu,summary,,,27.32,44.56,1603
hu,description,,,11.23,31.57,1603
hu,package stats,,,7.3,26.01,1603
hu,name,type,desktop,16.23,36.88,924
hu,summary,type,desktop,34.2,47.44,924
hu,description,type,desktop,19.48,39.61,924
hu,package stats,type,desktop,11.04,31.34,924
sr_RS,name,,,0,0.0,1603
sr_RS,summary,,,0.06,2.5,1603
sr_RS,description,,,0.06,2.5,1603
sr_RS,package stats,,,0.06,2.5,1603
sr_RS,name,type,desktop,0,0.0,924
sr_RS,summary,type,desktop,0.11,3.29,924
sr_RS,description,type,desktop,0.11,3.29,924
sr_RS,package stats,type,desktop,0.11,3.29,924
it,name,,,14.85,35.56,1603
it,summary,,,35.31,47.79,1603
it,description,,,17.78,38.23,1603
it,package stats,,,14.29,34.99,1603
it,name,type,desktop,12.23,32.76,924
it,summary,type,desktop,45.13,49.76,924
it,description,type,desktop,30.41,46.0,924
it,package stats,type,desktop,22.4,41.69,924
ks@aran,name,,,0.06,2.5,1603
ks@aran,summary,,,0.06,2.5,1603
ks@aran,description,,,0,0.0,1603
ks@aran,package stats,,,0,0.0,1603
ks@aran,name,type,desktop,0.11,3.29,924
ks@aran,summary,type,desktop,0.11,3.29,924
ks@aran,description,type,desktop,0,0.0,924
ks@aran,package stats,type,desktop,0,0.0,924
zh-TW,name,,,3.18,17.55,1603
zh-TW,summary,,,7.42,26.22,1603
zh-TW,description,,,6.05,23.84,1603
zh-TW,package stats,,,0,0.0,1603
zh-TW,name,type,desktop,4.22,20.11,924
zh-TW,summary,type,desktop,10.39,30.51,924
zh-TW,description,type,desktop,10.5,30.65,924
zh-TW,package stats,type,desktop,0,0.0,924
sa,name,,,0.19,4.32,1603
sa,summary,,,0.12,3.53,1603
sa,description,,,0,0.0,1603
sa,package stats,,,0,0.0,1603
sa,name,type,desktop,0.32,5.69,924
sa,summary,type,desktop,0.22,4.65,924
sa,description,type,desktop,0,0.0,924
sa,package stats,type,desktop,0,0.0,924
et,name,,,12.35,32.9,1603
et,summary,,,19.65,39.74,1603
et,description,,,7.24,25.91,1603
et,package stats,,,2.74,16.34,1603
et,name,type,desktop,11.69,32.13,924
et,summary,type,desktop,24.89,43.24,924
et,description,type,desktop,12.55,33.13,924
et,package stats,type,desktop,4.65,21.06,924
kn,name,,,7.05,25.6,1603
kn,summary,,,7.42,26.22,1603
kn,description,,,1.5,12.14,1603
kn,package stats,,,0.19,4.32,1603
kn,name,type,desktop,8.23,27.47,924
kn,summary,type,desktop,9.74,29.65,924
kn,description,type,desktop,2.49,15.58,924
kn,package stats,type,desktop,0.32,5.69,924
ur,name,,,0.87,9.3,1603
ur,summary,,,1.25,11.1,1603
ur,description,,,0.12,3.53,1603
ur,package stats,,,0.12,3.53,1603
ur,name,type,desktop,1.52,12.22,924
ur,summary,type,desktop,2.06,14.19,924
ur,description,type,desktop,0.11,3.29,924
ur,package stats,type,desktop,0.22,4.65,924
ve,name,,,0,0.0,1603
ve,summary,,,0.37,6.11,1603
ve,description,,,0,0.0,1603
ve,package stats,,,0,0.0,1603
ve,name,type,desktop,0,0.0,924
ve,summary,type,desktop,0.65,8.03,924
ve,description,type,desktop,0,0.0,924
ve,package stats,type,desktop,0,0.0,924
tt,name,,,0.06,2.5,1603
tt,summary,,,0,0.0,1603
tt,description,,,0,0.0,1603
tt,package stats,,,0,0.0,1603
tt,name,type,desktop,0.11,3.29,924
tt,summary,type,desktop,0,0.0,924
tt,description,type,desktop,0,0.0,924
tt,package stats,type,desktop,0,0.0,924
mni@bengali,name,,,0,0.0,1603
mni@bengali,summary,,,0.06,2.5,1603
mni@bengali,description,,,0.06,2.5,1603
mni@bengali,package stats,,,0,0.0,1603
mni@bengali,name,type,desktop,0,0.0,924
mni@bengali,summary,type,desktop,0,0.0,924
mni@bengali,description,type,desktop,0,0.0,924
mni@bengali,package stats,type,desktop,0,0.0,924
ja_JP,name,,,0.25,4.99,1603
ja_JP,summary,,,0.44,6.59,1603
ja_JP,description,,,0.12,3.53,1603
ja_JP,package stats,,,0,0.0,1603
ja_JP,name,type,desktop,0.43,6.57,924
ja_JP,summary,type,desktop,0.76,8.67,924
ja_JP,description,type,desktop,0.22,4.65,924
ja_JP,package stats,type,desktop,0,0.0,924
li,name,,,0.12,3.53,1603
li,summary,,,0.31,5.58,1603
li,description,,,0,0.0,1603
li,package stats,,,0,0.0,1603
li,name,type,desktop,0.22,4.65,924
li,summary,type,desktop,0.54,7.34,924
li,description,type,desktop,0,0.0,924
li,package stats,type,desktop,0,0.0,924
ta,name,,,10.11,30.14,1603
ta,summary,,,8.23,27.49,1603
ta,description,,,1.68,12.87,1603
ta,package stats,,,0.56,7.47,1603
ta,name,type,desktop,14.5,35.21,924
ta,summary,type,desktop,12.34,32.89,924
ta,description,type,desktop,2.81,16.54,924
ta,package stats,type,desktop,0.76,8.67,924
nl_NL,name,,,0.12,3.53,1603
nl_NL,summary,,,0.37,6.11,1603
nl_NL,description,,,0.12,3.53,1603
nl_NL,package stats,,,0.19,4.32,1603
nl_NL,name,type,desktop,0.22,4.65,924
nl_NL,summary,type,desktop,0.65,8.03,924
nl_NL,description,type,desktop,0.22,4.65,924
nl_NL,package stats,type,desktop,0.32,5.69,924
bn-BD,name,,,0.06,2.5,1603
bn-BD,summary,,,0.06,2.5,1603
bn-BD,description,,,0.06,2.5,1603
bn-BD,package stats,,,0,0.0,1603
bn-BD,name,type,desktop,0.11,3.29,924
bn-BD,summary,type,desktop,0.11,3.29,924
bn-BD,description,type,desktop,0.11,3.29,924
bn-BD,package stats,type,desktop,0,0.0,924
sr@ijekavian,name,,,10.85,31.11,1603
sr@ijekavian,summary,,,7.67,26.62,1603
sr@ijekavian,description,,,0,0.0,1603
sr@ijekavian,package stats,,,0.25,4.99,1603
sr@ijekavian,name,type,desktop,10.5,30.65,924
