lang,field,filter,filter_value,mean,pstdev,number of packages
ast,package stats,,,0.72,8.45,1391
ast,name,type,desktop,7.55,26.42,795
ast,summary,type,desktop,17.74,38.2,795
ast,description,type,desktop,5.91,23.58,795
ast,package stats,type,desktop,1.26,11.14,795
az,name,,,1.94,13.8,1391
az,summary,,,1.94,13.8,1391
az,description,,,0,0.0,1391
az,package stats,,,0.29,5.35,1391
az,name,type,desktop,3.4,18.11,795
az,summary,type,desktop,3.4,18.11,795
az,description,type,desktop,0,0.0,795
az,package stats,type,desktop,0.5,7.08,795
be,name,,,6.76,25.1,1391
be,summary,,,7.98,27.1,1391
be,description,,,2.73,16.3,1391
be,package stats,,,0.65,8.02,1391
be,name,type,desktop,9.81,29.75,795
be,summary,type,desktop,13.96,34.66,795
be,description,type,desktop,4.78,21.33,795
be,package stats,type,desktop,1.13,10.58,795
be@latin,name,,,3.24,17.69,1391
be@latin,summary,,,2.8,16.51,1391
be@latin,description,,,0,0.0,1391
be@latin,package stats,,,0.14,3.79,1391
be@latin,name,type,desktop,3.65,18.75,795
be@latin,summary,type,desktop,3.9,19.36,795
be@latin,description,type,desktop,0,0.0,795
be@latin,package stats,type,desktop,0.25,5.01,795
bg,name,,,10.78,31.02,1391
bg,summary,,,16.61,37.21,1391
bg,description,,,5.32,22.44,1391
bg,package stats,,,2.44,15.44,1391
bg,name,type,desktop,14.97,35.68,795
bg,summary,type,desktop,25.41,43.53,795
bg,description,type,desktop,9.18,28.88,795
bg,package stats,type,desktop,4.03,19.65,795
bg_BG,name,,,0.14,3.79,1391
bg_BG,summary,,,0.14,3.79,1391
bg_BG,description,,,0,0.0,1391
bg_BG,package stats,,,0,0.0,1391
bg_BG,name,type,desktop,0.25,5.01,795
bg_BG,summary,type,desktop,0.25,5.01,795
bg_BG,description,type,desktop,0,0.0,795
bg_BG,package stats,type,desktop,0,0.0,795
bho,name,,,0.07,2.68,1391
bho,summary,,,0.07,2.68,1391
bho,description,,,0,0.0,1391
bho,package stats,,,0,0.0,1391
bho,name,type,desktop,0.13,3.54,795
bho,summary,type,desktop,0.13,3.54,795
bho,description,type,desktop,0,0.0,795
bho,package stats,type,desktop,0,0.0,795
bm,name,,,0.07,2.68,1391
bm,summary,,,0.07,2.68,1391
bm,description,,,0,0.0,1391
bm,package stats,,,0,0.0,1391
bm,name,type,desktop,0.13,3.54,795
bm,summary,type,desktop,0.13,3.54,795
bm,description,type,desktop,0,0.0,795
bm,package stats,type,desktop,0,0.0,795
bn,name,,,6.69,24.98,1391
bn,summary,,,6.83,25.23,1391
bn,description,,,0.07,2.68,1391
bn,package stats,,,0.22,4.64,1391
bn,name,type,desktop,9.69,29.58,795
bn,summary,type,desktop,11.82,32.29,795
bn,description,type,desktop,0.13,3.54,795
bn,package stats,type,desktop,0.38,6.13,795
bn_BD,name,,,0.14,3.79,1391
bn_BD,summary,,,0.14,3.79,1391
bn_BD,description,,,0.07,2.68,1391
bn_BD,package stats,,,0.07,2.68,1391
bn_BD,name,type,desktop,0.25,5.01,795
bn_BD,summary,type,desktop,0.25,5.01,795
bn_BD,description,type,desktop,0.13,3.54,795
bn_BD,package stats,type,desktop,0.13,3.54,795
bn_IN,name,,,6.33,24.34,1391
bn_IN,summary,,,5.82,23.42,1391
bn_IN,description,,,1.73,13.02,1391
bn_IN,package stats,,,0.29,5.35,1391
bn_IN,name,type,desktop,8.05,27.21,795
bn_IN,summary,type,desktop,9.06,28.7,795
bn_IN,description,type,desktop,3.02,17.11,795
bn_IN,package stats,type,desktop,0.5,7.08,795
bo,name,,,0.14,3.79,1391
bo,summary,,,0.14,3.79,1391
bo,description,,,0,0.0,1391
bo,package stats,,,0,0.0,1391
bo,name,type,desktop,0.25,5.01,795
bo,summary,type,desktop,0.25,5.01,795
bo,description,type,desktop,0,0.0,795
bo,package stats,type,desktop,0,0.0,795
br,name,,,3.59,18.62,1391
br,summary,,,3.38,18.07,1391
br,description,,,0.65,8.02,1391
br,package stats,,,0.14,3.79,1391
br,name,type,desktop,5.16,22.12,795
br,summary,type,desktop,5.79,23.35,795
br,description,type,desktop,1.13,10.58,795
br,package stats,type,desktop,0.25,5.01,795
brx,name,,,0.07,2.68,1391
brx,summary,,,0.14,3.79,1391
brx,description,,,0.07,2.68,1391
brx,package stats,,,0,0.0,1391
brx,name,type,desktop,0.13,3.54,795
brx,summary,type,desktop,0.25,5.01,795
brx,description,type,desktop,0.13,3.54,795
brx,package stats,type,desktop,0,0.0,795
bs,name,,,11.29,31.64,1391
bs,summary,,,18.69,38.98,1391
bs,description,,,10.14,30.18,1391
bs,package stats,,,2.37,15.22,1391
bs,name,type,desktop,12.33,32.87,795
bs,summary,type,desktop,24.53,43.03,795
bs,description,type,desktop,17.74,38.2,795
bs,package stats,type,desktop,2.64,16.04,795
ca,name,,,13.87,34.57,1391
ca,summary,,,27.75,44.78,1391
ca,description,,,13.73,34.42,1391
ca,package stats,,,5.46,22.73,1391
ca,name,type,desktop,15.09,35.8,795
ca,summary,type,desktop,39.25,48.83,795
ca,description,type,desktop,23.77,42.57,795
ca,package stats,type,desktop,9.31,29.05,795
ca@valencia,name,,,10.93,31.2,1391
ca@valencia,summary,,,17.33,37.85,1391
ca@valencia,description,,,4.67,21.11,1391
ca@valencia,package stats,,,1.44,11.9,1391
ca@valencia,name,type,desktop,10.57,30.74,795
ca@valencia,summary,type,desktop,22.14,41.52,795
ca@valencia,description,type,desktop,8.18,27.4,795
ca@valencia,package stats,type,desktop,2.52,15.66,795
ca_ES,name,,,0.07,2.68,1391
ca_ES,summary,,,0.14,3.79,1391
ca_ES,description,,,0,0.0,1391
ca_ES,package stats,,,0,0.0,1391
ca_ES,name,type,desktop,0.13,3.54,795
ca_ES,summary,type,desktop,0.25,5.01,795
ca_ES,description,type,desktop,0,0.0,795
ca_ES,package stats,type,desktop,0,0.0,795
ca_valencia,name,,,0.22,4.64,1391
ca_valencia,summary,,,5.18,22.15,1391
ca_valencia,description,,,5.82,23.42,1391
ca_valencia,package stats,,,0,0.0,1391
ca_valencia,name,type,desktop,0.25,5.01,795
ca_valencia,summary,type,desktop,8.93,28.52,795
ca_valencia,description,type,desktop,10.19,30.25,795
ca_valencia,package stats,type,desktop,0,0.0,795
cgg,name,,,0,0.0,1391
cgg,summary,,,0.07,2.68,1391
cgg,description,,,0,0.0,1391
cgg,package stats,,,0,0.0,1391
cgg,name,type,desktop,0,0.0,795
cgg,summary,type,desktop,0.13,3.54,795
cgg,description,type,desktop,0,0.0,795
cgg,package stats,type,desktop,0,0.0,795
ckb,name,,,0.07,2.68,1391
ckb,summary,,,0.07,2.68,1391
ckb,description,,,0,0.0,1391
ckb,package stats,,,0,0.0,1391
ckb,name,type,desktop,0.13,3.54,795
ckb,summary,type,desktop,0.13,3.54,795
ckb,description,type,desktop,0,0.0,795
ckb,package stats,type,desktop,0,0.0,795
cmn,name,,,0.36,5.98,1391
cmn,summary,,,0.86,9.25,1391
cmn,description,,,0,0.0,1391
cmn,package stats,,,0.07,2.68,1391
cmn,name,type,desktop,0.63,7.91,795
cmn,summary,type,desktop,1.51,12.19,795
cmn,description,type,desktop,0,0.0,795
cmn,package stats,type,desktop,0.13,3.54,795
crh,name,,,1.22,10.99,1391
crh,summary,,,1.44,11.9,1391
crh,description,,,0,0.0,1391
crh,package stats,,,0.14,3.79,1391
crh,name,type,desktop,2.14,14.47,795
crh,summary,type,desktop,2.52,15.66,795
crh,description,type,desktop,0,0.0,795
crh,package stats,type,desktop,0.25,5.01,795
cs,name,,,15.6,36.29,1391
cs,summary,,,29.83,45.75,1391
cs,description,,,12.65,33.24,1391
cs,package stats,,,9.42,29.21,1391
cs,name,type,desktop,16.48,37.1,795
cs,summary,type,desktop,41.51,49.27,795
cs,description,type,desktop,22.01,41.43,795
cs,package stats,type,desktop,14.47,35.18,795
cs_CZ,name,,,0.29,5.35,1391
cs_CZ,summary,,,0.65,8.02,1391
cs_CZ,description,,,0.14,3.79,1391
cs_CZ,package stats,,,0.22,4.64,1391
cs_CZ,name,type,desktop,0.5,7.08,795
cs_CZ,summary,type,desktop,1.01,9.98,795
cs_CZ,description,type,desktop,0.25,5.01,795
cs_CZ,package stats,type,desktop,0.38,6.13,795
csb,name,,,1.51,12.19,1391
csb,summary,,,1.8,13.29,1391
csb,description,,,0,0.0,1391
csb,package stats,,,0,0.0,1391
csb,name,type,desktop,0.88,9.34,795
csb,summary,type,desktop,2.14,14.47,795
csb,description,type,desktop,0,0.0,795
csb,package stats,type,desktop,0,0.0,795
cv,name,,,0,0.0,1391
cv,summary,,,0.07,2.68,1391
cv,description,,,0.07,2.68,1391
cv,package stats,,,0,0.0,1391
cv,name,type,desktop,0,0.0,795
cv,summary,type,desktop,0.13,3.54,795
cv,description,type,desktop,0.13,3.54,795
cv,package stats,type,desktop,0,0.0,795
cy,name,,,3.95,19.49,1391
cy,summary,,,3.95,19.49,1391
cy,description,,,0,0.0,1391
cy,package stats,,,0.07,2.68,1391
cy,name,type,desktop,6.04,23.82,795
cy,summary,type,desktop,6.92,25.38,795
cy,description,type,desktop,0,0.0,795
cy,package stats,type,desktop,0.13,3.54,795
da,name,,,13.8,34.49,1391
da,summary,,,25.45,43.56,1391
da,description,,,9.42,29.21,1391
da,package stats,,,5.18,22.15,1391
da,name,type,desktop,14.09,34.79,795
da,summary,type,desktop,33.96,47.36,795
da,description,type,desktop,16.35,36.98,795
da,package stats,type,desktop,8.68,28.15,795
de,name,,,15.67,36.35,1391
de,summary,,,36.59,48.17,1391
de,description,,,16.75,37.34,1391
de,package stats,,,12.87,33.49,1391
de,name,type,desktop,16.35,36.98,795
de,summary,type,desktop,52.58,49.93,795
de,description,type,desktop,29.06,45.4,795
de,package stats,type,desktop,19.87,39.91,795
de_CH,name,,,0.07,2.68,1391
de_CH,summary,,,0.07,2.68,1391
de_CH,description,,,0,0.0,1391
de_CH,package stats,,,0.07,2.68,1391
de_CH,name,type,desktop,0.13,3.54,795
de_CH,summary,type,desktop,0.13,3.54,795
de_CH,description,type,desktop,0,0.0,795
de_CH,package stats,type,desktop,0.13,3.54,795
de_DE,name,,,0.5,7.08,1391
de_DE,summary,,,0.72,8.45,1391
de_DE,description,,,0.29,5.35,1391
de_DE,package stats,,,0.22,4.64,1391
de_DE,name,type,desktop,0.88,9.34,795
de_DE,summary,type,desktop,1.13,10.58,795
de_DE,description,type,desktop,0.5,7.08,795
de_DE,package stats,type,desktop,0.38,6.13,795
dk,name,,,0.07,2.68,1391
dk,summary,,,0.07,2.68,1391
dk,description,,,0,0.0,1391
dk,package stats,,,0,0.0,1391
dk,name,type,desktop,0.13,3.54,795
dk,summary,type,desktop,0.13,3.54,795
dk,description,type,desktop,0,0.0,795
dk,package stats,type,desktop,0,0.0,795
doi,name,,,0.07,2.68,1391
doi,summary,,,0.14,3.79,1391
doi,description,,,0,0.0,1391
doi,package stats,,,0,0.0,1391
doi,name,type,desktop,0.13,3.54,795
doi,summary,type,desktop,0.25,5.01,795
doi,description,type,desktop,0,0.0,795
doi,package stats,type,desktop,0,0.0,795
dz,name,,,4.89,21.56,1391
dz,summary,,,4.67,21.11,1391
dz,description,,,0,0.0,1391
dz,package stats,,,0.22,4.64,1391
dz,name,type,desktop,8.05,27.21,795
dz,summary,type,desktop,8.05,27.21,795
dz,description,type,desktop,0,0.0,795
dz,package stats,type,desktop,0.38,6.13,795
el,name,,,15.46,36.15,1391
el,summary,,,25.88,43.8,1391
el,description,,,10.35,30.46,1391
el,package stats,,,5.82,23.42,1391
el,name,type,desktop,16.73,37.32,795
el,summary,type,desktop,34.84,47.65,795
el,description,type,desktop,17.99,38.41,795
el,package stats,type,desktop,8.55,27.97,795
el_GR,name,,,0.07,2.68,1391
el_GR,summary,,,0.14,3.79,1391
el_GR,description,,,0.07,2.68,1391
el_GR,package stats,,,0.14,3.79,1391
el_GR,name,type,desktop,0.13,3.54,795
el_GR,summary,type,desktop,0.25,5.01,795
el_GR,description,type,desktop,0.13,3.54,795
el_GR,package stats,type,desktop,0.25,5.01,795
en,name,,,0.14,3.79,1391
en,summary,,,0.65,8.02,1391
en,description,,,0,0.0,1391
en,package stats,,,0.22,4.64,1391
en,name,type,desktop,0.25,5.01,795
en,summary,type,desktop,1.13,10.58,795
en,description,type,desktop,0,0.0,795
en,package stats,type,desktop,0.38,6.13,795
en@shaw,name,,,3.02,17.11,1391
en@shaw,summary,,,3.45,18.25,1391
en@shaw,description,,,0,0.0,1391
en@shaw,package stats,,,0.29,5.35,1391
en@shaw,name,type,desktop,4.65,21.07,795
en@shaw,summary,type,desktop,6.04,23.82,795
en@shaw,description,type,desktop,0,0.0,795
en@shaw,package stats,type,desktop,0.5,7.08,795
en_AU,name,,,0.5,7.08,1391
en_AU,summary,,,1.08,10.33,1391
en_AU,description,,,0.5,7.08,1391
en_AU,package stats,,,1.44,11.9,1391
en_AU,name,type,desktop,0.88,9.34,795
en_AU,summary,type,desktop,1.89,13.61,795
en_AU,description,type,desktop,0.88,9.34,795
en_AU,package stats,type,desktop,2.52,15.66,795
en_CA,name,,,1.94,13.8,1391
en_CA,summary,,,2.3,14.99,1391
en_CA,description,,,0,0.0,1391
en_CA,package stats,,,0.29,5.35,1391
en_CA,name,type,desktop,3.4,18.11,795
en_CA,summary,type,desktop,3.9,19.36,795
en_CA,description,type,desktop,0,0.0,795
en_CA,package stats,type,desktop,0.5,7.08,795
en_GB,name,,,4.46,20.64,1391
en_GB,summary,,,6.4,24.47,1391
en_GB,description,,,3.24,17.69,1391
en_GB,package stats,,,3.38,18.07,1391
en_GB,name,type,desktop,7.42,26.21,795
en_GB,summary,type,desktop,10.69,30.9,795
en_GB,description,type,desktop,5.66,23.11,795
en_GB,package stats,type,desktop,5.91,23.58,795
en_IE,name,,,0,0.0,1391
en_IE,summary,,,0.07,2.68,1391
en_IE,description,,,0.07,2.68,1391
en_IE,package stats,,,0,0.0,1391
en_IE,name,type,desktop,0,0.0,795
en_IE,summary,type,desktop,0.13,3.54,795
en_IE,description,type,desktop,0.13,3.54,795
en_IE,package stats,type,desktop,0,0.0,795
en_US,name,,,0.29,5.35,1391
en_US,summary,,,0.07,2.68,1391
en_US,description,,,0,0.0,1391
en_US,package stats,,,0.29,5.35,1391
en_US,name,type,desktop,0.5,7.08,795
en_US,summary,type,desktop,0.13,3.54,795
en_US,description,type,desktop,0,0.0,795
en_US,package stats,type,desktop,0.5,7.08,795
en_US@piglatin,name,,,0,0.0,1391
en_US@piglatin,summary,,,0.07,2.68,1391
en_US@piglatin,description,,,0,0.0,1391
en_US@piglatin,package stats,,,0,0.0,1391
en_US@piglatin,name,type,desktop,0,0.0,795
en_US@piglatin,summary,type,desktop,0.13,3.54,795
en_US@piglatin,description,type,desktop,0,0.0,795
en_US@piglatin,package stats,type,desktop,0,0.0,795
en_ZA,name,,,0,0.0,1391
en_ZA,summary,,,0.07,2.68,1391
en_ZA,description,,,0,0.0,1391
en_ZA,package stats,,,0.07,2.68,1391
en_ZA,name,type,desktop,0,0.0,795
en_ZA,summary,type,desktop,0.13,3.54,795
en_ZA,description,type,desktop,0,0.0,795
en_ZA,package stats,type,desktop,0.13,3.54,795
eo,name,,,9.78,29.7,1391
eo,summary,,,11.72,32.16,1391
eo,description,,,2.73,16.3,1391
eo,package stats,,,1.58,12.48,1391
eo,name,type,desktop,13.96,34.66,795
eo,summary,type,desktop,18.11,38.51,795
eo,description,type,desktop,4.78,21.33,795
eo,package stats,type,desktop,1.26,11.14,795
es,name,,,16.25,36.89,1391
es,summary,,,34.22,47.44,1391
es,description,,,16.18,36.82,1391
es,package stats,,,10.35,30.46,1391
es,name,type,desktop,16.73,37.32,795
es,summary,type,desktop,47.67,49.95,795
es,description,type,desktop,28.18,44.99,795
es,package stats,type,desktop,16.48,37.1,795
es_419,name,,,0,0.0,1391
es_419,summary,,,0.07,2.68,1391
es_419,description,,,0.07,2.68,1391
es_419,package stats,,,0,0.0,1391
es_419,name,type,desktop,0,0.0,795
es_419,summary,type,desktop,0.13,3.54,795
es_419,description,type,desktop,0.13,3.54,795
es_419,package stats,type,desktop,0,0.0,795
es_AR,name,,,0.07,2.68,1391
es_AR,summary,,,0.14,3.79,1391
es_AR,description,,,0.07,2.68,1391
es_AR,package stats,,,0.14,3.79,1391
es_AR,name,type,desktop,0.13,3.54,795
es_AR,summary,type,desktop,0.13,3.54,795
es_AR,description,type,desktop,0.13,3.54,795
es_AR,package stats,type,desktop,0.13,3.54,795
es_CL,name,,,0,0.0,1391
es_CL,summary,,,0.07,2.68,1391
es_CL,description,,,0,0.0,1391
es_CL,package stats,,,0.07,2.68,1391
es_CL,name,type,desktop,0,0.0,795
es_CL,summary,type,desktop,0,0.0,795
es_CL,description,type,desktop,0,0.0,795
es_CL,package stats,type,desktop,0.13,3.54,795
es_CO,name,,,0.07,2.68,1391
es_CO,summary,,,0.22,4.64,1391
es_CO,description,,,0.22,4.64,1391
es_CO,package stats,,,0,0.0,1391
es_CO,name,type,desktop,0.13,3.54,795
es_CO,summary,type,desktop,0.38,6.13,795
es_CO,description,type,desktop,0.38,6.13,795
es_CO,package stats,type,desktop,0,0.0,795
es_ES,name,,,0.29,5.35,1391
es_ES,summary,,,0.43,6.55,1391
es_ES,description,,,0.22,4.64,1391
es_ES,package stats,,,0.43,6.55,1391
es_ES,name,type,desktop,0.5,7.08,795
es_ES,summary,type,desktop,0.75,8.65,795
es_ES,description,type,desktop,0.38,6.13,795
es_ES,package stats,type,desktop,0.75,8.65,795
es_MX,name,,,0.14,3.79,1391
es_MX,summary,,,0.79,8.86,1391
es_MX,description,,,0.22,4.64,1391
es_MX,package stats,,,0.07,2.68,1391
es_MX,name,type,desktop,0.25,5.01,795
es_MX,summary,type,desktop,1.38,11.68,795
es_MX,description,type,desktop,0.38,6.13,795
es_MX,package stats,type,desktop,0.13,3.54,795
es_VE,name,,,0,0.0,1391
es_VE,summary,,,0.07,2.68,1391
es_VE,description,,,0.07,2.68,1391
es_VE,package stats,,,0,0.0,1391
es_VE,name,type,desktop,0,0.0,795
es_VE,summary,type,desktop,0.13,3.54,795
es_VE,description,type,desktop,0.13,3.54,795
es_VE,package stats,type,desktop,0,0.0,795
et,name,,,11.65,32.08,1391
et,summary,,,19.63,39.72,1391
et,description,,,7.4,26.18,1391
et,package stats,,,1.22,10.99,1391
et,name,type,desktop,12.96,33.58,795
et,summary,type,desktop,27.3,44.55,795
et,description,type,desktop,12.96,33.58,795
et,package stats,type,desktop,2.14,14.47,795
et_EE,name,,,0.14,3.79,1391
et_EE,summary,,,0.14,3.79,1391
et_EE,description,,,0,0.0,1391
et_EE,package stats,,,0,0.0,1391
et_EE,name,type,desktop,0.25,5.01,795
et_EE,summary,type,desktop,0.25,5.01,795
et_EE,description,type,desktop,0,0.0,795
et_EE,package stats,type,desktop,0,0.0,795
eu,name,,,12.87,33.49,1391
eu,summary,,,20.56,40.41,1391
eu,description,,,5.82,23.42,1391
eu,package stats,,,3.38,18.07,1391
eu,name,type,desktop,13.71,34.4,795
eu,summary,type,desktop,26.54,44.16,795
eu,description,type,desktop,10.06,30.08,795
eu,package stats,type,desktop,4.4,20.52,795
ex,name,,,0,0.0,1391
ex,summary,,,0.07,2.68,1391
ex,description,,,0,0.0,1391
ex,package stats,,,0,0.0,1391
ex,name,type,desktop,0,0.0,795
ex,summary,type,desktop,0.13,3.54,795
ex,description,type,desktop,0,0.0,795
ex,package stats,type,desktop,0,0.0,795
fa,name,,,8.91,28.5,1391
fa,summary,,,10.28,30.37,1391
fa,description,,,3.09,17.31,1391
fa,package stats,,,0.72,8.45,1391
fa,name,type,desktop,13.58,34.26,795
fa,summary,type,desktop,16.98,37.55,795
fa,description,type,desktop,5.41,22.62,795
fa,package stats,type,desktop,1.26,11.14,795
fa_IR,name,,,0.14,3.79,1391
fa_IR,summary,,,0.07,2.68,1391
fa_IR,description,,,0,0.0,1391
fa_IR,package stats,,,0,0.0,1391
fa_IR,name,type,desktop,0.25,5.01,795
fa_IR,summary,type,desktop,0.13,3.54,795
fa_IR,description,type,desktop,0,0.0,795
fa_IR,package stats,type,desktop,0,0.0,795
ff,name,,,0,0.0,1391
ff,summary,,,0.07,2.68,1391
ff,description,,,0,0.0,1391
ff,package stats,,,0.14,3.79,1391
ff,name,type,desktop,0,0.0,795
ff,summary,type,desktop,0.13,3.54,795
ff,description,type,desktop,0,0.0,795
ff,package stats,type,desktop,0.25,5.01,795
fi,name,,,15.1,35.8,1391
fi,summary,,,27.53,44.67,1391
fi,description,,,12.51,33.08,1391
fi,package stats,,,3.09,17.31,1391
fi,name,type,desktop,16.73,37.32,795
fi,summary,type,desktop,37.99,48.54,795
fi,description,type,desktop,21.76,41.26,795
fi,package stats,type,desktop,5.41,22.62,795
fi_FI,name,,,0.14,3.79,1391
fi_FI,summary,,,0.22,4.64,1391
fi_FI,description,,,0,0.0,1391
fi_FI,package stats,,,0.07,2.68,1391
fi_FI,name,type,desktop,0.25,5.01,795
fi_FI,summary,type,desktop,0.38,6.13,795
fi_FI,description,type,desktop,0,0.0,795
fi_FI,package stats,type,desktop,0.13,3.54,795
fil,name,,,0,0.0,1391
fil,summary,,,0.07,2.68,1391
fil,description,,,0,0.0,1391
fil,package stats,,,0,0.0,1391
fil,name,type,desktop,0,0.0,795
fil,summary,type,desktop,0.13,3.54,795
fil,description,type,desktop,0,0.0,795
fil,package stats,type,desktop,0,0.0,795
fo,name,,,0.14,3.79,1391
fo,summary,,,0.36,5.98,1391
fo,description,,,0,0.0,1391
fo,package stats,,,0,0.0,1391
fo,name,type,desktop,0.25,5.01,795
fo,summary,type,desktop,0.63,7.91,795
fo,description,type,desktop,0,0.0,795
fo,package stats,type,desktop,0,0.0,795
fr,name,,,15.38,36.08,1391
fr,summary,,,34.44,47.52,1391
fr,description,,,14.23,34.94,1391
fr,package stats,,,11.79,32.25,1391
fr,name,type,desktop,17.11,37.66,795
fr,summary,type,desktop,49.43,50.0,795
fr,description,type,desktop,24.53,43.03,795
fr,package stats,type,desktop,18.24,38.62,795
fr_CA,name,,,0.14,3.79,1391
fr_CA,summary,,,0.22,4.64,1391
fr_CA,description,,,0.07,2.68,1391
fr_CA,package stats,,,0.07,2.68,1391
fr_CA,name,type,desktop,0.25,5.01,795
fr_CA,summary,type,desktop,0.38,6.13,795
fr_CA,description,type,desktop,0.13,3.54,795
fr_CA,package stats,type,desktop,0.13,3.54,795
fr_FR,name,,,0.14,3.79,1391
fr_FR,summary,,,0.29,5.35,1391
fr_FR,description,,,0.07,2.68,1391
fr_FR,package stats,,,0.14,3.79,1391
fr_FR,name,type,desktop,0.25,5.01,795
fr_FR,summary,type,desktop,0.5,7.08,795
fr_FR,description,type,desktop,0.13,3.54,795
fr_FR,package stats,type,desktop,0.25,5.01,795
frp,name,,,0.07,2.68,1391
frp,summary,,,0.07,2.68,1391
frp,description,,,0,0.0,1391
frp,package stats,,,0,0.0,1391
frp,name,type,desktop,0.13,3.54,795
frp,summary,type,desktop,0.13,3.54,795
frp,description,type,desktop,0,0.0,795
frp,package stats,type,desktop,0,0.0,795
fur,name,,,3.67,18.79,1391
fur,summary,,,5.1,22.01,1391
fur,description,,,4.03,19.66,1391
fur,package stats,,,0.93,9.62,1391
fur,name,type,desktop,5.41,22.62,795
fur,summary,type,desktop,7.92,27.01,795
fur,description,type,desktop,6.92,25.38,795
fur,package stats,type,desktop,1.64,12.68,795
fy,name,,,1.37,11.61,1391
fy,summary,,,1.51,12.19,1391
fy,description,,,0,0.0,1391
fy,package stats,,,0,0.0,1391
fy,name,type,desktop,0.88,9.34,795
fy,summary,type,desktop,1.13,10.58,795
fy,description,type,desktop,0,0.0,795
fy,package stats,type,desktop,0,0.0,795
ga,name,,,7.26,25.95,1391
ga,summary,,,8.2,27.43,1391
ga,description,,,0.5,7.08,1391
ga,package stats,,,0.07,2.68,1391
ga,name,type,desktop,8.55,27.97,795
ga,summary,type,desktop,11.19,31.53,795
ga,description,type,desktop,0.88,9.34,795
ga,package stats,type,desktop,0.13,3.54,795
gd,name,,,2.59,15.88,1391
gd,summary,,,3.45,18.25,1391
gd,description,,,2.23,14.76,1391
gd,package stats,,,0.79,8.86,1391
gd,name,type,desktop,3.52,18.43,795
gd,summary,type,desktop,4.91,21.6,795
gd,description,type,desktop,3.77,19.06,795
gd,package stats,type,desktop,1.38,11.68,795
gl,name,,,13.52,34.19,1391
gl,summary,,,25.38,43.52,1391
gl,description,,,11.57,31.99,1391
gl,package stats,,,4.17,19.99,1391
gl,name,type,desktop,14.09,34.79,795
gl,summary,type,desktop,34.47,47.53,795
gl,description,type,desktop,20.13,40.09,795
gl,package stats,type,desktop,5.79,23.35,795
gu,name,,,8.34,27.65,1391
gu,summary,,,9.56,29.41,1391
gu,description,,,1.44,11.9,1391
