project,type,url,name,summary,description,package stats
easytag-nautilus,addon,https://wiki.gnome.org/Apps/EasyTAG,yes,yes,0,0.59
easytag,desktop,https://wiki.gnome.org/Apps/EasyTAG,0,yes,yes,0.59
ebumeter,desktop,http://kokkinizita.linuxaudio.org/linuxaudio,0,0,0,0
EekBoek-gui,desktop,http://www.eekboek.nl,0,0,0,0
ecl,desktop,http://ecls.sourceforge.net/,0,0,0,0
eclipse-changelog,addon,http://eclipse.org/linuxtools/,0,0,0,0
eclipse-gcov,addon,http://eclipse.org/linuxtools/,0,0,0,0
eclipse-jdt,addon,http://www.eclipse.org/,0,0,0,0
eclipse-pde,addon,http://www.eclipse.org/,0,0,0,0
eclipse-pdt,addon,http://www.eclipse.org/pdt/,0,0,0,0
eclipse-quickrex,addon,http://sourceforge.net/projects/quickrex/,0,0,0,0
eclipse-platform,desktop,http://eclipse.org,0,0,0,0
ecolier-court-fonts,font,http://perso.orange.fr/jm.douteau/page_ecolier.htm,0,0,0,0
edb,desktop,http://codef00.com/projects,0,0,0,0
edgar,desktop,http://www.parallelrealities.co.uk/p/legend-of-edgar.html,0,0,0,0
eekboard,desktop,http://fedorahosted.org/eekboard/,0,0,0,0
kicad,desktop,http://www.kicad-pcb.org,0,0,0,0.44
eiciel,desktop,http://rofi.roger-ferrer.org/eiciel/,0,0,0,0
ekmukta-fonts,font,https://github.com/girish-dalvi/Ek-Mukta,0,0,0,0.01
emacs-terminal,desktop,http://www.gnu.org/software/emacs/,0,0,0,0
emacs,desktop,http://www.gnu.org/software/emacs/,0,0,0,0
emelfm2,desktop,http://emelfm2.net/,0,0,0,0
ibus-table-code,inputmethod,https://code.google.com/p/ibus-table-emoji/,0,0,0,0
empathy,desktop,https://wiki.gnome.org/Empathy,0,yes,yes,0.78
engauge-digitizer,desktop,http://digitizer.sourceforge.net/,0,0,0,0
engrampa,desktop,http://www.mate-desktop.org,yes,yes,0,0.99
engrid,desktop,http://engits.eu/en/engrid,0,0,0,0
enigma,desktop,http://www.nongnu.org/enigma/,0,yes,0,0.62
enlightenment-data,desktop,http://enlightenment.org,0,0,0,0.94
entangle,desktop,http://entangle-photo.org/,0,yes,0,0.84
eog-plugin-exif-display,addon,https://wiki.gnome.org/Apps/EyeOfGnome/Plugins,yes,yes,0,0.99
eog-plugin-export-to-folder,addon,https://wiki.gnome.org/Apps/EyeOfGnome/Plugins,yes,yes,0,0.99
eog-plugin-fit-to-width,addon,https://wiki.gnome.org/Apps/EyeOfGnome/Plugins,yes,yes,0,0.99
eog-plugin-fullscreenbg,addon,https://wiki.gnome.org/Apps/EyeOfGnome/Plugins,yes,yes,0,0.99
eog-plugin-hide-titlebar,addon,https://wiki.gnome.org/Apps/EyeOfGnome/Plugins,yes,yes,0,0.99
eog-plugin-light-theme,addon,https://wiki.gnome.org/Apps/EyeOfGnome/Plugins,yes,yes,0,0.99
eog-plugin-map,addon,https://wiki.gnome.org/Apps/EyeOfGnome/Plugins,yes,yes,0,0.99
eog-plugin-maximize-windows,addon,https://wiki.gnome.org/Apps/EyeOfGnome/Plugins,yes,yes,0,0.99
eog-plugin-postasa,addon,https://wiki.gnome.org/Apps/EyeOfGnome/Plugins,yes,yes,0,0.99
eog-plugin-pythonconsole,addon,https://wiki.gnome.org/Apps/EyeOfGnome/Plugins,yes,yes,0,0.99
eog-plugin-send-by-mail,addon,https://wiki.gnome.org/Apps/EyeOfGnome/Plugins,yes,yes,0,0.99
eog-plugin-slideshowshuffle,addon,https://wiki.gnome.org/Apps/EyeOfGnome/Plugins,yes,yes,0,0.99
eog,desktop,https://wiki.gnome.org/Apps/EyeOfGnome,yes,yes,yes,0.85
eom,desktop,http://mate-desktop.org/,0,yes,0,1.0
epiphany-askfedora.desktop,webapp,https://ask.fedoraproject.org,0,0,0,0
epiphany-bbciplayer.desktop,webapp,http://www.bbc.co.uk/iplayer/bigscreen,0,0,0,0
epiphany-dropbox.desktop,webapp,http://www.dropbox.com/,0,0,0,0
epiphany-facebook.desktop,webapp,http://www.facebook.com/,0,0,0,0
epiphany-googledrive.desktop,webapp,http://drive.google.com/,0,0,0,0
epiphany-googlemaps.desktop,webapp,https://www.google.com/maps,0,0,0,0
epiphany-googleplus.desktop,webapp,http://plus.google.com/,0,0,0,0
epiphany-kindlecloud.desktop,webapp,https://read.amazon.com,0,0,0,0
epiphany-rdio.desktop,webapp,http://www.rdio.com/,0,0,0,0
epiphany-twitter.desktop,webapp,http://www.twitter.com/,0,0,0,0
epiphany,desktop,https://wiki.gnome.org/Apps/Web,0,yes,yes,0.65
aqsis,desktop,http://www.aqsis.org,0,0,0,0
equalx,desktop,http://equalx.sourceforge.net,0,0,0,0
eric,desktop,http://eric-ide.python-projects.org,0,0,0,0
eterm,desktop,http://www.eterm.org/,0,0,0,0
etherape,desktop,http://etherape.sourceforge.net/,0,0,0,0
extremetuxracer,desktop,http://extremetuxracer.sourceforge.net/,0,0,0,0
ettercap,desktop,http://ettercap.github.io/ettercap/,0,0,0,0
evince-libs,addon,http://projects.gnome.org/evince/,yes,yes,0,0
evince-djvu,addon,http://projects.gnome.org/evince/,yes,yes,0,0
evince-dvi,addon,http://projects.gnome.org/evince/,yes,yes,0,0
evince-libs,addon,http://projects.gnome.org/evince/,yes,yes,0,0
evince-libs,addon,http://projects.gnome.org/evince/,yes,yes,0,0
evince-libs,addon,http://projects.gnome.org/evince/,yes,yes,0,0
evince-libs,addon,http://projects.gnome.org/evince/,yes,yes,0,0
evince,desktop,https://wiki.gnome.org/Apps/Evince,0,yes,yes,0.94
