lang,field,filter,filter_value,mean,pstdev,number of packages
hr,package stats,type,desktop,1.0,9.93,703
hr_HR,name,,,0,0.0,1107
hr_HR,summary,,,0.09,3.0,1107
hr_HR,description,,,0,0.0,1107
hr_HR,package stats,,,0,0.0,1107
hr_HR,name,type,desktop,0,0.0,703
hr_HR,summary,type,desktop,0.14,3.77,703
hr_HR,description,type,desktop,0,0.0,703
hr_HR,package stats,type,desktop,0,0.0,703
hsb,name,,,0.36,6.0,1107
hsb,summary,,,0.09,3.0,1107
hsb,description,,,0,0.0,1107
hsb,package stats,,,0,0.0,1107
hsb,name,type,desktop,0.57,7.52,703
hsb,summary,type,desktop,0.14,3.77,703
hsb,description,type,desktop,0,0.0,703
hsb,package stats,type,desktop,0,0.0,703
hu,name,,,14.09,34.79,1107
hu,summary,,,27.73,44.77,1107
hu,description,,,12.01,32.51,1107
hu,package stats,,,8.67,28.14,1107
hu,name,type,desktop,18.92,39.17,703
hu,summary,type,desktop,39.83,48.95,703
hu,description,type,desktop,18.92,39.17,703
hu,package stats,type,desktop,10.81,31.05,703
hu_HU,name,,,0,0.0,1107
hu_HU,summary,,,0.09,3.0,1107
hu_HU,description,,,0,0.0,1107
hu_HU,package stats,,,0,0.0,1107
hu_HU,name,type,desktop,0,0.0,703
hu_HU,summary,type,desktop,0.14,3.77,703
hu_HU,description,type,desktop,0,0.0,703
hu_HU,package stats,type,desktop,0,0.0,703
hy,name,,,1.45,11.94,1107
hy,summary,,,2.35,15.14,1107
hy,description,,,0.99,9.92,1107
hy,package stats,,,0.63,7.93,1107
hy,name,type,desktop,2.28,14.91,703
hy,summary,type,desktop,3.7,18.87,703
hy,description,type,desktop,1.56,12.41,703
hy,package stats,type,desktop,1.0,9.93,703
ia,name,,,0.72,8.47,1107
ia,summary,,,1.99,13.96,1107
ia,description,,,1.26,11.17,1107
ia,package stats,,,0.09,3.0,1107
ia,name,type,desktop,1.14,10.61,703
ia,summary,type,desktop,3.13,17.41,703
ia,description,type,desktop,1.99,13.97,703
ia,package stats,type,desktop,0.14,3.77,703
id,name,,,9.21,28.92,1107
id,summary,,,16.26,36.9,1107
id,description,,,9.03,28.67,1107
id,package stats,,,4.79,21.35,1107
id,name,type,desktop,11.66,32.1,703
id,summary,type,desktop,22.62,41.84,703
id,description,type,desktop,14.22,34.93,703
id,package stats,type,desktop,5.69,23.16,703
id_ID,name,,,0,0.0,1107
id_ID,summary,,,0.27,5.2,1107
id_ID,description,,,0.09,3.0,1107
id_ID,package stats,,,0.18,4.25,1107
id_ID,name,type,desktop,0,0.0,703
id_ID,summary,type,desktop,0.28,5.33,703
id_ID,description,type,desktop,0.14,3.77,703
id_ID,package stats,type,desktop,0.28,5.33,703
ig,name,,,0.09,3.0,1107
ig,summary,,,0.09,3.0,1107
ig,description,,,0,0.0,1107
ig,package stats,,,0,0.0,1107
ig,name,type,desktop,0.14,3.77,703
ig,summary,type,desktop,0.14,3.77,703
ig,description,type,desktop,0,0.0,703
ig,package stats,type,desktop,0,0.0,703
io,name,,,0.36,6.0,1107
io,summary,,,0,0.0,1107
io,description,,,0,0.0,1107
io,package stats,,,0,0.0,1107
io,name,type,desktop,0.57,7.52,703
io,summary,type,desktop,0,0.0,703
io,description,type,desktop,0,0.0,703
io,package stats,type,desktop,0,0.0,703
is,name,,,6.32,24.34,1107
is,summary,,,9.21,28.92,1107
is,description,,,2.89,16.75,1107
is,package stats,,,1.17,10.77,1107
is,name,type,desktop,8.96,28.56,703
is,summary,type,desktop,13.51,34.19,703
is,description,type,desktop,4.55,20.84,703
is,package stats,type,desktop,1.85,13.47,703
it,name,,,11.92,32.41,1107
it,summary,,,30.08,45.86,1107
it,description,,,13.91,34.61,1107
it,package stats,,,9.03,28.67,1107
it,name,type,desktop,15.93,36.6,703
it,summary,type,desktop,44.1,49.65,703
it,description,type,desktop,21.91,41.36,703
it,package stats,type,desktop,11.95,32.44,703
it_IT,name,,,0.36,6.0,1107
it_IT,summary,,,0.36,6.0,1107
it_IT,description,,,0.18,4.25,1107
it_IT,package stats,,,0.18,4.25,1107
it_IT,name,type,desktop,0.57,7.52,703
it_IT,summary,type,desktop,0.57,7.52,703
it_IT,description,type,desktop,0.28,5.33,703
it_IT,package stats,type,desktop,0.14,3.77,703
iu,name,,,0,0.0,1107
iu,summary,,,0.09,3.0,1107
iu,description,,,0,0.0,1107
iu,package stats,,,0,0.0,1107
iu,name,type,desktop,0,0.0,703
iu,summary,type,desktop,0.14,3.77,703
iu,description,type,desktop,0,0.0,703
iu,package stats,type,desktop,0,0.0,703
ja,name,,,11.74,32.19,1107
ja,summary,,,21.59,41.14,1107
ja,description,,,6.59,24.82,1107
ja,package stats,,,4.34,20.37,1107
ja,name,type,desktop,16.79,37.37,703
ja,summary,type,desktop,32.43,46.81,703
ja,description,type,desktop,10.24,30.32,703
ja,package stats,type,desktop,5.83,23.44,703
ja_JP,name,,,0.18,4.25,1107
ja_JP,summary,,,0.36,6.0,1107
ja_JP,description,,,0.09,3.0,1107
ja_JP,package stats,,,0,0.0,1107
ja_JP,name,type,desktop,0.28,5.33,703
ja_JP,summary,type,desktop,0.57,7.52,703
ja_JP,description,type,desktop,0.14,3.77,703
ja_JP,package stats,type,desktop,0,0.0,703
jbo,name,,,0.09,3.0,1107
jbo,summary,,,0,0.0,1107
jbo,description,,,0,0.0,1107
jbo,package stats,,,0,0.0,1107
jbo,name,type,desktop,0.14,3.77,703
jbo,summary,type,desktop,0,0.0,703
jbo,description,type,desktop,0,0.0,703
jbo,package stats,type,desktop,0,0.0,703
jv,name,,,0.09,3.0,1107
jv,summary,,,0.18,4.25,1107
jv,description,,,0,0.0,1107
jv,package stats,,,0,0.0,1107
jv,name,type,desktop,0.14,3.77,703
jv,summary,type,desktop,0.28,5.33,703
jv,description,type,desktop,0,0.0,703
jv,package stats,type,desktop,0,0.0,703
ka,name,,,2.89,16.75,1107
ka,summary,,,3.07,17.25,1107
ka,description,,,0.09,3.0,1107
ka,package stats,,,0.09,3.0,1107
ka,name,type,desktop,3.98,19.56,703
ka,summary,type,desktop,4.84,21.45,703
ka,description,type,desktop,0.14,3.77,703
ka,package stats,type,desktop,0.14,3.77,703
kk,name,,,6.32,24.34,1107
kk,summary,,,10.57,30.74,1107
kk,description,,,2.8,16.5,1107
kk,package stats,,,2.8,16.5,1107
kk,name,type,desktop,9.1,28.77,703
kk,summary,type,desktop,15.65,36.33,703
kk,description,type,desktop,4.41,20.53,703
kk,package stats,type,desktop,2.7,16.22,703
km,name,,,4.97,21.73,1107
km,summary,,,7.77,26.77,1107
km,description,,,0.72,8.47,1107
km,package stats,,,0.54,7.34,1107
km,name,type,desktop,6.83,25.22,703
km,summary,type,desktop,12.23,32.77,703
km,description,type,desktop,1.14,10.61,703
km,package stats,type,desktop,0.85,9.2,703
kn,name,,,7.86,26.91,1107
kn,summary,,,9.03,28.67,1107
kn,description,,,2.53,15.7,1107
kn,package stats,,,0.54,7.34,1107
kn,name,type,desktop,10.38,30.51,703
kn,summary,type,desktop,12.52,33.09,703
kn,description,type,desktop,3.98,19.56,703
kn,package stats,type,desktop,0.85,9.2,703
ko,name,,,15.27,35.97,1107
ko,summary,,,22.67,41.87,1107
ko,description,,,10.66,30.86,1107
ko,package stats,,,6.23,24.18,1107
ko,name,type,desktop,20.77,40.56,703
ko,summary,type,desktop,32.43,46.81,703
ko,description,type,desktop,16.79,37.37,703
ko,package stats,type,desktop,7.54,26.4,703
ko_KR,name,,,0.18,4.25,1107
ko_KR,summary,,,0.27,5.2,1107
ko_KR,description,,,0,0.0,1107
ko_KR,package stats,,,0.18,4.25,1107
ko_KR,name,type,desktop,0.28,5.33,703
ko_KR,summary,type,desktop,0.43,6.52,703
ko_KR,description,type,desktop,0,0.0,703
ko_KR,package stats,type,desktop,0.28,5.33,703
kok,name,,,0.09,3.0,1107
kok,summary,,,0.18,4.25,1107
kok,description,,,0.09,3.0,1107
kok,package stats,,,0,0.0,1107
kok,name,type,desktop,0.14,3.77,703
kok,summary,type,desktop,0.28,5.33,703
kok,description,type,desktop,0.14,3.77,703
kok,package stats,type,desktop,0,0.0,703
kok@latin,name,,,0,0.0,1107
kok@latin,summary,,,0.09,3.0,1107
kok@latin,description,,,0.09,3.0,1107
kok@latin,package stats,,,0,0.0,1107
kok@latin,name,type,desktop,0,0.0,703
kok@latin,summary,type,desktop,0.14,3.77,703
kok@latin,description,type,desktop,0.14,3.77,703
kok@latin,package stats,type,desktop,0,0.0,703
kok@roman,name,,,0.09,3.0,1107
kok@roman,summary,,,0.09,3.0,1107
kok@roman,description,,,0,0.0,1107
kok@roman,package stats,,,0,0.0,1107
kok@roman,name,type,desktop,0.14,3.77,703
kok@roman,summary,type,desktop,0.14,3.77,703
kok@roman,description,type,desktop,0,0.0,703
kok@roman,package stats,type,desktop,0,0.0,703
ks,name,,,0.72,8.47,1107
ks,summary,,,0.36,6.0,1107
ks,description,,,0.09,3.0,1107
ks,package stats,,,0,0.0,1107
ks,name,type,desktop,0.57,7.52,703
ks,summary,type,desktop,0.57,7.52,703
ks,description,type,desktop,0.14,3.77,703
ks,package stats,type,desktop,0,0.0,703
ks@devanagari,name,,,0.09,3.0,1107
ks@devanagari,summary,,,0.09,3.0,1107
ks@devanagari,description,,,0,0.0,1107
ks@devanagari,package stats,,,0,0.0,1107
ks@devanagari,name,type,desktop,0.14,3.77,703
ks@devanagari,summary,type,desktop,0.14,3.77,703
ks@devanagari,description,type,desktop,0,0.0,703
ks@devanagari,package stats,type,desktop,0,0.0,703
ku,name,,,2.26,14.86,1107
ku,summary,,,2.26,14.86,1107
ku,description,,,0,0.0,1107
ku,package stats,,,0,0.0,1107
ku,name,type,desktop,2.84,16.63,703
ku,summary,type,desktop,3.56,18.52,703
ku,description,type,desktop,0,0.0,703
ku,package stats,type,desktop,0,0.0,703
ky,name,,,0.99,9.92,1107
ky,summary,,,1.72,12.99,1107
ky,description,,,0,0.0,1107
ky,package stats,,,0.27,5.2,1107
ky,name,type,desktop,1.56,12.41,703
ky,summary,type,desktop,2.7,16.22,703
ky,description,type,desktop,0,0.0,703
ky,package stats,type,desktop,0.43,6.52,703
la,name,,,0.18,4.25,1107
la,summary,,,0.18,4.25,1107
la,description,,,0.09,3.0,1107
la,package stats,,,0,0.0,1107
la,name,type,desktop,0.28,5.33,703
la,summary,type,desktop,0.28,5.33,703
la,description,type,desktop,0.14,3.77,703
la,package stats,type,desktop,0,0.0,703
lb,name,,,0,0.0,1107
lb,summary,,,0.27,5.2,1107
lb,description,,,0,0.0,1107
lb,package stats,,,0.09,3.0,1107
lb,name,type,desktop,0,0.0,703
lb,summary,type,desktop,0.43,6.52,703
lb,description,type,desktop,0,0.0,703
lb,package stats,type,desktop,0.14,3.77,703
lg,name,,,0,0.0,1107
lg,summary,,,0.18,4.25,1107
lg,description,,,0,0.0,1107
lg,package stats,,,0.09,3.0,1107
lg,name,type,desktop,0,0.0,703
lg,summary,type,desktop,0.28,5.33,703
lg,description,type,desktop,0,0.0,703
lg,package stats,type,desktop,0.14,3.77,703
li,name,,,0.27,5.2,1107
li,summary,,,0.45,6.71,1107
li,description,,,0,0.0,1107
li,package stats,,,0,0.0,1107
li,name,type,desktop,0.43,6.52,703
li,summary,type,desktop,0.71,8.4,703
li,description,type,desktop,0,0.0,703
li,package stats,type,desktop,0,0.0,703
lo,name,,,0,0.0,1107
lo,summary,,,0.09,3.0,1107
lo,description,,,0,0.0,1107
lo,package stats,,,0,0.0,1107
lo,name,type,desktop,0,0.0,703
lo,summary,type,desktop,0.14,3.77,703
lo,description,type,desktop,0,0.0,703
lo,package stats,type,desktop,0,0.0,703
lt,name,,,11.02,31.31,1107
lt,summary,,,21.5,41.08,1107
lt,description,,,10.57,30.74,1107
lt,package stats,,,6.14,24.01,1107
lt,name,type,desktop,14.37,35.08,703
lt,summary,type,desktop,30.44,46.02,703
lt,description,type,desktop,16.64,37.25,703
lt,package stats,type,desktop,7.25,25.94,703
lv,name,,,9.85,29.79,1107
lv,summary,,,17.8,38.25,1107
lv,description,,,6.96,25.44,1107
lv,package stats,,,2.44,15.43,1107
lv,name,type,desktop,13.51,34.19,703
lv,summary,type,desktop,26.03,43.88,703
lv,description,type,desktop,10.95,31.23,703
lv,package stats,type,desktop,3.41,18.16,703
mai,name,,,4.25,20.16,1107
mai,summary,,,3.79,19.11,1107
mai,description,,,0.09,3.0,1107
mai,package stats,,,0,0.0,1107
mai,name,type,desktop,6.12,23.96,703
mai,summary,type,desktop,5.97,23.7,703
mai,description,type,desktop,0.14,3.77,703
mai,package stats,type,desktop,0,0.0,703
mg,name,,,1.54,12.3,1107
mg,summary,,,1.17,10.77,1107
mg,description,,,0,0.0,1107
mg,package stats,,,0,0.0,1107
mg,name,type,desktop,1.85,13.47,703
mg,summary,type,desktop,1.85,13.47,703
mg,description,type,desktop,0,0.0,703
mg,package stats,type,desktop,0,0.0,703
mhr,name,,,0.09,3.0,1107
mhr,summary,,,0.09,3.0,1107
mhr,description,,,0,0.0,1107
mhr,package stats,,,0,0.0,1107
mhr,name,type,desktop,0.14,3.77,703
mhr,summary,type,desktop,0.14,3.77,703
mhr,description,type,desktop,0,0.0,703
mhr,package stats,type,desktop,0,0.0,703
mi,name,,,0.18,4.25,1107
mi,summary,,,0,0.0,1107
mi,description,,,0,0.0,1107
mi,package stats,,,0,0.0,1107
mi,name,type,desktop,0.28,5.33,703
mi,summary,type,desktop,0,0.0,703
mi,description,type,desktop,0,0.0,703
mi,package stats,type,desktop,0,0.0,703
mk,name,,,5.15,22.1,1107
mk,summary,,,7.59,26.48,1107
mk,description,,,0,0.0,1107
mk,package stats,,,0.27,5.2,1107
mk,name,type,desktop,7.4,26.17,703
mk,summary,type,desktop,11.95,32.44,703
mk,description,type,desktop,0,0.0,703
mk,package stats,type,desktop,0.43,6.52,703
ml,name,,,11.29,31.65,1107
ml,summary,,,10.21,30.28,1107
ml,description,,,0.54,7.34,1107
ml,package stats,,,0.36,6.0,1107
ml,name,type,desktop,15.93,36.6,703
ml,summary,type,desktop,15.93,36.6,703
ml,description,type,desktop,0.85,9.2,703
ml,package stats,type,desktop,0.57,7.52,703
mn,name,,,3.16,17.5,1107
mn,summary,,,1.72,12.99,1107
mn,description,,,0,0.0,1107
mn,package stats,,,0.09,3.0,1107
mn,name,type,desktop,4.27,20.21,703
mn,summary,type,desktop,2.7,16.22,703
mn,description,type,desktop,0,0.0,703
mn,package stats,type,desktop,0.14,3.77,703
mni,name,,,0.18,4.25,1107
mni,summary,,,0.27,5.2,1107
mni,description,,,0.09,3.0,1107
mni,package stats,,,0,0.0,1107
mni,name,type,desktop,0.28,5.33,703
mni,summary,type,desktop,0.43,6.52,703
mni,description,type,desktop,0.14,3.77,703
mni,package stats,type,desktop,0,0.0,703
mni@bengali,name,,,0,0.0,1107
mni@bengali,summary,,,0.09,3.0,1107
mni@bengali,description,,,0.09,3.0,1107
mni@bengali,package stats,,,0,0.0,1107
mni@bengali,name,type,desktop,0,0.0,703
mni@bengali,summary,type,desktop,0.14,3.77,703
mni@bengali,description,type,desktop,0.14,3.77,703
mni@bengali,package stats,type,desktop,0,0.0,703
mni@meiteimayek,name,,,0.09,3.0,1107
mni@meiteimayek,summary,,,0.09,3.0,1107
mni@meiteimayek,description,,,0,0.0,1107
mni@meiteimayek,package stats,,,0,0.0,1107
mni@meiteimayek,name,type,desktop,0.14,3.77,703
mni@meiteimayek,summary,type,desktop,0.14,3.77,703
mni@meiteimayek,description,type,desktop,0,0.0,703
mni@meiteimayek,package stats,type,desktop,0,0.0,703
mnk,name,,,0.09,3.0,1107
mnk,summary,,,0,0.0,1107
mnk,description,,,0,0.0,1107
mnk,package stats,,,0,0.0,1107
mnk,name,type,desktop,0.14,3.77,703
mnk,summary,type,desktop,0,0.0,703
mnk,description,type,desktop,0,0.0,703
mnk,package stats,type,desktop,0,0.0,703
mr,name,,,13.55,34.23,1107
mr,summary,,,12.47,33.03,1107
mr,description,,,2.53,15.7,1107
mr,package stats,,,1.9,13.64,1107
mr,name,type,desktop,19.91,39.94,703
mr,summary,type,desktop,18.35,38.71,703
mr,description,type,desktop,3.98,19.56,703
mr,package stats,type,desktop,2.99,17.02,703
ms,name,,,5.33,22.46,1107
ms,summary,,,6.14,24.01,1107
ms,description,,,1.99,13.96,1107
ms,package stats,,,2.35,15.14,1107
ms,name,type,desktop,7.68,26.63,703
ms,summary,type,desktop,9.67,29.56,703
ms,description,type,desktop,3.13,17.41,703
ms,package stats,type,desktop,3.27,17.79,703
my,name,,,1.26,11.17,1107
my,summary,,,0.63,7.93,1107
my,description,,,0,0.0,1107
my,package stats,,,0,0.0,1107
my,name,type,desktop,1.42,11.84,703
my,summary,type,desktop,1.0,9.93,703
my,description,type,desktop,0,0.0,703
my,package stats,type,desktop,0,0.0,703
my_MM,name,,,0.09,3.0,1107
my_MM,summary,,,0.09,3.0,1107
my_MM,description,,,0,0.0,1107
my_MM,package stats,,,0,0.0,1107
my_MM,name,type,desktop,0.14,3.77,703
my_MM,summary,type,desktop,0.14,3.77,703
my_MM,description,type,desktop,0,0.0,703
my_MM,package stats,type,desktop,0,0.0,703
nah,name,,,0,0.0,1107
nah,summary,,,0.09,3.0,1107
nah,description,,,0,0.0,1107
nah,package stats,,,0,0.0,1107
nah,name,type,desktop,0,0.0,703
nah,summary,type,desktop,0.14,3.77,703
nah,description,type,desktop,0,0.0,703
nah,package stats,type,desktop,0,0.0,703
nap,name,,,0,0.0,1107
nap,summary,,,0.09,3.0,1107
nap,description,,,0,0.0,1107
nap,package stats,,,0,0.0,1107
nap,name,type,desktop,0,0.0,703
nap,summary,type,desktop,0.14,3.77,703
nap,description,type,desktop,0,0.0,703
nap,package stats,type,desktop,0,0.0,703
nb,name,,,11.11,31.43,1107
nb,summary,,,21.77,41.27,1107
nb,description,,,8.58,28.01,1107
nb,package stats,,,4.97,21.73,1107
nb,name,type,desktop,16.22,36.86,703
nb,summary,type,desktop,32.57,46.87,703
nb,description,type,desktop,13.51,34.19,703
nb,package stats,type,desktop,5.41,22.61,703
nb_NO,name,,,0,0.0,1107
nb_NO,summary,,,0.09,3.0,1107
nb_NO,description,,,0,0.0,1107
nb_NO,package stats,,,0.18,4.25,1107
nb_NO,name,type,desktop,0,0.0,703
nb_NO,summary,type,desktop,0.14,3.77,703
nb_NO,description,type,desktop,0,0.0,703
nb_NO,package stats,type,desktop,0.28,5.33,703
nds,name,,,2.89,16.75,1107
nds,summary,,,6.78,25.13,1107
nds,description,,,2.71,16.24,1107
nds,package stats,,,0.18,4.25,1107
nds,name,type,desktop,3.84,19.22,703
nds,summary,type,desktop,10.53,30.69,703
nds,description,type,desktop,4.27,20.21,703
nds,package stats,type,desktop,0.14,3.77,703
ne,name,,,10.66,30.86,1107
ne,summary,,,7.95,27.05,1107
ne,description,,,0.36,6.0,1107
ne,package stats,,,0.18,4.25,1107
ne,name,type,desktop,16.22,36.86,703
ne,summary,type,desktop,12.52,33.09,703
ne,description,type,desktop,0.57,7.52,703
ne,package stats,type,desktop,0.28,5.33,703
nl,name,,,10.84,31.09,1107
nl,summary,,,25.84,43.77,1107
nl,description,,,13.19,33.84,1107
nl,package stats,,,6.68,24.98,1107
nl,name,type,desktop,15.93,36.6,703
nl,summary,type,desktop,39.12,48.8,703
nl,description,type,desktop,20.77,40.56,703
nl,package stats,type,desktop,10.24,30.32,703
nl_BE,name,,,0,0.0,1107
nl_BE,summary,,,0.09,3.0,1107
nl_BE,description,,,0,0.0,1107
nl_BE,package stats,,,0,0.0,1107
nl_BE,name,type,desktop,0,0.0,703
nl_BE,summary,type,desktop,0.14,3.77,703
nl_BE,description,type,desktop,0,0.0,703
nl_BE,package stats,type,desktop,0,0.0,703
nl_NL,name,,,0.18,4.25,1107
nl_NL,summary,,,0.36,6.0,1107
nl_NL,description,,,0,0.0,1107
nl_NL,package stats,,,0.09,3.0,1107
nl_NL,name,type,desktop,0.28,5.33,703
nl_NL,summary,type,desktop,0.57,7.52,703
nl_NL,description,type,desktop,0,0.0,703
nl_NL,package stats,type,desktop,0.14,3.77,703
nn,name,,,5.69,23.17,1107
nn,summary,,,12.92,33.54,1107
nn,description,,,2.17,14.56,1107
nn,package stats,,,0.27,5.2,1107
nn,name,type,desktop,8.11,27.3,703
nn,summary,type,desktop,20.2,40.15,703
nn,description,type,desktop,3.41,18.16,703
nn,package stats,type,desktop,0.43,6.52,703
nn_NO,name,,,0,0.0,1107
nn_NO,summary,,,0.09,3.0,1107
nn_NO,description,,,0,0.0,1107
nn_NO,package stats,,,0,0.0,1107
nn_NO,name,type,desktop,0,0.0,703
nn_NO,summary,type,desktop,0.14,3.77,703
nn_NO,description,type,desktop,0,0.0,703
nn_NO,package stats,type,desktop,0,0.0,703
no,name,,,0.36,6.0,1107
no,summary,,,0.81,8.98,1107
no,description,,,0,0.0,1107
no,package stats,,,0,0.0,1107
no,name,type,desktop,0.57,7.52,703
no,summary,type,desktop,1.28,11.24,703
no,description,type,desktop,0,0.0,703
no,package stats,type,desktop,0,0.0,703
no_NY,name,,,0,0.0,1107
no_NY,summary,,,0.18,4.25,1107
no_NY,description,,,0,0.0,1107
no_NY,package stats,,,0,0.0,1107
no_NY,name,type,desktop,0,0.0,703
no_NY,summary,type,desktop,0.28,5.33,703
no_NY,description,type,desktop,0,0.0,703
no_NY,package stats,type,desktop,0,0.0,703
nqo,name,,,0.09,3.0,1107
nqo,summary,,,0.09,3.0,1107
nqo,description,,,0,0.0,1107
nqo,package stats,,,0,0.0,1107
nqo,name,type,desktop,0.14,3.77,703
nqo,summary,type,desktop,0.14,3.77,703
nqo,description,type,desktop,0,0.0,703
nqo,package stats,type,desktop,0,0.0,703
nr,name,,,0.09,3.0,1107
nr,summary,,,0.45,6.71,1107
nr,description,,,0,0.0,1107
nr,package stats,,,0,0.0,1107
nr,name,type,desktop,0.14,3.77,703
nr,summary,type,desktop,0.71,8.4,703
nr,description,type,desktop,0,0.0,703
nr,package stats,type,desktop,0,0.0,703
nso,name,,,0.54,7.34,1107
nso,summary,,,0.63,7.93,1107
nso,description,,,0,0.0,1107
nso,package stats,,,0,0.0,1107
nso,name,type,desktop,0.85,9.2,703
nso,summary,type,desktop,1.0,9.93,703
nso,description,type,desktop,0,0.0,703
nso,package stats,type,desktop,0,0.0,703
oc,name,,,6.87,25.29,1107
oc,summary,,,9.03,28.67,1107
oc,description,,,3.61,18.66,1107
oc,package stats,,,0.9,9.46,1107
oc,name,type,desktop,9.82,29.75,703
oc,summary,type,desktop,12.94,33.57,703
oc,description,type,desktop,5.69,23.16,703
oc,package stats,type,desktop,1.42,11.84,703
or,name,,,6.96,25.44,1107
or,summary,,,7.59,26.48,1107
or,description,,,1.63,12.65,1107
or,package stats,,,0.45,6.71,1107
or,name,type,desktop,9.39,29.17,703
or,summary,type,desktop,11.66,32.1,703
or,description,type,desktop,2.56,15.8,703
or,package stats,type,desktop,0.71,8.4,703
pa,name,,,15.09,35.79,1107
pa,summary,,,13.64,34.32,1107
pa,description,,,4.34,20.37,1107
pa,package stats,,,0.9,9.46,1107
pa,name,type,desktop,22.05,41.46,703
pa,summary,type,desktop,20.34,40.25,703
pa,description,type,desktop,6.83,25.22,703
pa,package stats,type,desktop,1.42,11.84,703
pa_IN,name,,,0,0.0,1107
pa_IN,summary,,,0.45,6.71,1107
pa_IN,description,,,0,0.0,1107
pa_IN,package stats,,,0,0.0,1107
pa_IN,name,type,desktop,0,0.0,703
pa_IN,summary,type,desktop,0.71,8.4,703
pa_IN,description,type,desktop,0,0.0,703
pa_IN,package stats,type,desktop,0,0.0,703
pl,name,,,15.18,35.88,1107
pl,summary,,,32.25,46.74,1107
pl,description,,,17.8,38.25,1107
pl,package stats,,,12.47,33.03,1107
pl,name,type,desktop,20.63,40.46,703
pl,summary,type,desktop,46.8,49.9,703
pl,description,type,desktop,28.02,44.91,703
pl,package stats,type,desktop,17.5,37.99,703
pl_PL,name,,,0.09,3.0,1107
pl_PL,summary,,,0.18,4.25,1107
pl_PL,description,,,0.09,3.0,1107
pl_PL,package stats,,,0.18,4.25,1107
pl_PL,name,type,desktop,0.14,3.77,703
pl_PL,summary,type,desktop,0.14,3.77,703
pl_PL,description,type,desktop,0.14,3.77,703
pl_PL,package stats,type,desktop,0.14,3.77,703
pms,name,,,0,0.0,1107
pms,summary,,,0.18,4.25,1107
pms,description,,,0,0.0,1107
pms,package stats,,,0,0.0,1107
pms,name,type,desktop,0,0.0,703
pms,summary,type,desktop,0.28,5.33,703
pms,description,type,desktop,0,0.0,703
pms,package stats,type,desktop,0,0.0,703
ps,name,,,2.17,14.56,1107
ps,summary,,,1.9,13.64,1107
ps,description,,,0,0.0,1107
ps,package stats,,,0,0.0,1107
ps,name,type,desktop,2.84,16.63,703
ps,summary,type,desktop,2.99,17.02,703
ps,description,type,desktop,0,0.0,703
ps,package stats,type,desktop,0,0.0,703
pt,name,,,12.2,32.72,1107
pt,summary,,,27.82,44.81,1107
pt,description,,,15.72,36.4,1107
pt,package stats,,,7.32,26.04,1107
pt,name,type,desktop,15.93,36.6,703
pt,summary,type,desktop,40.11,49.01,703
pt,description,type,desktop,24.75,43.16,703
pt,package stats,type,desktop,10.81,31.05,703
pt_BR,name,,,13.19,33.84,1107
pt_BR,summary,,,30.17,45.9,1107
pt_BR,description,,,17.16,37.71,1107
pt_BR,package stats,,,11.47,31.87,1107
pt_BR,name,type,desktop,17.5,37.99,703
pt_BR,summary,type,desktop,43.24,49.54,703
pt_BR,description,type,desktop,26.74,44.26,703
pt_BR,package stats,type,desktop,15.08,35.78,703
pt_PT,name,,,0.18,4.25,1107
pt_PT,summary,,,0.54,7.34,1107
pt_PT,description,,,0.09,3.0,1107
pt_PT,package stats,,,0.54,7.34,1107
pt_PT,name,type,desktop,0.28,5.33,703
pt_PT,summary,type,desktop,0.85,9.2,703
pt_PT,description,type,desktop,0.14,3.77,703
pt_PT,package stats,type,desktop,0.43,6.52,703
ro,name,,,10.75,30.97,1107
ro,summary,,,19.06,39.28,1107
ro,description,,,4.52,20.77,1107
ro,package stats,,,2.71,16.24,1107
ro,name,type,desktop,14.94,35.64,703
ro,summary,type,desktop,28.88,45.32,703
ro,description,type,desktop,7.11,25.7,703
ro,package stats,type,desktop,4.27,20.21,703
ro_RO,name,,,0,0.0,1107
ro_RO,summary,,,0.09,3.0,1107
ro_RO,description,,,0,0.0,1107
ro_RO,package stats,,,0,0.0,1107
ro_RO,name,type,desktop,0,0.0,703
ro_RO,summary,type,desktop,0.14,3.77,703
ro_RO,description,type,desktop,0,0.0,703
ro_RO,package stats,type,desktop,0,0.0,703
ru,name,,,15.45,36.14,1107
ru,summary,,,31.71,46.53,1107
ru,description,,,12.29,32.83,1107
ru,package stats,,,8.49,27.88,1107
ru,name,type,desktop,21.48,41.07,703
ru,summary,type,desktop,46.51,49.88,703
ru,description,type,desktop,19.35,39.5,703
ru,package stats,type,desktop,12.8,33.41,703
ru_RU,name,,,0.09,3.0,1107
ru_RU,summary,,,0.09,3.0,1107
ru_RU,description,,,0,0.0,1107
ru_RU,package stats,,,0.27,5.2,1107
ru_RU,name,type,desktop,0.14,3.77,703
ru_RU,summary,type,desktop,0,0.0,703
ru_RU,description,type,desktop,0,0.0,703
ru_RU,package stats,type,desktop,0.43,6.52,703
rw,name,,,0.27,5.2,1107
rw,summary,,,0,0.0,1107
rw,description,,,0,0.0,1107
rw,package stats,,,0,0.0,1107
rw,name,type,desktop,0.43,6.52,703
rw,summary,type,desktop,0,0.0,703
rw,description,type,desktop,0,0.0,703
rw,package stats,type,desktop,0,0.0,703
sa,name,,,0.09,3.0,1107
sa,summary,,,0.09,3.0,1107
sa,description,,,0,0.0,1107
sa,package stats,,,0,0.0,1107
